#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1126878	1003443	89.04	763	0.07	184	0.02	4153	0.37	118335	10.50
Ecoli	1126878	1126874	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	1126878	1126878	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1126878	1126873	100.00	0	0.00	0	0.00	1	0.00	4	0.00
Vectors	1126878	1091936	96.90	0	0.00	0	0.00	232	0.02	34710	3.08
Bacteria_24k	1126878	1026158	91.06	628	0.06	952	0.08	3042	0.27	96098	8.53
Protists_1k	1126878	988030	87.68	3861	0.34	7646	0.68	1603	0.14	125738	11.16
Viruses	1126878	1027515	91.19	40	0.00	23	0.00	2756	0.24	96544	8.57
Fungi_RefSeq_release	1126878	1004403	89.13	536	0.05	114	0.01	4317	0.38	117508	10.43
Coral	1126878	1022593	90.74	81	0.01	53	0.00	4230	0.38	99921	8.87
Bird	1126878	1017811	90.33	236	0.02	35	0.00	4397	0.39	104399	9.26
Plant	1126878	1018641	90.40	241	0.02	46	0.00	4025	0.36	103925	9.22

%Hit_no_genomes: 87.21
