#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1074563	806775	75.09	5183	0.48	1227	0.11	4625	0.43	256753	23.89
Ecoli	1074563	1074546	100.00	0	0.00	0	0.00	2	0.00	15	0.00
PhiX	1074563	1074563	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1074563	1074553	100.00	0	0.00	0	0.00	1	0.00	9	0.00
Vectors	1074563	985927	91.75	0	0.00	1	0.00	305	0.03	88330	8.22
Bacteria_24k	1074563	832718	77.49	4252	0.40	7418	0.69	4799	0.45	225376	20.97
Protists_1k	1074563	793505	73.85	3591	0.33	7551	0.70	3631	0.34	266285	24.78
Viruses	1074563	847125	78.84	46	0.00	21	0.00	4157	0.39	223214	20.77
Fungi_RefSeq_release	1074563	813996	75.75	505	0.05	117	0.01	4918	0.46	255027	23.73
Coral	1074563	839089	78.09	50	0.00	29	0.00	6120	0.57	229275	21.34
Bird	1074563	834392	77.65	163	0.02	27	0.00	6071	0.56	233910	21.77
Plant	1074563	832583	77.48	172	0.02	50	0.00	4914	0.46	236844	22.04

%Hit_no_genomes: 71.93
