Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3964934.0	0.0	33-150	45.0	97.99588071174973	114.20499786377276	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3964934.0	0.0	33-150	45.0	97.9526891533965	112.907327082872	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3350806.0	0.0	33-150	43.0	98.10251130862517	115.03341643771678	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3350806.0	0.0	33-150	42.0	98.10287239975473	113.80737947825091	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2745593.0	0.0	33-150	44.0	98.3024497180337	105.299931927274	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2745593.0	0.0	33-150	44.0	98.31829188864117	104.07939232071178	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5425882.0	0.0	33-150	44.0	98.13514251471129	117.44712435692483	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5425882.0	0.0	33-150	44.0	98.11163767763432	116.16991615372395	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	686692.0	0.0	33-150	45.0	97.53550205392378	119.18835809940992	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	686692.0	0.0	33-150	45.0	97.72825785961214	117.96036068572228	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Dar-AJol_006-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_006-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1515860.0	0.0	33-150	43.0	98.51719655710679	102.39715672951328	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_006-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_006-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1515860.0	0.0	33-150	43.0	98.54963009444262	101.77752826778199	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_007-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_007-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2215374.0	0.0	33-150	43.0	97.66413498248973	110.38096727685709	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Dar-AJol_007-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_007-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2215374.0	0.0	33-150	43.0	97.85469989360101	109.36291208617597	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Dar-AJol_008-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_008-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3265233.0	0.0	33-150	44.0	97.3901298199929	129.1134396840899	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_008-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_008-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3265233.0	0.0	33-150	44.0	97.58377232476563	127.03483181751501	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_009-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_009-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7336447.0	0.0	33-150	42.0	97.76530339093596	123.23154941349675	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_009-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_009-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7336447.0	0.0	33-150	42.0	97.82224262750968	121.39209810961627	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_010-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_010-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2518222.0	0.0	33-150	38.0	99.00379505998686	90.24541204071761	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_010-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_010-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2518222.0	0.0	33-150	38.0	98.9771917259885	89.89490362644754	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_011-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_011-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1257690.0	0.0	33-150	42.0	98.79634644823506	97.96193656624446	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_011-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R2	Dar-AJol_011-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1257690.0	0.0	33-150	42.0	98.88163926708724	97.50296018891778	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_012-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R1	Dar-AJol_012-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4739551.0	0.0	33-150	43.0	98.07781509051942	119.57104164508411	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
