#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.97915	0.01961	0.00000	0.00000	0.00000	0.00124
2	0.98039	0.01837	0.00000	0.00000	0.00000	0.00124
3	0.98536	0.01340	0.00000	0.00000	0.00000	0.00124
4	0.98387	0.01464	0.00000	0.00025	0.00000	0.00124
5	0.98660	0.01191	0.00000	0.00025	0.00000	0.00124
6	0.98362	0.01489	0.00000	0.00025	0.00000	0.00124
7	0.99032	0.00844	0.00000	0.00025	0.00000	0.00099
8	0.98908	0.00918	0.00025	0.00074	0.00000	0.00099
9	0.98709	0.01117	0.00000	0.00074	0.00000	0.00099
10	0.98709	0.01117	0.00000	0.00074	0.00000	0.00099
11	0.99007	0.00844	0.00025	0.00050	0.00000	0.00099
12	0.99032	0.00819	0.00000	0.00050	0.00000	0.00099
13	0.99206	0.00670	0.00000	0.00025	0.00000	0.00099
14	0.99057	0.00844	0.00000	0.00000	0.00000	0.00099
15	0.99082	0.00819	0.00000	0.00000	0.00000	0.00099
16	0.98982	0.00918	0.00000	0.00000	0.00000	0.00099
17	0.98858	0.01042	0.00025	0.00000	0.00000	0.00099
18	0.99007	0.00869	0.00000	0.00050	0.00000	0.00074
19	0.99106	0.00769	0.00025	0.00050	0.00000	0.00074
20	0.99181	0.00670	0.00000	0.00074	0.00000	0.00074
21	0.99131	0.00720	0.00025	0.00074	0.00000	0.00074
22	0.99280	0.00571	0.00000	0.00074	0.00000	0.00074
23	0.99032	0.00844	0.00000	0.00050	0.00000	0.00074
24	0.99007	0.00844	0.00025	0.00074	0.00000	0.00074
25	0.99231	0.00645	0.00000	0.00050	0.00000	0.00074
26	0.99355	0.00521	0.00000	0.00050	0.00000	0.00074
27	0.99007	0.00894	0.00000	0.00025	0.00000	0.00074
28	0.99007	0.00894	0.00025	0.00025	0.00000	0.00074
29	0.99231	0.00695	0.00050	0.00000	0.00000	0.00074
30	0.99305	0.00621	0.00025	0.00000	0.00000	0.00074
31	0.99404	0.00521	0.00000	0.00000	0.00000	0.00074
32	0.99305	0.00621	0.00025	0.00000	0.00000	0.00074
33	0.99206	0.00720	0.00000	0.00000	0.00000	0.00074
34	0.99305	0.00621	0.00000	0.00000	0.00000	0.00074
35	0.99528	0.00398	0.00000	0.00025	0.00000	0.00050
36	0.99528	0.00398	0.00000	0.00025	0.00000	0.00050
37	0.99428	0.00473	0.00000	0.00050	0.00000	0.00050
38	0.99278	0.00598	0.00000	0.00075	0.00000	0.00050
39	0.99626	0.00250	0.00000	0.00075	0.00000	0.00050
40	0.99525	0.00375	0.00000	0.00050	0.00000	0.00050
41	0.99599	0.00301	0.00025	0.00050	0.00000	0.00050
42	0.99297	0.00628	0.00000	0.00025	0.00000	0.00050
43	0.99347	0.00603	0.00000	0.00000	0.00000	0.00050
44	0.99522	0.00428	0.00025	0.00000	0.00000	0.00050
45	0.99444	0.00505	0.00000	0.00000	0.00000	0.00051
46	0.99265	0.00659	0.00000	0.00025	0.00000	0.00051
47	0.99189	0.00735	0.00000	0.00025	0.00000	0.00051
48	0.99466	0.00458	0.00025	0.00025	0.00000	0.00051
49	0.99234	0.00715	0.00000	0.00026	0.00000	0.00026
50	0.99335	0.00614	0.00026	0.00026	0.00000	0.00026
51	0.99461	0.00488	0.00000	0.00026	0.00000	0.00026
52	0.99305	0.00644	0.00000	0.00026	0.00000	0.00026
53	0.99483	0.00491	0.00026	0.00026	0.00000	0.00000
54	0.99378	0.00596	0.00026	0.00026	0.00000	0.00000
55	0.99480	0.00468	0.00000	0.00052	0.00000	0.00000
56	0.99269	0.00705	0.00000	0.00026	0.00000	0.00000
57	0.99607	0.00367	0.00052	0.00026	0.00000	0.00000
58	0.99000	0.00921	0.00000	0.00079	0.00000	0.00000
59	0.99446	0.00501	0.00026	0.00053	0.00000	0.00000
