Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Pli-AMvi_004-Ex1-1A-lcwgs-1-1.clmp.r1r2_fastp	99.27088551232815	0.7107474814938498	0.016140702398842324	0.0016697278343629988	0.0005565759447876663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_004-Ex1-1A-lcwgs-2-1.clmp.r1r2_fastp	92.69151169992598	6.689124884813512	0.554405788781969	0.05740441409731559	0.006042569904980588	0.001510642476245147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_005-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	99.77511244377811	0.19990004997501248	0.02498750624687656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_005-Ex1-2A-lcwgs-2-1.clmp.r1r2_fastp	99.56331877729258	0.2911208151382824	0.1455604075691412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_006-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	99.84532095901005	0.15467904098994587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_006-Ex1-3A-lcwgs-2-1.clmp.r1r2_fastp	99.77578475336323	0.2242152466367713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_007-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	98.97026144187684	0.9933091280008743	0.031572172772643924	0.004857257349637527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_007-Ex1-4A-lcwgs-2-1.clmp.r1r2_fastp	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_008-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	98.57154264938677	1.323706943120059	0.08784002780817993	0.014561715839858705	0.002348663845138501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_008-Ex1-1B-lcwgs-2-1.clmp.r1r2_fastp	98.61301097502783	1.3265468426912677	0.05407984730396055	0.006362334976936535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_009-Ex1-2B-lcwgs-1-1.clmp.r1r2_fastp	99.76744186046511	0.23255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_009-Ex1-2B-lcwgs-2-1.clmp.r1r2_fastp	99.82014388489209	0.1798561151079137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pli-AMvi_010-Ex1-7A-lcwgs-1-1.clmp.r1r2_fastp	99.14441362253935	0.8455599745997794	0.01002640286086695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
