Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Pli-AMvi_004-Ex1-1A-lcwgs-X-1.clmp.r1r2_fastp	621236.0	0.0	0.0	20866.0	0.0
Pli-AMvi_005-Ex1-2A-lcwgs-X-1.clmp.r1r2_fastp	10172.0	0.0	0.0	364.0	0.0
Pli-AMvi_006-Ex1-3A-lcwgs-X-1.clmp.r1r2_fastp	9224.0	0.0	0.0	244.0	0.0
Pli-AMvi_007-Ex1-4A-lcwgs-X-1.clmp.r1r2_fastp	188620.0	0.0	0.0	2396.0	0.0
Pli-AMvi_008-Ex1-1B-lcwgs-X-1.clmp.r1r2_fastp	580752.0	0.0	0.0	23724.0	0.0
Pli-AMvi_009-Ex1-2B-lcwgs-X-1.clmp.r1r2_fastp	11498.0	0.0	0.0	388.0	0.0
Pli-AMvi_010-Ex1-7A-lcwgs-X-1.clmp.r1r2_fastp	2036610.0	0.0	0.0	26250.0	0.0
Pli-AMvi_011-Ex1-8A-lcwgs-X-1.clmp.r1r2_fastp	2946040.0	0.0	0.0	44490.0	0.0
Pli-AMvi_012-Ex1-9A-lcwgs-X-1.clmp.r1r2_fastp	1520204.0	0.0	0.0	19720.0	0.0
Pli-AMvi_013-Ex1-10A-lcwgs-X-1.clmp.r1r2_fastp	502140.0	0.0	0.0	11266.0	0.0
Pli-AMvi_014-Ex1-11A-lcwgs-X-1.clmp.r1r2_fastp	327776.0	0.0	0.0	58152.0	0.0
Pli-AMvi_015-Ex1-12A-lcwgs-X-1.clmp.r1r2_fastp	1376.0	0.0	0.0	90.0	0.0
Pli-AMvi_016-Ex1-3B-lcwgs-X-1.clmp.r1r2_fastp	215286.0	0.0	0.0	1938.0	0.0
Pli-AMvi_017-Ex1-4B-lcwgs-X-1.clmp.r1r2_fastp	117266.0	0.0	0.0	1578.0	0.0
Pli-AMvi_018-Ex1-1C-lcwgs-X-1.clmp.r1r2_fastp	78028.0	0.0	0.0	1456.0	0.0
Pli-AMvi_019-Ex1-2C-lcwgs-X-1.clmp.r1r2_fastp	42432.0	0.0	0.0	690.0	0.0
Pli-AMvi_020-Ex1-3C-lcwgs-X-1.clmp.r1r2_fastp	26564.0	0.0	0.0	1362.0	0.0
Pli-AMvi_021-Ex1-4C-lcwgs-X-1.clmp.r1r2_fastp	474658.0	0.0	0.0	6410.0	0.0
Pli-AMvi_022-Ex1-7B-lcwgs-X-1.clmp.r1r2_fastp	3551574.0	0.0	0.0	94652.0	0.0
Pli-AMvi_023-Ex1-8B-lcwgs-X-1.clmp.r1r2_fastp	1173658.0	0.0	0.0	14650.0	0.0
Pli-AMvi_024-Ex1-9B-lcwgs-X-1.clmp.r1r2_fastp	2326362.0	0.0	0.0	51528.0	0.0
Pli-AMvi_025-Ex1-10B-lcwgs-X-1.clmp.r1r2_fastp	206324.0	0.0	0.0	2804.0	0.0
Pli-AMvi_026-Ex1-11B-lcwgs-X-1.clmp.r1r2_fastp	4278812.0	0.0	0.0	39714.0	0.0
Pli-AMvi_027-Ex1-12B-lcwgs-X-1.clmp.r1r2_fastp	2358.0	0.0	0.0	128.0	0.0
Pli-AMvi_028-Ex1-1D-lcwgs-X-1.clmp.r1r2_fastp	10522.0	0.0	0.0	238.0	0.0
Pli-AMvi_029-Ex1-2D-lcwgs-X-1.clmp.r1r2_fastp	1297610.0	0.0	0.0	16242.0	0.0
Pli-AMvi_030-Ex1-3D-lcwgs-X-1.clmp.r1r2_fastp	249684.0	0.0	0.0	6680.0	0.0
Pli-AMvi_031-Ex1-4D-lcwgs-X-1.clmp.r1r2_fastp	12554.0	0.0	0.0	378.0	0.0
Pli-AMvi_032-Ex1-5C-lcwgs-X-1.clmp.r1r2_fastp	1456090.0	0.0	0.0	12296.0	0.0
Pli-AMvi_033-Ex1-6C-lcwgs-X-1.clmp.r1r2_fastp	1971596.0	0.0	0.0	14760.0	0.0
Pli-AMvi_034-Ex1-7C-lcwgs-X-1.clmp.r1r2_fastp	9846.0	0.0	0.0	266.0	0.0
Pli-AMvi_035-Ex1-8C-lcwgs-X-1.clmp.r1r2_fastp	41744.0	0.0	0.0	380.0	0.0
Pli-AMvi_036-Ex1-9C-lcwgs-X-1.clmp.r1r2_fastp	5056148.0	0.0	0.0	138844.0	0.0
Pli-AMvi_037-Ex1-10C-lcwgs-X-1.clmp.r1r2_fastp	1437678.0	0.0	0.0	14944.0	0.0
Pli-AMvi_038-Ex1-11C-lcwgs-X-1.clmp.r1r2_fastp	617628.0	0.0	0.0	8720.0	0.0
Pli-AMvi_039-Ex1-12C-lcwgs-X-1.clmp.r1r2_fastp	648554.0	0.0	0.0	25192.0	0.0
Pli-AMvi_040-Ex1-5A-lcwgs-X-1.clmp.r1r2_fastp	2898678.0	0.0	0.0	40380.0	0.0
Pli-AMvi_041-Ex1-6A-lcwgs-X-1.clmp.r1r2_fastp	4140092.0	0.0	0.0	46944.0	0.0
Pli-AMvi_042-Ex1-5B-lcwgs-X-1.clmp.r1r2_fastp	5214.0	0.0	0.0	176.0	0.0
Pli-AMvi_043-Ex1-6B-lcwgs-X-1.clmp.r1r2_fastp	2545284.0	0.0	0.0	37798.0	0.0
Pli-AMvi_044-Ex1-5D-lcwgs-X-1.clmp.r1r2_fastp	149778.0	0.0	0.0	1110.0	0.0
Pli-AMvi_045-Ex1-6D-lcwgs-X-1.clmp.r1r2_fastp	43784.0	0.0	0.0	860.0	0.0
Pli-AMvi_046-Ex1-1E-lcwgs-X-1.clmp.r1r2_fastp	794360.0	0.0	0.0	8214.0	0.0
Pli-AMvi_047-Ex1-2E-lcwgs-X-1.clmp.r1r2_fastp	197282.0	0.0	0.0	4504.0	0.0
Pli-AMvi_048-Ex1-3E-lcwgs-X-1.clmp.r1r2_fastp	10996.0	0.0	0.0	236.0	0.0
Pli-AMvi_049-Ex1-4E-lcwgs-X-1.clmp.r1r2_fastp	6402.0	0.0	0.0	162.0	0.0
Pli-AMvi_050-Ex1-5E-lcwgs-X-1.clmp.r1r2_fastp	4016.0	0.0	0.0	124.0	0.0
Pli-AMvi_051-Ex1-6E-lcwgs-X-1.clmp.r1r2_fastp	18980.0	0.0	0.0	398.0	0.0
Pli-AMvi_052-Ex1-7D-lcwgs-X-1.clmp.r1r2_fastp	772588.0	0.0	0.0	8156.0	0.0
Pli-AMvi_053-Ex1-8D-lcwgs-X-1.clmp.r1r2_fastp	6090.0	0.0	0.0	190.0	0.0
Pli-AMvi_054-Ex1-9D-lcwgs-X-1.clmp.r1r2_fastp	90792.0	0.0	0.0	2864.0	0.0
Pli-AMvi_055-Ex1-10D-lcwgs-X-1.clmp.r1r2_fastp	204822.0	0.0	0.0	5070.0	0.0
Pli-AMvi_056-Ex1-11D-lcwgs-X-1.clmp.r1r2_fastp	13284.0	0.0	0.0	320.0	0.0
Pli-AMvi_057-Ex1-12D-lcwgs-X-1.clmp.r1r2_fastp	1734.0	0.0	0.0	82.0	0.0
Pli-AMvi_058-Ex1-1F-lcwgs-X-1.clmp.r1r2_fastp	1786358.0	0.0	0.0	67994.0	0.0
Pli-AMvi_059-Ex1-2F-lcwgs-X-1.clmp.r1r2_fastp	11234.0	0.0	0.0	276.0	0.0
Pli-AMvi_060-Ex1-3F-lcwgs-X-1.clmp.r1r2_fastp	10990.0	0.0	0.0	214.0	0.0
Pli-AMvi_061-Ex1-4F-lcwgs-X-1.clmp.r1r2_fastp	6544.0	0.0	0.0	164.0	0.0
Pli-AMvi_062-Ex1-5F-lcwgs-X-1.clmp.r1r2_fastp	4840.0	0.0	0.0	130.0	0.0
Pli-AMvi_063-Ex1-6F-lcwgs-X-1.clmp.r1r2_fastp	17740.0	0.0	0.0	334.0	0.0
Pli-AMvi_064-Ex1-7E-lcwgs-X-1.clmp.r1r2_fastp	206992.0	0.0	0.0	1950.0	0.0
Pli-AMvi_065-Ex1-8E-lcwgs-X-1.clmp.r1r2_fastp	121154.0	0.0	0.0	956.0	0.0
Pli-AMvi_066-Ex1-9E-lcwgs-X-1.clmp.r1r2_fastp	5534.0	0.0	0.0	120.0	0.0
Pli-AMvi_067-Ex1-10E-lcwgs-X-1.clmp.r1r2_fastp	49100.0	0.0	0.0	1602.0	0.0
Pli-AMvi_068-Ex1-1E-lcwgs-X-1.clmp.r1r2_fastp	4826.0	0.0	0.0	160.0	0.0
