Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
Cha-APnd_001-Ex1-1A-lcwgs-1-1.clmp.r1r2_fastp	30.5024	31.6283	35.5461	36.1872	36.3869	40.0223	40.1086	40.1434	40.1944	40.2184	40.2181	40.1957	40.1469	40.1758	40.1525	40.1558	40.1482	40.1476	40.1267	40.0583	40.0985	40.0781	40.0702	40.0423	39.9976	39.9984	39.9538	39.9574	39.9544	39.9437	39.9499	39.9311	39.9053	39.8721	39.8848	39.8597	39.8674	39.8623	39.8665	39.8532	39.8164	39.8183	39.7949	39.7246	39.6728	39.7247	39.7302	39.7067	39.6876	39.6719	39.6755	39.6569	39.6123	39.6388	39.5856	39.5916	39.5848	39.5079	39.4982	39.5094	39.4986	39.4785	39.4903	39.4485	39.4469	39.4158	39.4052	39.3981	39.3295	39.3483	39.3534	39.3145	39.2987	39.2702	39.2136	38.4538	38.943	39.1107	39.1652	39.2145	39.2234	39.2681	39.1985	39.1987	39.1335	39.1711	39.1311	39.0736	39.0609	39.0023	38.9921	38.9292	38.9227	38.8667	38.8323	38.8065	38.7867	38.7314	38.739	38.6986	38.6395	38.5874	38.5361	38.4925	38.4268	38.4056	38.3193	38.2848	38.2685	38.1607	38.1213	38.069	38.0919	37.9994	37.908	37.829	37.7539	37.6799	37.6219	37.5205	37.3964	37.373	37.4047	37.2431	37.1362	37.1596	37.0179	36.9362	36.7776	36.7321	36.6078	36.5451	36.3769	36.2807	36.1795	36.1226	36.0113	35.8973	35.7998	35.7865	35.6265	35.4737	35.4522	35.3665	35.2271	35.2814	35.3606	35.6077	36.1743	37.829
Cha-APnd_002-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	30.5213	31.6439	35.5703	36.1932	36.4108	40.0607	40.1395	40.1699	40.2198	40.245	40.2546	40.2214	40.1714	40.2073	40.1773	40.1787	40.17	40.1658	40.1633	40.0952	40.1284	40.1113	40.1102	40.0751	40.0324	40.0238	39.9764	39.989	39.9857	39.9665	39.9732	39.956	39.9178	39.8856	39.9075	39.8889	39.9034	39.8928	39.8743	39.8816	39.8498	39.8406	39.8241	39.7559	39.7174	39.7365	39.7502	39.7069	39.7075	39.6928	39.7068	39.6768	39.6354	39.656	39.6158	39.6138	39.598	39.5467	39.539	39.5325	39.5226	39.5213	39.5431	39.4819	39.4885	39.4719	39.4462	39.4337	39.3586	39.3779	39.3842	39.3533	39.3314	39.3175	39.2795	38.5262	39.0156	39.1836	39.2194	39.2573	39.2812	39.3098	39.2604	39.2643	39.1846	39.1892	39.1699	39.1497	39.1277	39.0633	39.039	38.9995	39.002	38.9299	38.9081	38.8986	38.8759	38.8271	38.8186	38.8005	38.7437	38.6989	38.6307	38.5833	38.5174	38.491	38.402	38.3395	38.3223	38.2318	38.2071	38.2083	38.1728	38.0744	37.9901	37.9208	37.8217	37.7347	37.6636	37.6019	37.467	37.4891	37.4712	37.2982	37.1878	37.1462	37.0196	36.9745	36.782	36.7278	36.5764	36.4438	36.3531	36.248	36.0817	35.9454	35.8952	35.7054	35.5582	35.4993	35.45	35.3164	35.2658	35.1554	35.2294	35.2354	35.1853	35.434	36.1818	37.7814
Cha-APnd_003-Ex1-1C-lcwgs-1-1.clmp.r1r2_fastp	30.5968	31.7216	35.7394	36.3369	36.5169	40.2051	40.2805	40.3124	40.3409	40.3669	40.3708	40.3486	40.3028	40.3354	40.3165	40.308	40.3141	40.3035	40.3036	40.2529	40.2838	40.2615	40.2609	40.2484	40.2163	40.2183	40.1733	40.1936	40.1884	40.1799	40.1844	40.1781	40.1587	40.1278	40.1476	40.1346	40.1451	40.1339	40.134	40.1246	40.1095	40.1085	40.0899	40.0405	40.0031	40.0381	40.0456	40.0261	40.0254	40.0152	40.0304	40.0023	39.975	40.0018	39.9613	39.9723	39.97	39.9153	39.9049	39.9158	39.9056	39.8945	39.9219	39.8802	39.8848	39.851	39.8487	39.8465	39.7825	39.8156	39.8124	39.8007	39.7762	39.7704	39.7269	39.0413	39.5002	39.6694	39.7076	39.7521	39.7648	39.8061	39.7596	39.76	39.6937	39.7369	39.7178	39.691	39.6741	39.6385	39.6242	39.5883	39.5764	39.5355	39.5207	39.5211	39.5185	39.4687	39.4797	39.4674	39.3895	39.3597	39.2939	39.2807	39.2038	39.1752	39.0871	39.0902	39.0782	38.9731	38.9077	38.9078	38.911	38.8167	38.7509	38.6514	38.588	38.4844	38.3838	38.3539	38.1941	38.1404	38.1315	37.9208	37.8683	37.7686	37.6304	37.4883	37.3002	37.1317	37.0058	36.8539	36.6624	36.4771	36.3233	36.1607	35.9669	35.7463	35.5845	35.3757	35.1377	34.9495	34.7124	34.4871	34.305	34.1532	34.1527	34.4002	35.0629	37.2107
Cha-APnd_004-Ex1-1D-lcwgs-1-1.clmp.r1r2_fastp	30.5366	31.6771	35.6399	36.252	36.4544	40.1073	40.1928	40.2255	40.2585	40.2908	40.2913	40.2652	40.2212	40.2502	40.236	40.2297	40.2358	40.2238	40.2212	40.1668	40.1963	40.1776	40.1798	40.1609	40.1234	40.1226	40.087	40.1036	40.0948	40.0845	40.0859	40.0854	40.0603	40.0339	40.0473	40.0408	40.0461	40.0396	40.0372	40.0261	40.0108	40.0093	39.9886	39.9373	39.9052	39.9413	39.9493	39.9265	39.9317	39.9168	39.9326	39.9064	39.8793	39.9089	39.867	39.8736	39.8782	39.8172	39.8125	39.8227	39.8118	39.8051	39.8246	39.7876	39.7891	39.7526	39.7561	39.7566	39.6951	39.7148	39.7268	39.7103	39.6838	39.6812	39.6349	38.9361	39.4049	39.5775	39.627	39.6695	39.6865	39.729	39.672	39.6807	39.6143	39.6459	39.6411	39.6159	39.6015	39.5604	39.5404	39.5031	39.5126	39.4574	39.4536	39.4482	39.4494	39.4059	39.4282	39.4211	39.3468	39.3293	39.2885	39.2637	39.1898	39.1969	39.1213	39.122	39.1112	39.0241	39.0059	39.0208	39.0154	38.9399	38.8991	38.8585	38.7749	38.7317	38.6988	38.6517	38.5123	38.5417	38.5455	38.4379	38.4016	38.3863	38.3121	38.2031	38.087	38.0211	37.9259	37.8462	37.7841	37.6994	37.627	37.5681	37.4699	37.3314	37.2423	37.1709	37.0818	36.9532	36.8993	36.7594	36.6734	36.6064	36.5865	36.6958	37.0559	38.3071
Cha-APnd_005-Ex1-1E-lcwgs-1-1.clmp.r1r2_fastp	30.5828	31.7058	35.703	36.3089	36.4986	40.1761	40.2522	40.2847	40.3139	40.3463	40.3466	40.3223	40.281	40.3107	40.2945	40.2843	40.2847	40.2755	40.2693	40.2165	40.2456	40.2242	40.2199	40.2008	40.1683	40.1685	40.1257	40.1388	40.1334	40.123	40.119	40.1158	40.0904	40.0572	40.0762	40.065	40.0694	40.0592	40.0581	40.0423	40.0143	40.0154	39.9895	39.9368	39.9028	39.9332	39.9306	39.9127	39.9089	39.8918	39.9089	39.8701	39.8376	39.8688	39.8136	39.8213	39.8153	39.7581	39.7453	39.7526	39.7353	39.717	39.7378	39.7007	39.6977	39.6638	39.6566	39.6537	39.5855	39.606	39.6016	39.5812	39.5514	39.5478	39.4966	38.7755	39.2525	39.4267	39.4575	39.4999	39.508	39.5424	39.4821	39.4811	39.4055	39.4349	39.4067	39.3736	39.3461	39.2967	39.2766	39.2251	39.222	39.1609	39.1389	39.1262	39.1149	39.0541	39.0695	39.0313	38.9411	38.9068	38.8497	38.8135	38.737	38.7157	38.6273	38.6047	38.5855	38.4745	38.4247	38.4104	38.3855	38.3092	38.215	38.1241	38.0191	37.9534	37.8587	37.7765	37.6279	37.619	37.6241	37.4389	37.3627	37.2761	37.1646	37.0295	36.8993	36.7892	36.6942	36.5094	36.3768	36.2389	36.1264	35.9881	35.8779	35.7106	35.5439	35.4665	35.3625	35.212	35.1196	35.0541	34.9172	34.954	35.0817	35.3547	36.0066	37.7253
Cha-APnd_006-Ex1-1F-lcwgs-1-1.clmp.r1r2_fastp	30.5391	31.642	35.5654	36.1839	36.3997	40.0397	40.1193	40.1532	40.2052	40.2291	40.2281	40.2037	40.164	40.1805	40.1558	40.1495	40.1627	40.1529	40.1391	40.0745	40.107	40.0857	40.0755	40.0456	40.0081	39.9999	39.945	39.9612	39.955	39.9401	39.9389	39.9318	39.9076	39.862	39.8687	39.8568	39.8679	39.8453	39.8526	39.8347	39.8198	39.8097	39.7876	39.7197	39.6751	39.7203	39.7212	39.683	39.6907	39.6705	39.6825	39.6552	39.6128	39.6421	39.5915	39.592	39.5886	39.5173	39.5108	39.5296	39.5066	39.497	39.5181	39.4779	39.4757	39.439	39.4324	39.4278	39.3544	39.3781	39.3741	39.3513	39.3238	39.3146	39.2743	38.5277	39.0044	39.1891	39.2275	39.2742	39.2915	39.3311	39.266	39.2567	39.1829	39.1964	39.1786	39.1444	39.1153	39.0717	39.0588	39.011	39.0001	38.9373	38.9164	38.9156	38.9066	38.8474	38.8503	38.8219	38.7602	38.7142	38.6443	38.6126	38.517	38.5046	38.3928	38.3817	38.3792	38.2857	38.2678	38.2464	38.2262	38.1403	38.0542	37.9865	37.8844	37.8265	37.762	37.6914	37.5322	37.5334	37.5158	37.3928	37.3327	37.2752	37.1683	37.0689	36.9251	36.8259	36.7026	36.6178	36.513	36.3888	36.3406	36.2694	36.0962	35.9866	35.846	35.7269	35.651	35.5779	35.5764	35.4878	35.4278	35.459	35.5805	35.7713	36.3577	37.9313
Cha-APnd_007-Ex1-1G-lcwgs-1-1.clmp.r1r2_fastp	30.6072	31.7161	35.7146	36.319	36.5015	40.1878	40.2589	40.2923	40.3184	40.3515	40.3582	40.3251	40.284	40.3152	40.2911	40.2856	40.2942	40.2862	40.2801	40.2295	40.2529	40.2273	40.2362	40.2174	40.1761	40.1864	40.1399	40.155	40.157	40.1378	40.1372	40.1316	40.1025	40.0762	40.0939	40.0776	40.0851	40.0721	40.0719	40.0584	40.0421	40.0375	40.0093	39.9554	39.9258	39.9601	39.958	39.9368	39.9366	39.9204	39.9413	39.904	39.8729	39.8986	39.8442	39.8624	39.8557	39.7982	39.7777	39.7931	39.7693	39.7521	39.7816	39.7435	39.7298	39.7113	39.7016	39.6849	39.6199	39.6375	39.6369	39.6199	39.6006	39.6035	39.5419	38.8294	39.2979	39.4658	39.5055	39.5448	39.5469	39.5797	39.5264	39.5346	39.4561	39.4873	39.445	39.4345	39.412	39.3424	39.3087	39.2819	39.261	39.192	39.1915	39.1856	39.1682	39.1033	39.1237	39.0896	39.0134	38.9634	38.9184	38.8927	38.8195	38.783	38.6775	38.6732	38.6439	38.5226	38.476	38.4487	38.4346	38.3532	38.2932	38.1632	38.0776	38.0263	37.955	37.9179	37.7198	37.7149	37.6596	37.517	37.4441	37.3636	37.2904	37.1419	36.9461	36.8296	36.7259	36.6682	36.4711	36.3587	36.3051	36.1055	35.9439	35.8004	35.6732	35.5507	35.3901	35.2855	35.0844	35.0896	34.8674	34.8526	34.9694	35.2306	35.8138	37.5276
Cha-APnd_008-Ex1-1H-lcwgs-1-1.clmp.r1r2_fastp	30.5892	31.6973	35.6922	36.2982	36.4847	40.1555	40.236	40.2741	40.3	40.3336	40.3327	40.3078	40.2612	40.2934	40.276	40.2648	40.268	40.2556	40.2543	40.2037	40.2323	40.2084	40.2127	40.191	40.1645	40.1632	40.1163	40.1344	40.1257	40.1202	40.1189	40.1146	40.092	40.066	40.0813	40.071	40.0771	40.0639	40.065	40.0554	40.0399	40.0365	40.0184	39.9662	39.9316	39.9614	39.9696	39.9478	39.9489	39.9333	39.9537	39.9226	39.8924	39.9209	39.8749	39.882	39.8824	39.8255	39.8184	39.8255	39.8181	39.8038	39.8245	39.788	39.7855	39.7514	39.7478	39.747	39.6912	39.7123	39.7148	39.6987	39.6677	39.6661	39.6163	38.913	39.3759	39.5442	39.5838	39.6365	39.6557	39.6968	39.6394	39.643	39.5877	39.6146	39.5988	39.5678	39.557	39.5074	39.4992	39.4551	39.4599	39.4063	39.3908	39.3988	39.3881	39.345	39.3661	39.3601	39.2932	39.2641	39.2252	39.1911	39.1234	39.1201	39.0409	39.025	39.0389	38.927	38.9106	38.9129	38.9013	38.8286	38.7708	38.7244	38.6496	38.5735	38.5117	38.4627	38.332	38.3584	38.3622	38.2209	38.1736	38.1504	38.071	37.9947	37.8341	37.769	37.6869	37.6008	37.5089	37.4119	37.3178	37.2568	37.1699	37.003	36.8589	36.8039	36.7265	36.6549	36.5642	36.4605	36.3274	36.3076	36.3484	36.4591	36.9281	38.2032
Cha-APnd_009-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	30.5676	31.6681	35.5823	36.27	36.4341	40.1145	40.1987	40.2265	40.2641	40.2963	40.3065	40.2774	40.2212	40.2604	40.2347	40.2381	40.2403	40.2329	40.2285	40.1736	40.2123	40.1886	40.1749	40.1619	40.1136	40.1227	40.0839	40.0917	40.0817	40.0722	40.0772	40.0786	40.0461	40.0195	40.0341	40.0118	40.0245	40.0096	40.0091	39.9961	39.9714	39.9655	39.9454	39.887	39.8493	39.8829	39.8879	39.862	39.8643	39.8478	39.8673	39.8274	39.8025	39.8281	39.7782	39.7781	39.7809	39.7139	39.7082	39.7131	39.6995	39.6878	39.7072	39.6653	39.66	39.6246	39.6247	39.6194	39.5491	39.5727	39.5708	39.5452	39.5214	39.5141	39.4585	38.7321	39.2113	39.3872	39.4306	39.4672	39.4802	39.5104	39.4568	39.4602	39.3922	39.4096	39.3852	39.3499	39.3331	39.2794	39.2586	39.2047	39.2052	39.1427	39.1089	39.1177	39.0968	39.0428	39.0663	39.0352	38.9578	38.9298	38.8667	38.8349	38.7449	38.7284	38.6293	38.6224	38.6014	38.5096	38.4581	38.4361	38.4178	38.3664	38.2493	38.2057	38.1288	38.0504	37.9737	37.9154	37.7592	37.7732	37.7471	37.617	37.5321	37.4951	37.3988	37.2785	37.1582	37.03	36.963	36.7897	36.6859	36.5686	36.4555	36.3579	36.2468	36.0939	35.9388	35.8624	35.7899	35.6749	35.618	35.5134	35.384	35.3829	35.4759	35.7205	36.2862	37.8614
Cha-APnd_010-Ex1-2B-lcwgs-1-1.clmp.r1r2_fastp	30.5896	31.6818	35.6007	36.2751	36.4405	40.1259	40.216	40.2617	40.2904	40.3277	40.3303	40.2985	40.2394	40.2766	40.252	40.2578	40.2626	40.2611	40.2609	40.2128	40.2456	40.2183	40.2152	40.1936	40.1544	40.1641	40.1303	40.1451	40.1345	40.1328	40.1348	40.1304	40.1028	40.08	40.0901	40.0807	40.0848	40.0817	40.0848	40.0757	40.0522	40.0602	40.0349	39.9833	39.9476	39.9819	39.9873	39.9629	39.9718	39.9515	39.9766	39.9442	39.9102	39.9456	39.8963	39.9111	39.9099	39.8509	39.8411	39.8524	39.8474	39.8414	39.8477	39.8145	39.8244	39.7862	39.7866	39.7812	39.7077	39.7392	39.7476	39.7255	39.7082	39.6896	39.6503	38.9663	39.4139	39.5761	39.6183	39.6722	39.6899	39.7149	39.6636	39.6771	39.5924	39.6275	39.6069	39.5844	39.5704	39.5262	39.5061	39.4666	39.47	39.4181	39.3998	39.3962	39.387	39.3346	39.3719	39.3524	39.2687	39.2339	39.1853	39.1913	39.0982	39.1075	39.01	38.99	39.0137	38.8988	38.8731	38.8792	38.8737	38.8037	38.7346	38.6917	38.6138	38.5103	38.5001	38.4282	38.3144	38.3454	38.2853	38.1895	38.1297	38.1041	38.0415	37.912	37.7545	37.6904	37.6091	37.4861	37.3764	37.2993	37.1771	37.1297	36.9786	36.936	36.82	36.6532	36.5591	36.4171	36.3773	36.2397	36.2192	36.0675	36.11	36.1886	36.5932	37.9439
