Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Cha-APnd_001-Ex1-1A-lcwgs-1-1.clmp.r1r2_fastp	534972.0	0.0	0.0	5058.0	0.0
Cha-APnd_002-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	476980.0	0.0	0.0	4152.0	0.0
Cha-APnd_003-Ex1-1C-lcwgs-1-1.clmp.r1r2_fastp	3726870.0	0.0	0.0	20830.0	0.0
Cha-APnd_004-Ex1-1D-lcwgs-1-1.clmp.r1r2_fastp	3080656.0	0.0	0.0	19952.0	0.0
Cha-APnd_005-Ex1-1E-lcwgs-1-1.clmp.r1r2_fastp	3499308.0	0.0	0.0	23128.0	0.0
Cha-APnd_006-Ex1-1F-lcwgs-1-1.clmp.r1r2_fastp	890204.0	0.0	0.0	8168.0	0.0
Cha-APnd_007-Ex1-1G-lcwgs-1-1.clmp.r1r2_fastp	1075462.0	0.0	0.0	6958.0	0.0
Cha-APnd_008-Ex1-1H-lcwgs-1-1.clmp.r1r2_fastp	3917592.0	0.0	0.0	24452.0	0.0
Cha-APnd_009-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	2895954.0	0.0	0.0	20784.0	0.0
Cha-APnd_010-Ex1-2B-lcwgs-1-1.clmp.r1r2_fastp	1750870.0	0.0	0.0	11282.0	0.0
Cha-APnd_011-Ex1-2C-lcwgs-1-1.clmp.r1r2_fastp	1511130.0	0.0	0.0	12188.0	0.0
Cha-APnd_012-Ex1-2D-lcwgs-1-1.clmp.r1r2_fastp	2749926.0	0.0	0.0	16116.0	0.0
Cha-APnd_013-Ex1-2E-lcwgs-1-1.clmp.r1r2_fastp	775962.0	0.0	0.0	5002.0	0.0
Cha-APnd_014-Ex1-2F-lcwgs-1-1.clmp.r1r2_fastp	3324518.0	0.0	0.0	19360.0	0.0
Cha-APnd_015-Ex1-2G-lcwgs-1-1.clmp.r1r2_fastp	2228476.0	0.0	0.0	15744.0	0.0
Cha-APnd_016-Ex1-2H-lcwgs-1-1.clmp.r1r2_fastp	3071520.0	0.0	0.0	17822.0	0.0
Cha-APnd_017-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	2329494.0	0.0	0.0	18160.0	0.0
Cha-APnd_018-Ex1-3B-lcwgs-1-1.clmp.r1r2_fastp	383082.0	0.0	0.0	2492.0	0.0
Cha-APnd_019-Ex1-3C-lcwgs-1-1.clmp.r1r2_fastp	89272.0	0.0	0.0	1016.0	0.0
Cha-APnd_020-Ex1-3D-lcwgs-1-1.clmp.r1r2_fastp	49562.0	0.0	0.0	750.0	0.0
Cha-APnd_021-Ex1-3E-lcwgs-1-1.clmp.r1r2_fastp	785672.0	0.0	0.0	4808.0	0.0
Cha-APnd_022-Ex1-3F-lcwgs-1-1.clmp.r1r2_fastp	2717294.0	0.0	0.0	17296.0	0.0
Cha-APnd_023-Ex1-3G-lcwgs-1-1.clmp.r1r2_fastp	22846.0	0.0	0.0	284.0	0.0
Cha-APnd_024-Ex1-3H-lcwgs-1-1.clmp.r1r2_fastp	20426.0	0.0	0.0	370.0	0.0
Cha-APnd_025-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	123216.0	0.0	0.0	1358.0	0.0
Cha-APnd_026-Ex1-4B-lcwgs-1-1.clmp.r1r2_fastp	3132592.0	0.0	0.0	20672.0	0.0
Cha-APnd_027-Ex1-4C-lcwgs-1-1.clmp.r1r2_fastp	2775110.0	0.0	0.0	16510.0	0.0
Cha-APnd_028-Ex1-4D-lcwgs-1-1.clmp.r1r2_fastp	3731244.0	0.0	0.0	23702.0	0.0
Cha-APnd_029-Ex1-4E-lcwgs-1-1.clmp.r1r2_fastp	2703476.0	0.0	0.0	18386.0	0.0
Cha-APnd_030-Ex1-4F-lcwgs-1-1.clmp.r1r2_fastp	1086012.0	0.0	0.0	7242.0	0.0
Cha-APnd_031-Ex1-4G-lcwgs-1-1.clmp.r1r2_fastp	441700.0	0.0	0.0	3786.0	0.0
Cha-APnd_032-Ex1-4H-lcwgs-1-1.clmp.r1r2_fastp	3228206.0	0.0	0.0	17950.0	0.0
Cha-APnd_033-Ex1-5A-lcwgs-1-1.clmp.r1r2_fastp	12798.0	0.0	0.0	350.0	0.0
Cha-APnd_034-Ex1-5B-lcwgs-1-1.clmp.r1r2_fastp	49424.0	0.0	0.0	520.0	0.0
Cha-APnd_035-Ex1-5C-lcwgs-1-1.clmp.r1r2_fastp	1379144.0	0.0	0.0	9094.0	0.0
Cha-APnd_036-Ex1-5D-lcwgs-1-1.clmp.r1r2_fastp	910110.0	0.0	0.0	9716.0	0.0
Cha-APnd_037-Ex1-5E-lcwgs-1-1.clmp.r1r2_fastp	788162.0	0.0	0.0	8704.0	0.0
Cha-APnd_038-Ex1-5F-lcwgs-1-1.clmp.r1r2_fastp	1959210.0	0.0	0.0	21916.0	0.0
Cha-APnd_039-Ex1-5G-lcwgs-1-1.clmp.r1r2_fastp	19738.0	0.0	0.0	374.0	0.0
Cha-APnd_040-Ex1-5H-lcwgs-1-1.clmp.r1r2_fastp	23210.0	0.0	0.0	376.0	0.0
Cha-CPnd_009-Ex1-8D-lcwgs-1-1.clmp.r1r2_fastp	256256.0	0.0	0.0	4680.0	0.0
Cha-CPnd_010-Ex1-7D-lcwgs-1-1.clmp.r1r2_fastp	2177280.0	0.0	0.0	30772.0	0.0
Cha-CPnd_011-Ex1-7C-lcwgs-1-1.clmp.r1r2_fastp	139030.0	0.0	0.0	2294.0	0.0
Cha-CPnd_013-Ex1-8G-lcwgs-1-1.clmp.r1r2_fastp	1697100.0	0.0	0.0	19802.0	0.0
Cha-CPnd_014-Ex1-7F-lcwgs-1-1.clmp.r1r2_fastp	3961492.0	0.0	0.0	55050.0	0.0
Cha-CPnd_015-Ex1-7E-lcwgs-1-1.clmp.r1r2_fastp	1409592.0	0.0	0.0	17978.0	0.0
Cha-CPnd_016-Ex1-6E-lcwgs-1-1.clmp.r1r2_fastp	592654.0	0.0	0.0	8548.0	0.0
Cha-CPnd_017-Ex1-8E-lcwgs-1-1.clmp.r1r2_fastp	3202218.0	0.0	0.0	60220.0	0.0
Cha-CPnd_018-Ex1-6C-lcwgs-1-1.clmp.r1r2_fastp	1912240.0	0.0	0.0	28074.0	0.0
Cha-CPnd_021-Ex1-5F-lcwgs-1-1.clmp.r1r2_fastp	3584430.0	0.0	0.0	46942.0	0.0
Cha-CPnd_022-Ex1-6H-lcwgs-1-1.clmp.r1r2_fastp	2352596.0	0.0	0.0	29084.0	0.0
Cha-CPnd_023-Ex1-1G-lcwgs-1-1.clmp.r1r2_fastp	281408.0	0.0	0.0	5226.0	0.0
Cha-CPnd_024-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	1779970.0	0.0	0.0	28644.0	0.0
Cha-CPnd_025-Ex1-2H-lcwgs-1-1.clmp.r1r2_fastp	2293344.0	0.0	0.0	34416.0	0.0
Cha-CPnd_026-Ex1-8H-lcwgs-1-1.clmp.r1r2_fastp	1737528.0	0.0	0.0	23348.0	0.0
Cha-CPnd_027-Ex1-5E-lcwgs-1-1.clmp.r1r2_fastp	1139072.0	0.0	0.0	16780.0	0.0
Cha-CPnd_028-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	2028782.0	0.0	0.0	31030.0	0.0
