pos	5pC>T
1	0.00257458328909651
2	0.00595877698544495
3	0.00492497995647692
4	0.00465376825957685
5	0.00455611692529773
6	0.00390415304279928
7	0.00448140448140448
8	0.00428365425396556
9	0.00438812335958005
10	0.00458912949949806
11	0.00323690066761076
12	0.00313794906867281
13	0.00390933666042836
14	0.00359261425348818
15	0.0034432690313213
16	0.0039702868852459
17	0.00355098801019342
18	0.00334052179796186
19	0.00389235340894823
20	0.00351933514246947
21	0.0043170948491133
22	0.00386813942493661
23	0.0033093163538874
24	0.00280559392265193
25	0.00450353849453142
