pos	5pC>T
1	0.00275467909275803
2	0.00557168274182976
3	0.0034618820726623
4	0.00475359790667248
5	0.00496515282649296
6	0.0047598850087186
7	0.00552333609500138
8	0.00366410897491163
9	0.00483983429719864
10	0.00505803188366527
11	0.00324448642654729
12	0.00371910741422059
13	0.00339361834209328
14	0.00364291097897998
15	0.00385204821273247
16	0.00384404173531027
17	0.00460168024654874
18	0.00359758447899268
19	0.00451610180222007
20	0.003617853687266
21	0.00356947885608701
22	0.00338882534841361
23	0.00417986067131096
24	0.00408597573951905
25	0.00323707300451487
