# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	237	127
+	261	107
+	175	269
+	121	208
+	190	248
+	141	242
+	152	249
+	191	221
+	182	257
+	119	206
+	146	255
+	247	145
+	205	209
+	262	97
+	272	104
+	256	102
+	157	236
+	148	270
+	174	228
+	165	258
+	131	240
+	199	216
+	173	245
+	105	158
+	160	234
+	136	247
+	123	196
+	197	222
+	103	122
+	241	173
+	127	236
+	253	122
+	129	227
+	172	244
+	162	243
+	133	245
+	108	149
+	151	247
+	285	80
+	260	120
+	194	212
+	122	192
+	124	205
+	161	262
+	226	169
+	163	255
+	252	145
+	224	201
+	125	216
+	112	176
+	212	203
+	216	176
+	193	238
+	154	286
+	101	128
+	168	245
+	263	118
+	176	264
+	215	216
+	255	124
+	209	178
+	219	176
+	116	166
+	120	183
+	178	280
+	177	260
+	170	250
+	271	104
+	164	275
+	132	230
+	200	204
+	128	219
+	208	185
+	210	183
+	259	122
+	159	244
+	249	131
+	166	260
+	149	241
+	288	73
+	239	130
+	201	174
+	186	221
+	233	159
+	243	135
+	273	79
+	238	152
+	138	245
+	192	209
+	220	160
+	264	100
+	217	187
+	258	130
+	169	264
+	202	220
+	235	139
+	155	230
+	80	17
+	114	176
+	218	167
+	180	259
+	106	131
+	268	122
+	142	258
+	153	258
+	95	85
+	250	144
+	276	99
+	102	116
+	110	144
+	91	58
+	211	181
+	140	259
+	254	152
+	196	206
+	279	81
+	111	150
+	221	184
+	207	192
+	265	106
+	225	141
+	117	160
+	130	227
+	147	277
+	195	222
+	229	172
+	204	189
+	280	80
+	228	158
+	267	91
+	118	183
+	167	255
+	171	261
+	135	245
+	179	228
+	223	178
+	245	148
+	283	82
+	137	225
+	270	112
+	100	130
+	278	98
+	242	145
+	104	130
+	144	230
+	96	96
+	145	279
+	230	158
+	222	192
+	203	205
+	181	218
+	257	102
+	184	246
+	107	126
+	206	207
+	240	141
+	232	150
+	231	153
+	236	157
+	187	241
+	282	86
+	266	104
+	93	72
+	251	116
+	185	217
+	158	249
+	286	72
+	213	204
+	227	164
+	246	128
+	287	70
+	269	92
+	248	127
+	188	217
+	156	265
+	189	226
+	134	251
+	139	244
+	214	199
+	284	82
+	234	158
+	244	116
+	183	234
+	143	249
+	198	201
+	88	44
+	82	23
+	281	83
+	275	85
+	83	17
+	54	10
+	92	63
+	150	254
+	99	123
+	113	189
+	274	108
+	94	64
+	115	189
+	126	202
+	74	8
+	75	13
+	289	83
+	97	82
+	109	175
+	77	20
+	277	101
+	98	92
+	69	10
+	89	45
+	78	17
+	87	42
+	70	6
+	81	20
+	85	33
+	71	7
+	72	13
+	79	14
+	44	1
+	86	35
+	90	54
+	84	34
+	63	8
+	57	4
+	50	2
+	62	6
+	64	5
+	60	4
+	66	10
+	68	2
+	47	2
+	65	6
+	46	2
+	52	5
+	76	16
+	53	6
+	73	3
+	55	1
+	48	1
+	58	2
+	61	8
+	51	2
+	290	3
+	67	4
+	45	2
+	59	1
-	115	187
-	231	162
-	197	202
-	169	251
-	237	149
-	254	129
-	126	220
-	218	173
-	116	187
-	206	202
-	164	252
-	213	189
-	118	186
-	283	107
-	135	221
-	235	155
-	249	116
-	156	250
-	133	266
-	204	200
-	149	284
-	181	216
-	114	161
-	93	80
-	252	121
-	130	223
-	153	257
-	192	261
-	155	255
-	263	100
-	136	228
-	212	198
-	229	174
-	157	241
-	158	276
-	113	171
-	201	213
-	151	240
-	202	192
-	216	196
-	139	255
-	276	105
-	183	232
-	101	133
-	214	194
-	262	102
-	187	236
-	227	147
-	162	264
-	246	146
-	165	220
-	100	116
-	219	165
-	90	48
-	123	205
-	191	221
-	279	93
-	193	213
-	267	106
-	210	218
-	166	283
-	251	132
-	180	237
-	142	231
-	159	248
-	168	277
-	233	166
-	190	232
-	184	216
-	195	210
-	88	37
-	147	244
-	85	29
-	148	267
-	228	144
-	175	243
-	98	97
-	224	179
-	150	277
-	205	198
-	185	227
-	242	139
-	189	243
-	120	189
-	223	182
-	138	239
-	146	261
-	145	254
-	99	108
-	143	259
-	172	251
-	110	169
-	170	230
-	144	253
-	171	262
-	211	194
-	176	257
-	127	231
-	106	149
-	217	184
-	258	112
-	104	138
-	207	181
-	177	238
-	125	249
-	111	165
-	161	264
-	137	250
-	124	187
-	241	134
-	200	182
-	243	129
-	129	233
-	269	108
-	167	259
-	277	79
-	117	187
-	119	204
-	154	272
-	152	258
-	194	235
-	199	208
-	270	108
-	230	149
-	160	241
-	173	245
-	94	89
-	109	168
-	179	244
-	275	111
-	238	118
-	84	25
-	186	236
-	257	94
-	248	151
-	208	199
-	260	117
-	245	120
-	78	15
-	281	101
-	92	64
-	209	202
-	163	243
-	140	240
-	174	243
-	128	250
-	247	132
-	87	35
-	250	144
-	221	167
-	107	149
-	131	233
-	96	93
-	256	127
-	215	208
-	112	160
-	203	171
-	141	228
-	240	167
-	282	85
-	134	269
-	236	159
-	272	112
-	182	236
-	226	140
-	82	25
-	234	144
-	253	128
-	196	186
-	222	178
-	268	101
-	102	127
-	285	87
-	188	225
-	122	222
-	284	93
-	220	172
-	198	196
-	225	143
-	83	21
-	287	78
-	132	229
-	121	179
-	178	243
-	271	88
-	278	89
-	105	132
-	255	125
-	289	92
-	95	96
-	103	132
-	274	84
-	232	145
-	97	105
-	273	80
-	259	132
-	265	93
-	280	64
-	264	108
-	290	2
-	244	132
-	73	9
-	261	118
-	91	52
-	288	85
-	108	155
-	266	113
-	286	69
-	239	138
-	86	33
-	89	58
-	64	3
-	55	6
-	69	9
-	79	9
-	62	6
-	81	15
-	72	7
-	75	11
-	70	11
-	74	11
-	68	14
-	71	9
-	65	9
-	76	10
-	80	16
-	58	4
-	60	4
-	48	1
-	77	15
-	61	4
-	53	2
-	38	1
-	44	1
-	67	6
-	51	2
-	291	1
-	54	1
-	63	4
-	66	4
-	52	1
-	28	1
-	49	2
-	35	1
-	50	1
-	59	1
-	56	1
-	57	1
