# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	161	111
+	55	14
+	94	76
+	193	132
+	102	76
+	124	98
+	84	53
+	111	87
+	88	65
+	106	110
+	170	105
+	97	94
+	183	123
+	118	121
+	110	106
+	95	64
+	243	107
+	196	129
+	247	97
+	47	5
+	165	123
+	255	92
+	109	91
+	191	140
+	119	130
+	113	91
+	219	117
+	206	120
+	136	131
+	145	114
+	207	133
+	209	117
+	93	82
+	230	107
+	66	38
+	199	111
+	222	122
+	171	132
+	200	110
+	259	105
+	89	64
+	92	82
+	125	130
+	188	123
+	142	113
+	83	64
+	100	92
+	236	117
+	215	126
+	152	138
+	252	93
+	96	88
+	143	119
+	134	117
+	186	144
+	120	107
+	194	113
+	116	101
+	169	113
+	82	72
+	167	125
+	105	110
+	258	97
+	74	56
+	162	123
+	59	18
+	154	134
+	132	119
+	240	115
+	175	120
+	189	111
+	65	30
+	98	72
+	151	112
+	245	118
+	103	89
+	141	118
+	159	130
+	251	105
+	179	133
+	216	133
+	214	116
+	235	105
+	104	81
+	190	113
+	138	131
+	202	117
+	127	107
+	220	113
+	121	132
+	172	136
+	112	98
+	185	135
+	147	116
+	153	127
+	237	104
+	137	111
+	99	88
+	180	130
+	238	113
+	81	69
+	122	111
+	256	105
+	224	110
+	218	119
+	177	121
+	244	119
+	176	133
+	140	121
+	115	121
+	73	47
+	227	108
+	204	116
+	178	126
+	101	93
+	192	120
+	128	112
+	173	131
+	232	106
+	212	127
+	146	132
+	62	23
+	211	103
+	239	109
+	205	122
+	150	117
+	231	112
+	208	119
+	217	115
+	166	126
+	250	96
+	242	117
+	221	109
+	160	136
+	148	136
+	234	77
+	184	136
+	229	104
+	70	42
+	64	35
+	253	93
+	201	123
+	257	91
+	181	124
+	107	95
+	163	120
+	225	101
+	187	119
+	42	4
+	60	23
+	131	115
+	213	116
+	87	62
+	108	86
+	129	113
+	168	129
+	198	103
+	77	62
+	157	117
+	123	100
+	144	132
+	85	67
+	149	118
+	228	99
+	126	90
+	90	62
+	203	107
+	139	118
+	197	126
+	195	101
+	246	95
+	248	126
+	254	95
+	52	5
+	249	102
+	174	113
+	210	114
+	61	27
+	78	64
+	114	107
+	117	108
+	58	14
+	164	137
+	133	114
+	135	112
+	223	126
+	86	61
+	182	120
+	79	55
+	233	106
+	68	41
+	156	114
+	48	4
+	226	112
+	91	70
+	158	137
+	72	43
+	44	3
+	130	108
+	54	12
+	71	42
+	67	41
+	75	55
+	241	96
+	63	22
+	155	126
+	56	14
+	51	9
+	69	34
+	76	49
+	38	2
+	80	57
+	40	3
+	261	1
+	50	9
+	53	14
+	57	12
+	36	1
+	32	2
+	46	7
+	37	2
+	260	2
+	41	4
+	27	1
+	49	3
+	33	1
+	43	2
+	45	1
-	229	86
-	110	108
-	183	124
-	168	136
-	85	81
-	143	122
-	196	126
-	224	110
-	116	119
-	245	98
-	145	133
-	206	119
-	213	121
-	210	120
-	232	89
-	236	115
-	99	90
-	230	101
-	135	124
-	253	100
-	249	106
-	154	143
-	150	114
-	107	93
-	147	132
-	117	105
-	237	111
-	194	115
-	94	87
-	149	103
-	257	83
-	139	134
-	167	103
-	90	76
-	225	110
-	84	69
-	208	127
-	243	106
-	133	109
-	216	109
-	70	37
-	136	126
-	120	124
-	221	111
-	226	114
-	81	55
-	201	112
-	177	125
-	186	130
-	252	103
-	101	99
-	127	115
-	248	100
-	214	100
-	255	111
-	140	113
-	138	131
-	185	126
-	251	100
-	188	144
-	192	125
-	163	120
-	247	109
-	102	106
-	231	123
-	176	113
-	155	133
-	193	143
-	158	124
-	250	111
-	199	125
-	124	134
-	151	124
-	119	96
-	109	89
-	83	71
-	246	93
-	239	107
-	242	112
-	172	130
-	182	121
-	178	136
-	204	119
-	223	125
-	258	85
-	97	90
-	132	112
-	211	113
-	105	97
-	198	128
-	92	63
-	131	123
-	156	109
-	169	120
-	114	114
-	106	71
-	159	147
-	219	120
-	184	107
-	112	102
-	74	49
-	217	111
-	205	123
-	118	106
-	195	133
-	153	127
-	209	101
-	240	100
-	93	84
-	122	98
-	73	60
-	160	118
-	129	116
-	130	121
-	61	23
-	144	124
-	175	118
-	161	107
-	82	57
-	190	100
-	98	93
-	220	114
-	115	108
-	222	95
-	191	122
-	148	126
-	86	69
-	79	55
-	181	118
-	187	127
-	207	115
-	174	129
-	162	126
-	65	41
-	165	137
-	137	124
-	164	114
-	126	116
-	87	73
-	104	80
-	39	2
-	215	109
-	108	82
-	128	96
-	179	122
-	89	84
-	259	95
-	235	107
-	103	99
-	212	123
-	55	11
-	71	37
-	200	115
-	111	96
-	113	99
-	234	106
-	238	90
-	166	119
-	180	128
-	171	130
-	121	130
-	233	106
-	152	131
-	123	134
-	197	110
-	134	106
-	241	107
-	141	127
-	170	121
-	76	63
-	125	118
-	96	94
-	227	98
-	203	138
-	244	101
-	91	72
-	228	109
-	146	118
-	173	128
-	142	116
-	67	30
-	254	95
-	202	110
-	218	116
-	66	35
-	100	89
-	95	81
-	189	109
-	62	25
-	157	115
-	80	65
-	75	44
-	59	23
-	78	62
-	72	55
-	57	12
-	69	36
-	63	25
-	256	101
-	68	44
-	36	2
-	60	17
-	77	52
-	260	6
-	54	11
-	46	5
-	88	56
-	42	5
-	47	4
-	43	4
-	58	14
-	53	11
-	52	8
-	64	27
-	35	1
-	41	3
-	56	11
-	49	5
-	44	5
-	45	4
-	50	8
-	48	3
-	33	2
-	51	3
-	37	1
-	30	1
-	38	1
-	29	1
