Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Hte-ABur_006-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	3315	124.0	3.74	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.12	207.0	6.24	176.0	5.300000000000001	71.0	2.1399999999999997	101.0	3.04	77.0	2.32	88.0	2.6500000000000004	76.0	2.29	3018	91.07
Hte-ABur_006-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	3315	127.0	3.83	0.0	0.0	0.0	0.0	2.0	0.06	8.0	0.24	219.0	6.6	179.0	5.39	81.0	2.44	107.0	3.23	87.0	2.6199999999999997	93.0	2.8000000000000003	86.0	2.59	3018	91.07
Hte-ABur_007-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	21283	665.0	3.12	6.0	0.03	0.0	0.0	145.0	0.68	154.0	0.72	6635.0	31.18	3039.0	14.29	511.0	2.4	619.0	2.91	341.0	1.6	355.0	1.6700000000000002	342.0	1.61	14068	66.1
Hte-ABur_007-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	21283	667.0	3.13	7.0	0.03	0.0	0.0	170.0	0.8	181.0	0.84	6519.0	30.630000000000003	3049.0	14.33	536.0	2.52	633.0	2.98	348.0	1.6400000000000001	365.0	1.71	347.0	1.6300000000000001	14148	66.48
Hte-ABur_008-Ex1-1H-lcwgs-1-T.clmp.fp2_r1_screen	2501	102.0	4.08	0.0	0.0	0.0	0.0	2.0	0.08	6.0	0.24	374.0	14.959999999999999	197.0	7.880000000000001	71.0	2.84	96.0	3.84	76.0	3.04	86.0	3.44	74.0	2.96	2070	82.77
Hte-ABur_008-Ex1-1H-lcwgs-1-T.clmp.fp2_r2_screen	2501	101.0	4.04	0.0	0.0	0.0	0.0	2.0	0.08	6.0	0.24	358.0	14.32	175.0	7.0	73.0	2.92	96.0	3.84	76.0	3.04	80.0	3.2	75.0	3.0	2092	83.65
Hte-ABur_009-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	8212	320.0	3.89	0.0	0.0	0.0	0.0	2.0	0.02	11.0	0.13	692.0	8.42	532.0	6.470000000000001	210.0	2.55	272.0	3.31	213.0	2.6	235.0	2.8600000000000003	216.0	2.6300000000000003	7334	89.32
Hte-ABur_009-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	8212	319.0	3.88	2.0	0.02	0.0	0.0	2.0	0.02	14.0	0.17	681.0	8.29	524.0	6.39	223.0	2.72	282.0	3.43	214.0	2.61	237.0	2.89	219.0	2.67	7339	89.38
Hte-ABur_010-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	4666	139.0	2.9800000000000004	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.17	168.0	3.5999999999999996	188.0	4.0200000000000005	62.0	1.32	107.0	2.29	72.0	1.54	90.0	1.93	76.0	1.63	4382	93.93
Hte-ABur_010-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	4666	144.0	3.08	0.0	0.0	0.0	0.0	1.0	0.02	10.0	0.21	144.0	3.08	175.0	3.75	66.0	1.4100000000000001	112.0	2.4	73.0	1.57	96.0	2.06	80.0	1.71	4407	94.45
Hte-ABur_011-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	147780	14937.0	10.11	37.0	0.02	0.0	0.0	3.0	0.0	94.0	0.06999999999999999	10303.0	6.98	10293.0	6.96	1861.0	1.25	3139.0	2.12	1541.0	1.03	1754.0	1.18	2974.0	2.01	121430	82.17
Hte-ABur_011-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	147780	14885.0	10.08	40.0	0.03	0.0	0.0	3.0	0.0	90.0	0.06	10162.0	6.87	9987.0	6.7700000000000005	1835.0	1.23	3109.0	2.11	1578.0	1.06	1722.0	1.1600000000000001	2998.0	2.02	121622	82.3
Hte-ABur_012-Ex1-2D-lcwgs-1-T.clmp.fp2_r1_screen	9774	311.0	3.17	0.0	0.0	0.0	0.0	8.0	0.08	17.0	0.17	827.0	8.469999999999999	552.0	5.65	180.0	1.8399999999999999	254.0	2.59	179.0	1.83	209.0	2.1399999999999997	175.0	1.79	8708	89.1
Hte-ABur_012-Ex1-2D-lcwgs-1-T.clmp.fp2_r2_screen	9774	323.0	3.3000000000000003	0.0	0.0	0.0	0.0	8.0	0.08	20.0	0.2	805.0	8.24	548.0	5.609999999999999	180.0	1.8399999999999999	263.0	2.69	197.0	2.01	216.0	2.21	178.0	1.8199999999999998	8736	89.39
Hte-ABur_013-Ex1-2E-lcwgs-1-T.clmp.fp2_r1_screen	404573	9346.0	2.31	26.0	0.0	0.0	0.0	38.0	0.01	480.0	0.12	18417.0	4.55	15861.0	3.93	6044.0	1.49	8908.0	2.2	6547.0	1.62	7497.0	1.8599999999999999	6369.0	1.57	379570	93.82
Hte-ABur_013-Ex1-2E-lcwgs-1-T.clmp.fp2_r2_screen	404573	9274.0	2.29	24.0	0.0	0.0	0.0	37.0	0.01	475.0	0.11	18193.0	4.49	15804.0	3.91	5996.0	1.48	8819.0	2.18	6463.0	1.6	7361.0	1.8199999999999998	6298.0	1.55	379732	93.86
Hte-ABur_014-Ex1-2F-lcwgs-1-T.clmp.fp2_r1_screen	6081	397.0	6.5200000000000005	1.0	0.02	0.0	0.0	1.0	0.02	6.0	0.1	507.0	8.34	480.0	7.89	324.0	5.34	373.0	6.140000000000001	341.0	5.61	345.0	5.67	332.0	5.46	5455	89.71
Hte-ABur_014-Ex1-2F-lcwgs-1-T.clmp.fp2_r2_screen	6081	400.0	6.58	1.0	0.02	0.0	0.0	1.0	0.02	9.0	0.15	528.0	8.67	490.0	8.059999999999999	318.0	5.24	371.0	6.1	335.0	5.51	339.0	5.58	324.0	5.33	5426	89.23
Hte-ABur_015-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	21705	1245.0	5.75	1.0	0.0	0.0	0.0	2.0	0.01	29.0	0.13	1937.0	8.92	1655.0	7.63	621.0	2.8699999999999997	839.0	3.86	662.0	3.04	743.0	3.42	668.0	3.07	18809	86.66
Hte-ABur_015-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	21705	1187.0	5.47	1.0	0.0	0.0	0.0	4.0	0.01	28.0	0.13	1894.0	8.73	1578.0	7.2700000000000005	612.0	2.8200000000000003	797.0	3.68	650.0	2.99	716.0	3.31	644.0	2.96	18928	87.21
Hte-ABur_016-Ex1-2H-lcwgs-1-T.clmp.fp2_r1_screen	28016	884.0	3.15	3.0	0.01	0.0	0.0	4.0	0.01	48.0	0.16999999999999998	1060.0	3.7800000000000002	1366.0	4.890000000000001	631.0	2.25	853.0	3.0500000000000003	704.0	2.5100000000000002	742.0	2.6500000000000004	680.0	2.42	26295	93.86
Hte-ABur_016-Ex1-2H-lcwgs-1-T.clmp.fp2_r2_screen	28016	859.0	3.07	2.0	0.0	0.0	0.0	5.0	0.02	47.0	0.16	1044.0	3.73	1350.0	4.82	618.0	2.21	855.0	3.05	672.0	2.39	721.0	2.5700000000000003	653.0	2.33	26298	93.87
Hte-ABur_017-Ex1-3A-lcwgs-1-T.clmp.fp2_r1_screen	541277	18357.0	3.4	7.0	0.0	0.0	0.0	476.0	0.09	1512.0	0.28	14921.0	2.7600000000000002	24307.0	4.49	12609.0	2.33	18415.0	3.4	12621.0	2.3400000000000003	14977.0	2.77	12881.0	2.38	514104	94.98
Hte-ABur_017-Ex1-3A-lcwgs-1-T.clmp.fp2_r2_screen	541277	18311.0	3.39	4.0	0.0	0.0	0.0	449.0	0.08	1460.0	0.27	14748.0	2.72	24327.0	4.5	12486.0	2.3	18358.0	3.4	12522.0	2.3200000000000003	14824.0	2.7399999999999998	12881.0	2.3800000000000003	514213	95.0
Hte-ABur_018-Ex1-3B-lcwgs-1-T.clmp.fp2_r1_screen	15937	279.0	1.75	5.0	0.03	0.0	0.0	25.0	0.16	35.0	0.22	2716.0	17.03	1428.0	8.969999999999999	202.0	1.27	320.0	2.0	170.0	1.07	196.0	1.24	174.0	1.09	12893	80.9
Hte-ABur_018-Ex1-3B-lcwgs-1-T.clmp.fp2_r2_screen	15937	271.0	1.71	3.0	0.02	0.0	0.0	30.0	0.19	40.0	0.25	2657.0	16.68	1359.0	8.53	187.0	1.1800000000000002	316.0	1.98	155.0	0.97	186.0	1.1600000000000001	168.0	1.06	12963	81.34
Hte-ABur_019-Ex1-3C-lcwgs-1-T.clmp.fp2_r1_screen	221401	7732.0	3.49	5.0	0.0	0.0	0.0	230.0	0.1	783.0	0.35000000000000003	11088.0	5.0	11676.0	5.2700000000000005	5615.0	2.54	8089.0	3.66	6010.0	2.7199999999999998	6696.0	3.0300000000000002	5809.0	2.62	205747	92.93
Hte-ABur_019-Ex1-3C-lcwgs-1-T.clmp.fp2_r2_screen	221401	7700.0	3.48	5.0	0.0	0.0	0.0	235.0	0.11	801.0	0.36	11032.0	4.99	11606.0	5.24	5618.0	2.54	8130.0	3.67	5959.0	2.69	6684.0	3.02	5778.0	2.6	205880	92.99
Hte-ABur_020-Ex1-3D-lcwgs-1-T.clmp.fp2_r1_screen	204511	14167.0	6.92	51.0	0.03	0.0	0.0	352.0	0.17	767.0	0.37	31569.0	15.43	22906.0	11.190000000000001	11084.0	5.41	13337.0	6.53	11165.0	5.46	11880.0	5.82	11131.0	5.44	167269	81.79
Hte-ABur_020-Ex1-3D-lcwgs-1-T.clmp.fp2_r2_screen	204511	14122.0	6.9	40.0	0.02	0.0	0.0	380.0	0.19	790.0	0.39	31241.0	15.280000000000001	22898.0	11.190000000000001	11086.0	5.41	13363.0	6.53	11117.0	5.43	11862.0	5.800000000000001	11138.0	5.45	167596	81.95
Hte-ABur_021-Ex1-3E-lcwgs-1-T.clmp.fp2_r1_screen	262492	9552.0	3.64	8.0	0.0	0.0	0.0	242.0	0.09	507.0	0.19	11493.0	4.38	13043.0	4.960000000000001	7242.0	2.75	9730.0	3.7	7368.0	2.81	8410.0	3.2	7433.0	2.8400000000000003	246427	93.88
Hte-ABur_021-Ex1-3E-lcwgs-1-T.clmp.fp2_r2_screen	262492	9520.0	3.62	6.0	0.0	0.0	0.0	272.0	0.1	552.0	0.21	11518.0	4.39	13106.0	4.99	7237.0	2.76	9792.0	3.72	7383.0	2.81	8416.0	3.21	7453.0	2.84	246401	93.87
Hte-ABur_022-Ex1-3F-lcwgs-1-T.clmp.fp2_r1_screen	44373	2573.0	5.8	3.0	0.0	0.0	0.0	69.0	0.15	182.0	0.41000000000000003	3798.0	8.56	3580.0	8.059999999999999	2114.0	4.75	2635.0	5.9399999999999995	2189.0	4.930000000000001	2328.0	5.25	2170.0	4.890000000000001	39585	89.21
Hte-ABur_022-Ex1-3F-lcwgs-1-T.clmp.fp2_r2_screen	44373	2575.0	5.8100000000000005	3.0	0.0	0.0	0.0	70.0	0.16	183.0	0.41000000000000003	3809.0	8.58	3589.0	8.09	2085.0	4.7	2623.0	5.91	2158.0	4.85	2333.0	5.26	2156.0	4.859999999999999	39580	89.2
Hte-ABur_023-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	134034	3836.0	2.86	0.0	0.0	0.0	0.0	239.0	0.18	478.0	0.35000000000000003	3390.0	2.5300000000000002	5401.0	4.02	2554.0	1.9100000000000001	4053.0	3.02	2613.0	1.96	3190.0	2.39	2602.0	1.94	127841	95.38
Hte-ABur_023-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	134034	3862.0	2.88	0.0	0.0	0.0	0.0	259.0	0.19	486.0	0.37	3355.0	2.5	5470.0	4.09	2615.0	1.94	4059.0	3.03	2596.0	1.94	3189.0	2.37	2574.0	1.9100000000000001	127801	95.35
Hte-ABur_024-Ex1-3H-lcwgs-1-T.clmp.fp2_r1_screen	3759	180.0	4.789999999999999	0.0	0.0	0.0	0.0	2.0	0.05	8.0	0.21	286.0	7.61	259.0	6.890000000000001	143.0	3.8	174.0	4.630000000000001	145.0	3.8600000000000003	151.0	4.0200000000000005	147.0	3.92	3389	90.16
Hte-ABur_024-Ex1-3H-lcwgs-1-T.clmp.fp2_r2_screen	3759	181.0	4.8100000000000005	0.0	0.0	0.0	0.0	3.0	0.08	9.0	0.24	283.0	7.53	258.0	6.86	140.0	3.73	175.0	4.65	138.0	3.67	149.0	3.96	143.0	3.8	3395	90.32
Hte-ABur_025-Ex1-4A-lcwgs-1-T.clmp.fp2_r1_screen	6313	271.0	4.29	0.0	0.0	0.0	0.0	2.0	0.03	8.0	0.13	336.0	5.32	334.0	5.3	193.0	3.06	243.0	3.84	197.0	3.12	224.0	3.55	192.0	3.04	5847	92.63
Hte-ABur_025-Ex1-4A-lcwgs-1-T.clmp.fp2_r2_screen	6313	272.0	4.31	0.0	0.0	0.0	0.0	4.0	0.06	10.0	0.16	341.0	5.4	337.0	5.34	183.0	2.9	243.0	3.8600000000000003	196.0	3.11	220.0	3.48	186.0	2.9499999999999997	5845	92.59
Hte-ABur_026-Ex1-4B-lcwgs-1-T.clmp.fp2_r1_screen	160437	5086.0	3.16	0.0	0.0	0.0	0.0	661.0	0.41	963.0	0.6	5727.0	3.58	7533.0	4.69	4117.0	2.56	5632.0	3.51	3718.0	2.3200000000000003	4349.0	2.7100000000000004	3665.0	2.2800000000000002	151516	94.44
Hte-ABur_026-Ex1-4B-lcwgs-1-T.clmp.fp2_r2_screen	160437	5074.0	3.16	1.0	0.0	0.0	0.0	737.0	0.46	1011.0	0.63	5758.0	3.59	7607.0	4.74	4185.0	2.6100000000000003	5752.0	3.58	3720.0	2.31	4286.0	2.6700000000000004	3639.0	2.26	151548	94.46
Hte-ABur_027-Ex1-4C-lcwgs-1-T.clmp.fp2_r1_screen	175180	44993.0	25.69	10.0	0.01	0.0	0.0	213.0	0.12	418.0	0.24000000000000002	51078.0	29.159999999999997	49596.0	28.310000000000002	40953.0	23.38	45236.0	25.83	42883.0	24.48	44187.0	25.23	42269.0	24.14	120050	68.53
Hte-ABur_027-Ex1-4C-lcwgs-1-T.clmp.fp2_r2_screen	175180	44931.0	25.65	8.0	0.0	0.0	0.0	217.0	0.12	439.0	0.25	50739.0	28.970000000000002	49421.0	28.209999999999997	40542.0	23.14	45153.0	25.77	42634.0	24.33	44087.0	25.169999999999998	42026.0	23.99	120208	68.62
Hte-ABur_028-Ex1-4D-lcwgs-1-T.clmp.fp2_r1_screen	167161	14382.0	8.61	38.0	0.03	0.0	0.0	121.0	0.07	372.0	0.22	22532.0	13.48	14445.0	8.64	3206.0	1.92	5109.0	3.05	3181.0	1.8900000000000001	3508.0	2.1	3005.0	1.79	131572	78.71
Hte-ABur_028-Ex1-4D-lcwgs-1-T.clmp.fp2_r2_screen	167161	14341.0	8.58	31.0	0.02	0.0	0.0	124.0	0.07	365.0	0.22	22148.0	13.25	14175.0	8.49	3188.0	1.9	5079.0	3.04	3179.0	1.8900000000000001	3522.0	2.11	2995.0	1.79	131990	78.96
Hte-ABur_029-Ex1-4E-lcwgs-1-T.clmp.fp2_r1_screen	110829	12506.0	11.28	3.0	0.0	0.0	0.0	232.0	0.21	674.0	0.61	7856.0	7.09	9733.0	8.77	5312.0	4.789999999999999	7202.0	6.49	5420.0	4.89	6010.0	5.43	5439.0	4.91	94570	85.33
Hte-ABur_029-Ex1-4E-lcwgs-1-T.clmp.fp2_r2_screen	110829	12514.0	11.3	5.0	0.0	0.0	0.0	244.0	0.22	692.0	0.62	7844.0	7.08	9808.0	8.85	5325.0	4.81	7217.0	6.510000000000001	5429.0	4.9	6030.0	5.4399999999999995	5448.0	4.91	94470	85.24
Hte-ABur_030-Ex1-4F-lcwgs-1-T.clmp.fp2_r1_screen	23040	3011.0	13.06	6.0	0.03	0.0	0.0	29.0	0.13	64.0	0.27	2877.0	12.47	2127.0	9.23	407.0	1.76	694.0	3.01	379.0	1.6500000000000001	439.0	1.9	361.0	1.57	17314	75.15
Hte-ABur_030-Ex1-4F-lcwgs-1-T.clmp.fp2_r2_screen	23040	2995.0	13.0	5.0	0.02	0.0	0.0	36.0	0.16	69.0	0.3	2912.0	12.64	2107.0	9.15	418.0	1.81	702.0	3.04	371.0	1.61	432.0	1.87	366.0	1.5899999999999999	17323	75.19
Hte-ABur_031-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	32231	3643.0	11.31	1.0	0.0	0.0	0.0	285.0	0.88	334.0	1.04	4376.0	13.58	4819.0	14.959999999999999	3058.0	9.49	4045.0	12.55	2891.0	8.98	3348.0	10.38	3046.0	9.450000000000001	26526	82.3
Hte-ABur_031-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	32231	3641.0	11.29	2.0	0.0	0.0	0.0	316.0	0.98	382.0	1.1800000000000002	4388.0	13.61	4876.0	15.129999999999999	3077.0	9.540000000000001	4086.0	12.68	2902.0	9.01	3354.0	10.4	3066.0	9.520000000000001	26474	82.14
Hte-ABur_032-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	40323	20374.0	50.519999999999996	4.0	0.01	0.0	0.0	218.0	0.54	295.0	0.73	21314.0	52.86000000000001	21247.0	52.699999999999996	19455.0	48.239999999999995	20563.0	51.0	19817.0	49.14	20173.0	50.03	18953.0	47.0	18230	45.21
Hte-ABur_032-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	40323	20364.0	50.5	4.0	0.01	0.0	0.0	211.0	0.52	319.0	0.79	21209.0	52.59	21235.0	52.66	19335.0	47.949999999999996	20528.0	50.91	19680.0	48.81	20122.0	49.9	18934.0	46.949999999999996	18238	45.23
Hte-ABur_034-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	17179	2348.0	13.67	2.0	0.02	0.0	0.0	27.0	0.16	41.0	0.24	3833.0	22.32	3077.0	17.91	2184.0	12.71	2336.0	13.600000000000001	2200.0	12.809999999999999	2252.0	13.11	2088.0	12.15	13057	76.01
Hte-ABur_034-Ex1-5B-lcwgs-1-T.clmp.fp2_r2_screen	17179	2327.0	13.54	3.0	0.02	0.0	0.0	27.0	0.16	44.0	0.26	3750.0	21.830000000000002	3034.0	17.66	2142.0	12.47	2328.0	13.56	2144.0	12.48	2232.0	12.99	2075.0	12.08	13117	76.36
Hte-ABur_035-Ex1-5C-lcwgs-1-T.clmp.fp2_r1_screen	61718	2252.0	3.65	22.0	0.04	0.0	0.0	33.0	0.05	47.0	0.07	13567.0	21.990000000000002	7128.0	11.55	1932.0	3.13	2219.0	3.5900000000000003	1880.0	3.04	1943.0	3.14	1870.0	3.03	47090	76.3
Hte-ABur_035-Ex1-5C-lcwgs-1-T.clmp.fp2_r2_screen	61718	2273.0	3.68	17.0	0.02	0.0	0.0	36.0	0.06	51.0	0.08	13266.0	21.490000000000002	7042.0	11.41	1893.0	3.06	2241.0	3.63	1865.0	3.0300000000000002	1930.0	3.1199999999999997	1848.0	2.9899999999999998	47343	76.71
Hte-ABur_036-Ex1-5D-lcwgs-1-T.clmp.fp2_r1_screen	100950	5531.0	5.47	6.0	0.01	0.0	0.0	72.0	0.07	237.0	0.24000000000000002	8086.0	8.02	7423.0	7.3500000000000005	4167.0	4.12	5251.0	5.199999999999999	4320.0	4.27	4651.0	4.61	4322.0	4.28	90643	89.79
Hte-ABur_036-Ex1-5D-lcwgs-1-T.clmp.fp2_r2_screen	100950	5511.0	5.46	5.0	0.0	0.0	0.0	74.0	0.07	232.0	0.23	7948.0	7.87	7396.0	7.33	4127.0	4.09	5221.0	5.18	4302.0	4.25	4641.0	4.6000000000000005	4292.0	4.25	90764	89.91
Hte-ABur_037-Ex1-5E-lcwgs-1-T.clmp.fp2_r1_screen	255546	11472.0	4.48	12.0	0.0	0.0	0.0	289.0	0.11	823.0	0.32	15761.0	6.17	16363.0	6.4	8725.0	3.41	11745.0	4.59	9242.0	3.61	10081.0	3.9499999999999997	9205.0	3.61	234437	91.74
Hte-ABur_037-Ex1-5E-lcwgs-1-T.clmp.fp2_r2_screen	255546	11361.0	4.44	11.0	0.0	0.0	0.0	311.0	0.12	808.0	0.32	15449.0	6.05	16207.0	6.34	8704.0	3.41	11739.0	4.59	9100.0	3.56	10027.0	3.93	9111.0	3.57	234667	91.83
Hte-ABur_038-Ex1-5F-lcwgs-1-T.clmp.fp2_r1_screen	203581	23338.0	11.459999999999999	78.0	0.04	0.0	0.0	115.0	0.06	472.0	0.24	28579.0	14.04	29647.0	14.57	20676.0	10.15	23778.0	11.68	21605.0	10.620000000000001	22442.0	11.020000000000001	23531.0	11.559999999999999	168239	82.64
Hte-ABur_038-Ex1-5F-lcwgs-1-T.clmp.fp2_r2_screen	203581	23234.0	11.41	70.0	0.03	0.0	0.0	125.0	0.06	453.0	0.22999999999999998	28259.0	13.879999999999999	29502.0	14.5	20419.0	10.02	23678.0	11.63	21407.0	10.51	22285.0	10.950000000000001	23301.0	11.450000000000001	168381	82.71
Hte-ABur_039-Ex1-5G-lcwgs-1-T.clmp.fp2_r1_screen	117671	3704.0	3.15	42.0	0.03	0.0	0.0	46.0	0.04	102.0	0.09	29560.0	25.13	14535.0	12.34	3072.0	2.62	3718.0	3.16	2997.0	2.5500000000000003	3107.0	2.65	2974.0	2.52	85923	73.02
Hte-ABur_039-Ex1-5G-lcwgs-1-T.clmp.fp2_r2_screen	117671	3684.0	3.13	43.0	0.03	0.0	0.0	49.0	0.04	105.0	0.09	28725.0	24.4	13956.0	11.86	3002.0	2.55	3648.0	3.1	2949.0	2.51	3064.0	2.5999999999999996	2932.0	2.4899999999999998	86770	73.74
Hte-ABur_040-Ex1-5H-lcwgs-1-T.clmp.fp2_r1_screen	104823	7546.0	7.1899999999999995	6.0	0.0	0.0	0.0	71.0	0.07	1564.0	1.5	8762.0	8.35	9265.0	8.85	5811.0	5.54	7207.0	6.88	6054.0	5.7700000000000005	6377.0	6.09	6138.0	5.86	93198	88.91
Hte-ABur_040-Ex1-5H-lcwgs-1-T.clmp.fp2_r2_screen	104823	7608.0	7.26	4.0	0.0	0.0	0.0	79.0	0.07	1629.0	1.55	8798.0	8.39	9369.0	8.94	5835.0	5.57	7264.0	6.93	6106.0	5.819999999999999	6423.0	6.130000000000001	6201.0	5.92	93061	88.78
Hte-ABur_041-Ex1-6A-lcwgs-1-T.clmp.fp2_r1_screen	5972	240.0	4.03	0.0	0.0	0.0	0.0	1.0	0.02	8.0	0.13	327.0	5.4799999999999995	314.0	5.26	153.0	2.56	207.0	3.47	156.0	2.61	175.0	2.9299999999999997	160.0	2.6799999999999997	5512	92.3
Hte-ABur_041-Ex1-6A-lcwgs-1-T.clmp.fp2_r2_screen	5972	234.0	3.92	0.0	0.0	0.0	0.0	1.0	0.02	8.0	0.13999999999999999	320.0	5.36	319.0	5.3500000000000005	149.0	2.4899999999999998	200.0	3.3400000000000003	153.0	2.56	173.0	2.9	151.0	2.53	5502	92.13
Hte-ABur_042-Ex1-6B-lcwgs-1-T.clmp.fp2_r1_screen	77851	2356.0	3.04	24.0	0.03	0.0	0.0	81.0	0.1	185.0	0.24000000000000002	10233.0	13.149999999999999	6316.0	8.11	1763.0	2.26	2430.0	3.12	1798.0	2.31	1972.0	2.53	1764.0	2.27	66064	84.86
Hte-ABur_042-Ex1-6B-lcwgs-1-T.clmp.fp2_r2_screen	77851	2333.0	3.0	21.0	0.03	0.0	0.0	88.0	0.11	180.0	0.23	10108.0	12.99	6157.0	7.8999999999999995	1770.0	2.27	2419.0	3.1	1755.0	2.2600000000000002	1933.0	2.48	1744.0	2.24	66243	85.09
Hte-ABur_043-Ex1-6C-lcwgs-1-T.clmp.fp2_r1_screen	38334	8110.0	21.16	11.0	0.03	0.0	0.0	41.0	0.11	94.0	0.25	7199.0	18.78	6602.0	17.22	3837.0	10.01	4550.0	11.86	4029.0	10.5	4191.0	10.93	3885.0	10.14	26691	69.63
