# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	135	194
+	142	193
+	96	481
+	69	429
+	80	511
+	107	377
+	186	43
+	162	98
+	61	361
+	102	408
+	101	430
+	68	430
+	132	215
+	121	286
+	29	29
+	84	503
+	245	7
+	54	273
+	223	11
+	70	419
+	88	472
+	66	441
+	79	473
+	76	501
+	116	317
+	81	485
+	140	195
+	159	125
+	93	462
+	160	87
+	122	319
+	117	327
+	110	384
+	216	16
+	49	232
+	46	242
+	60	329
+	39	150
+	53	285
+	97	450
+	119	306
+	50	238
+	35	74
+	94	451
+	134	214
+	118	294
+	146	153
+	47	241
+	154	112
+	90	408
+	92	472
+	57	279
+	129	239
+	77	520
+	222	15
+	136	214
+	62	350
+	111	344
+	114	354
+	72	482
+	143	179
+	75	509
+	123	287
+	106	404
+	127	271
+	153	146
+	78	517
+	31	40
+	85	488
+	59	318
+	91	445
+	137	231
+	125	281
+	112	331
+	170	67
+	104	415
+	145	154
+	147	136
+	183	40
+	182	51
+	51	254
+	165	99
+	95	459
+	166	94
+	67	413
+	130	277
+	43	196
+	161	92
+	128	260
+	115	326
+	44	195
+	156	124
+	87	481
+	45	212
+	74	493
+	141	190
+	99	397
+	105	379
+	64	369
+	41	148
+	52	246
+	157	130
+	108	336
+	36	104
+	202	32
+	109	362
+	126	258
+	163	85
+	37	93
+	100	437
+	71	539
+	73	456
+	89	473
+	63	369
+	55	287
+	58	299
+	98	438
+	120	294
+	34	69
+	83	507
+	138	190
+	189	45
+	65	348
+	40	160
+	144	180
+	103	373
+	198	33
+	139	217
+	151	151
+	113	353
+	86	503
+	38	96
+	211	16
+	208	18
+	155	130
+	184	43
+	178	68
+	180	59
+	167	82
+	131	212
+	150	141
+	197	27
+	48	280
+	175	66
+	148	144
+	152	145
+	181	59
+	158	109
+	149	153
+	82	500
+	191	41
+	168	69
+	27	17
+	205	23
+	188	44
+	30	39
+	56	299
+	164	100
+	244	6
+	171	72
+	187	55
+	133	204
+	218	16
+	124	269
+	201	32
+	42	201
+	176	63
+	195	44
+	179	52
+	213	18
+	200	25
+	33	78
+	169	70
+	220	9
+	173	58
+	203	29
+	32	43
+	192	35
+	219	15
+	174	76
+	194	34
+	28	15
+	172	74
+	199	28
+	196	31
+	236	11
+	204	28
+	193	33
+	207	12
+	233	7
+	210	19
+	221	20
+	243	4
+	177	49
+	25	6
+	190	42
+	225	8
+	227	12
+	231	7
+	185	42
+	215	15
+	257	8
+	224	11
+	229	18
+	248	3
+	26	10
+	242	8
+	226	12
+	209	12
+	217	9
+	232	3
+	234	10
+	212	17
+	228	13
+	260	1
+	249	2
+	246	8
+	214	19
+	206	18
+	251	3
+	250	3
+	247	7
+	241	9
+	237	8
+	240	6
+	230	3
+	239	5
+	253	2
+	238	4
+	258	3
+	252	3
+	254	3
+	235	6
+	256	3
+	255	1
+	259	1
-	94	449
-	48	227
-	168	90
-	80	456
-	102	421
-	147	139
-	131	217
-	129	281
-	211	27
-	101	438
-	119	328
-	170	81
-	91	466
-	136	223
-	97	441
-	41	159
-	134	237
-	158	118
-	53	267
-	104	387
-	67	470
-	73	510
-	64	344
-	153	141
-	110	360
-	123	352
-	66	396
-	40	145
-	128	254
-	186	47
-	163	109
-	65	397
-	46	259
-	159	109
-	74	492
-	56	286
-	68	464
-	93	463
-	77	518
-	58	309
-	118	309
-	152	140
-	72	486
-	76	478
-	124	309
-	82	498
-	98	418
-	96	447
-	54	279
-	86	443
-	79	539
-	120	317
-	51	267
-	139	183
-	155	130
-	135	214
-	151	123
-	61	327
-	160	92
-	63	348
-	117	356
-	145	183
-	105	416
-	122	270
-	83	448
-	115	334
-	35	78
-	69	422
-	100	426
-	116	349
-	112	378
-	81	495
-	167	98
-	95	447
-	78	501
-	70	455
-	50	246
-	87	463
-	107	366
-	52	234
-	43	205
-	85	487
-	38	128
-	45	251
-	71	476
-	130	211
-	59	316
-	84	464
-	88	470
-	103	417
-	75	510
-	90	494
-	173	69
-	99	434
-	92	432
-	133	227
-	125	262
-	178	57
-	33	61
-	29	16
-	126	242
-	62	352
-	184	47
-	195	22
-	137	199
-	57	311
-	60	293
-	113	347
-	114	365
-	89	473
-	228	11
-	111	396
-	121	293
-	108	406
-	144	132
-	127	248
-	143	170
-	109	381
-	140	183
-	156	109
-	165	95
-	138	209
-	157	122
-	26	6
-	146	167
-	141	213
-	106	402
-	55	246
-	183	59
-	39	155
-	171	67
-	47	235
-	174	70
-	142	182
-	190	38
-	154	132
-	150	147
-	177	61
-	202	24
-	191	43
-	49	272
-	148	127
-	132	237
-	37	97
-	162	90
-	161	90
-	197	34
-	149	137
-	185	45
-	249	2
-	193	29
-	220	22
-	192	33
-	187	42
-	42	171
-	182	41
-	44	208
-	201	27
-	176	60
-	31	39
-	180	55
-	32	38
-	205	22
-	189	37
-	212	15
-	164	83
-	227	6
-	36	108
-	200	24
-	198	21
-	232	7
-	172	68
-	248	8
-	169	76
-	181	45
-	229	10
-	179	58
-	203	24
-	188	45
-	166	81
-	27	21
-	30	39
-	28	20
-	238	5
-	213	17
-	214	19
-	175	53
-	226	11
-	207	24
-	199	21
-	206	18
-	194	36
-	204	23
-	34	81
-	219	12
-	243	4
-	247	1
-	208	16
-	230	6
-	216	7
-	209	11
-	196	29
-	234	5
-	217	10
-	25	13
-	245	6
-	246	5
-	221	13
-	241	9
-	225	5
-	242	3
-	237	8
-	250	6
-	210	18
-	222	12
-	223	9
-	215	10
-	251	3
-	224	9
-	231	6
-	218	11
-	253	4
-	258	4
-	236	6
-	252	4
-	244	4
-	259	2
-	240	4
-	239	5
-	256	1
-	235	6
-	233	1
-	257	1
-	254	2
-	255	1
