#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	126661	123314	97.36	132	0.10	39	0.03	367	0.29	2809	2.22
Ecoli	126661	126652	99.99	0	0.00	0	0.00	1	0.00	8	0.01
PhiX	126661	126661	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	126661	126656	100.00	0	0.00	0	0.00	1	0.00	4	0.00
Vectors	126661	126282	99.70	1	0.00	0	0.00	19	0.02	359	0.28
Bacteria_24k	126661	123834	97.76	210	0.17	752	0.59	198	0.16	1667	1.32
Protists_1k	126661	121833	96.18	391	0.31	619	0.49	276	0.22	3542	2.80
Viruses	126661	125010	98.70	4	0.00	2	0.00	193	0.15	1452	1.15
Fungi_RefSeq_release	126661	123531	97.53	79	0.06	20	0.02	405	0.32	2626	2.07
Coral	126661	124800	98.53	10	0.01	3	0.00	301	0.24	1547	1.22
Bird	126661	124246	98.09	48	0.04	8	0.01	459	0.36	1900	1.50
Plant	126661	124637	98.40	11	0.01	0	0.00	268	0.21	1745	1.38

%Hit_no_genomes: 95.02
