#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2299378	2249533	97.83	2014	0.09	605	0.03	4600	0.20	42626	1.85
Ecoli	2299378	2299202	99.99	0	0.00	0	0.00	20	0.00	156	0.01
PhiX	2299378	2299378	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2299378	2299311	100.00	0	0.00	0	0.00	1	0.00	66	0.00
Vectors	2299378	2290009	99.60	6	0.00	3	0.00	329	0.01	9031	0.39
Bacteria_24k	2299378	2255064	98.08	4457	0.19	11084	0.48	2727	0.12	26046	1.13
Protists_1k	2299378	2230514	97.01	5854	0.25	7827	0.34	4078	0.18	51105	2.22
Viruses	2299378	2272316	98.83	63	0.00	21	0.00	2737	0.12	24241	1.05
Fungi_RefSeq_release	2299378	2255006	98.06	1069	0.05	236	0.01	4756	0.21	38311	1.67
Coral	2299378	2273423	98.87	172	0.01	38	0.00	3180	0.14	22565	0.98
Bird	2299378	2264561	98.48	1065	0.05	127	0.01	6695	0.29	26930	1.17
Plant	2299378	2268797	98.67	237	0.01	61	0.00	3229	0.14	27054	1.18

%Hit_no_genomes: 95.97
