#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4898559	4786150	97.71	5049	0.10	1186	0.02	13798	0.28	92376	1.89
Ecoli	4898559	4897637	99.98	0	0.00	0	0.00	305	0.01	617	0.01
PhiX	4898559	4898559	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4898559	4898436	100.00	0	0.00	0	0.00	3	0.00	120	0.00
Vectors	4898559	4890558	99.84	19	0.00	10	0.00	951	0.02	7021	0.14
Bacteria_24k	4898559	3934439	80.32	147039	3.00	481128	9.82	33632	0.69	302321	6.17
Protists_1k	4898559	4385143	89.51	90019	1.84	23329	0.48	190133	3.88	209935	4.29
Viruses	4898559	4843035	98.87	162	0.00	528	0.01	7738	0.16	47096	0.96
Fungi_RefSeq_release	4898559	4784178	97.66	3418	0.07	597	0.01	17910	0.37	92456	1.89
Coral	4898559	4830890	98.62	523	0.01	91	0.00	10674	0.22	56381	1.15
Bird	4898559	4814022	98.28	1796	0.04	242	0.00	13838	0.28	68661	1.40
Plant	4898559	4828935	98.58	576	0.01	88	0.00	9090	0.19	59870	1.22

%Hit_no_genomes: 76.27
