#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	58383	56483	96.74	75	0.13	21	0.04	202	0.35	1602	2.74
Ecoli	58383	58383	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	58383	58383	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	58383	58383	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	58383	58159	99.62	1	0.00	0	0.00	7	0.01	216	0.37
Bacteria_24k	58383	57465	98.42	11	0.02	21	0.04	109	0.19	777	1.33
Protists_1k	58383	55763	95.52	200	0.34	359	0.61	81	0.14	1980	3.39
Viruses	58383	57496	98.49	1	0.00	1	0.00	89	0.15	796	1.36
Fungi_RefSeq_release	58383	56590	96.93	53	0.09	18	0.03	200	0.34	1522	2.61
Coral	58383	57490	98.46	4	0.01	0	0.00	161	0.28	728	1.25
Bird	58383	57104	97.80	41	0.07	11	0.02	254	0.44	973	1.67
Plant	58383	57314	98.17	7	0.01	5	0.01	138	0.24	919	1.57

%Hit_no_genomes: 94.90
