#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14647	14091	96.20	13	0.09	0	0.00	51	0.35	492	3.36
Ecoli	14647	14647	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	14647	14647	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14647	14645	99.99	0	0.00	0	0.00	0	0.00	2	0.01
Vectors	14647	14579	99.54	0	0.00	0	0.00	0	0.00	68	0.46
Bacteria_24k	14647	14351	97.98	10	0.07	19	0.13	30	0.20	237	1.62
Protists_1k	14647	13886	94.81	49	0.33	96	0.66	25	0.17	591	4.03
Viruses	14647	14368	98.09	0	0.00	0	0.00	36	0.25	243	1.66
Fungi_RefSeq_release	14647	14142	96.55	16	0.11	3	0.02	51	0.35	435	2.97
Coral	14647	14377	98.16	2	0.01	0	0.00	43	0.29	225	1.54
Bird	14647	14257	97.33	12	0.08	1	0.01	86	0.59	291	1.99
Plant	14647	14323	97.78	1	0.01	0	0.00	35	0.24	288	1.97

%Hit_no_genomes: 94.11
