#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3034578	2989991	98.54	3056	0.10	746	0.02	5202	0.17	35583	1.17
Ecoli	3034578	3033679	99.97	0	0.00	0	0.00	211	0.01	688	0.02
PhiX	3034578	3034578	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3034578	3034545	100.00	0	0.00	0	0.00	1	0.00	32	0.00
Vectors	3034578	3031826	99.91	5	0.00	0	0.00	324	0.01	2423	0.08
Bacteria_24k	3034578	2105389	69.38	144760	4.77	476755	15.71	27313	0.90	280361	9.24
Protists_1k	3034578	2623810	86.46	67253	2.22	11433	0.38	181730	5.99	150352	4.95
Viruses	3034578	3011295	99.24	145	0.00	45	0.00	3914	0.13	19179	0.63
Fungi_RefSeq_release	3034578	2987356	98.45	1669	0.05	292	0.01	9046	0.30	36215	1.19
Coral	3034578	3009147	99.16	176	0.01	29	0.00	4240	0.14	20986	0.69
Bird	3034578	3002244	98.94	877	0.03	141	0.00	5547	0.18	25769	0.85
Plant	3034578	3008885	99.15	204	0.01	49	0.00	3643	0.12	21797	0.72

%Hit_no_genomes: 65.63
