#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	20071	19458	96.95	30	0.15	6	0.03	61	0.30	516	2.57
Ecoli	20071	20068	99.99	0	0.00	0	0.00	0	0.00	3	0.01
PhiX	20071	20071	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	20071	20071	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	20071	20032	99.81	0	0.00	0	0.00	4	0.02	35	0.17
Bacteria_24k	20071	18514	92.25	205	1.02	647	3.22	79	0.39	626	3.12
Protists_1k	20071	18800	93.66	149	0.74	96	0.48	278	1.39	748	3.73
Viruses	20071	19768	98.50	3	0.01	0	0.00	41	0.20	259	1.29
Fungi_RefSeq_release	20071	19464	96.98	22	0.11	5	0.02	73	0.36	507	2.53
Coral	20071	19700	98.16	3	0.01	0	0.00	46	0.23	322	1.60
Bird	20071	19613	97.72	10	0.05	2	0.01	67	0.33	379	1.89
Plant	20071	19717	98.24	0	0.00	0	0.00	34	0.17	320	1.59

%Hit_no_genomes: 88.86
