#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	261467	252704	96.64	413	0.16	96	0.04	1017	0.39	7237	2.77
Ecoli	261467	261464	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	261467	261467	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	261467	261462	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	261467	260936	99.79	1	0.00	0	0.00	41	0.02	489	0.19
Bacteria_24k	261467	254604	97.38	455	0.17	1495	0.57	553	0.21	4360	1.67
Protists_1k	261467	248590	95.08	1287	0.49	1497	0.57	956	0.37	9137	3.49
Viruses	261467	257615	98.53	7	0.00	3	0.00	449	0.17	3393	1.30
Fungi_RefSeq_release	261467	253070	96.79	231	0.09	45	0.02	1127	0.43	6994	2.67
Coral	261467	256343	98.04	32	0.01	6	0.00	834	0.32	4252	1.63
Bird	261467	254984	97.51	161	0.06	15	0.01	1063	0.41	5244	2.01
Plant	261467	256155	97.98	33	0.01	9	0.00	713	0.27	4557	1.74

%Hit_no_genomes: 93.77
