#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	246834	241338	97.77	211	0.09	59	0.02	539	0.22	4687	1.90
Ecoli	246834	246824	100.00	0	0.00	0	0.00	0	0.00	10	0.00
PhiX	246834	246834	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	246834	246807	99.99	0	0.00	0	0.00	3	0.00	24	0.01
Vectors	246834	246226	99.76	2	0.00	1	0.00	35	0.01	570	0.23
Bacteria_24k	246834	230017	93.19	2357	0.95	8005	3.24	583	0.24	5872	2.38
Protists_1k	246834	235284	95.32	1257	0.51	919	0.37	2326	0.94	7048	2.86
Viruses	246834	243903	98.81	8	0.00	1	0.00	260	0.11	2662	1.08
Fungi_RefSeq_release	246834	241385	97.80	148	0.06	33	0.01	671	0.27	4597	1.86
Coral	246834	243490	98.64	22	0.01	4	0.00	412	0.17	2906	1.18
Bird	246834	242666	98.31	113	0.05	21	0.01	618	0.25	3416	1.38
Plant	246834	243369	98.60	24	0.01	4	0.00	348	0.14	3089	1.25

%Hit_no_genomes: 90.76
