#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	85140	81490	95.71	115	0.14	23	0.03	335	0.39	3177	3.73
Ecoli	85140	85138	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	85140	85140	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	85140	85136	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	85140	84603	99.37	0	0.00	0	0.00	22	0.03	515	0.60
Bacteria_24k	85140	82786	97.23	87	0.10	244	0.29	236	0.28	1787	2.10
Protists_1k	85140	80150	94.14	351	0.41	638	0.75	185	0.22	3816	4.48
Viruses	85140	83213	97.75	3	0.00	3	0.00	163	0.19	1758	2.06
Fungi_RefSeq_release	85140	81628	95.88	80	0.09	18	0.02	357	0.42	3057	3.59
Coral	85140	83127	97.63	7	0.01	2	0.00	237	0.28	1767	2.08
Bird	85140	82468	96.86	69	0.08	6	0.01	451	0.53	2146	2.52
Plant	85140	82807	97.26	12	0.01	6	0.01	278	0.33	2037	2.39

%Hit_no_genomes: 93.15
