pos	5pC>T
1	0
2	0.0178571428571429
3	0.0147058823529412
4	0.0344827586206897
5	0
6	0.0294117647058824
7	0.0163934426229508
8	0
9	0.0131578947368421
10	0
11	0.0357142857142857
12	0
13	0.0277777777777778
14	0.0140845070422535
15	0.027027027027027
16	0.0169491525423729
17	0
18	0
19	0.0149253731343284
20	0
21	0.0140845070422535
22	0.0161290322580645
23	0
24	0.0307692307692308
25	0.0147058823529412
