pos	3pG>A
1	0
2	0.0128205128205128
3	0
4	0.0142857142857143
5	0
6	0.0151515151515152
7	0.0151515151515152
8	0.0120481927710843
9	0
10	0.0163934426229508
11	0
12	0
13	0.0277777777777778
14	0.0192307692307692
15	0
16	0.0566037735849057
17	0.0178571428571429
18	0
19	0.015625
20	0.0128205128205128
21	0.0166666666666667
22	0.0576923076923077
23	0.0172413793103448
24	0
25	0.0178571428571429
