# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	117	409
+	157	172
+	96	412
+	59	220
+	115	399
+	175	144
+	42	103
+	101	387
+	113	417
+	141	259
+	74	445
+	88	448
+	99	495
+	85	466
+	87	476
+	123	357
+	127	318
+	130	322
+	109	415
+	148	241
+	143	254
+	159	173
+	125	358
+	224	37
+	67	353
+	166	161
+	82	410
+	83	500
+	230	18
+	71	411
+	182	98
+	48	132
+	133	291
+	154	187
+	150	213
+	75	428
+	136	293
+	119	356
+	121	360
+	104	462
+	80	445
+	179	102
+	68	366
+	214	43
+	129	320
+	78	431
+	145	257
+	142	255
+	77	458
+	144	239
+	188	84
+	91	481
+	63	241
+	118	385
+	94	464
+	178	99
+	73	402
+	108	467
+	112	397
+	167	142
+	103	456
+	238	21
+	217	46
+	149	222
+	95	471
+	90	468
+	89	492
+	106	437
+	105	438
+	177	120
+	102	424
+	114	412
+	155	177
+	170	152
+	218	39
+	97	428
+	138	276
+	122	361
+	52	146
+	160	179
+	146	251
+	31	19
+	84	491
+	93	428
+	65	301
+	110	420
+	60	214
+	81	455
+	126	350
+	206	46
+	228	33
+	45	100
+	151	207
+	55	182
+	132	333
+	185	95
+	135	324
+	79	455
+	64	303
+	251	9
+	205	42
+	226	28
+	158	183
+	66	326
+	172	146
+	128	306
+	168	152
+	180	123
+	100	453
+	173	114
+	181	114
+	58	176
+	98	415
+	120	397
+	40	84
+	140	272
+	43	102
+	124	332
+	209	53
+	62	244
+	208	57
+	92	500
+	212	42
+	86	470
+	139	250
+	147	226
+	207	70
+	76	465
+	236	17
+	36	52
+	242	20
+	69	380
+	152	203
+	190	63
+	116	364
+	107	424
+	186	94
+	111	393
+	183	98
+	254	6
+	50	145
+	200	64
+	33	36
+	54	161
+	174	107
+	72	392
+	137	285
+	165	157
+	56	189
