Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	922806.0	0.0	33-150	41.0	96.62368132215713	144.87616357067466	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	922806.0	0.0	33-150	41.0	96.32634487100337	144.84913188687545	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4144066.0	0.0	33-150	41.0	96.22518175940941	144.12906140973624	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4144066.0	0.0	33-150	41.0	95.96508267851713	144.12425043423536	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8740392.0	0.0	33-150	41.0	96.06737590160246	146.97457631190912	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8740392.0	0.0	33-150	41.0	95.74469817923443	146.9558222331447	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5013629.0	0.0	33-150	41.0	96.28446395377468	145.04782364231576	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5013629.0	0.0	33-150	41.0	95.79940764015939	145.0435191754316	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3232143.0	0.0	33-150	41.0	96.2892317834353	142.87409282324452	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3232143.0	0.0	33-150	41.0	95.68234660544881	142.86628871309222	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6841153.0	0.0	33-150	41.0	96.2039521405488	146.6738584855506	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6841153.0	0.0	33-150	41.0	95.79902186618085	146.6695462007647	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8853504.0	0.0	33-150	41.0	95.95334809947454	147.1376159089102	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8853504.0	0.0	33-150	41.0	95.51682331297376	147.12315135340765	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2587365.0	0.0	33-150	41.0	95.49641187590053	147.4519014518632	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2	GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2587365.0	0.0	33-150	41.0	94.62370006041706	147.44574770084623	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1	GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L3_clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	82399792.0	0.0	33-150	41.0	92.20651476236095	148.52402257277544	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
