# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	102	216
+	51	30
+	202	152
+	130	245
+	137	200
+	168	193
+	173	177
+	70	106
+	257	119
+	129	232
+	189	153
+	194	154
+	224	132
+	39	9
+	225	122
+	141	238
+	154	213
+	248	85
+	215	139
+	119	199
+	195	152
+	103	191
+	143	223
+	158	209
+	250	93
+	150	190
+	180	172
+	87	162
+	179	173
+	135	221
+	210	156
+	231	108
+	181	168
+	208	159
+	149	209
+	239	102
+	147	201
+	163	195
+	188	167
+	136	201
+	199	167
+	101	196
+	93	193
+	216	130
+	128	203
+	232	111
+	212	127
+	246	93
+	89	146
+	167	181
+	42	16
+	83	161
+	71	102
+	100	211
+	140	193
+	126	224
+	201	165
+	104	183
+	84	158
+	123	207
+	107	206
+	46	29
+	227	124
+	73	122
+	127	227
+	172	183
+	171	203
+	203	152
+	116	198
+	144	218
+	169	177
+	174	166
+	190	177
+	198	145
+	121	208
+	113	207
+	82	132
+	211	147
+	193	162
+	145	236
+	80	141
+	234	103
+	81	132
+	155	204
+	157	178
+	124	204
+	196	157
+	204	141
+	164	207
+	54	35
+	228	126
+	240	95
+	92	174
+	59	53
+	132	200
+	138	200
+	243	114
+	69	100
+	152	198
+	255	87
+	106	190
+	245	99
+	153	205
+	133	188
+	160	200
+	109	182
+	233	110
+	213	114
+	218	128
+	142	227
+	95	173
+	86	147
+	187	196
+	184	168
+	105	183
+	43	25
+	37	9
+	78	142
+	217	124
+	110	187
+	96	176
+	77	133
+	166	198
+	131	206
+	207	148
+	236	108
+	220	131
+	99	176
+	108	241
+	206	155
+	244	100
+	156	197
+	111	211
+	56	45
+	177	163
+	256	98
+	165	177
+	91	148
+	75	123
+	183	186
+	238	102
+	222	128
+	47	19
+	252	85
+	122	219
+	237	106
+	249	104
+	162	191
+	114	218
+	112	200
+	182	197
+	148	242
+	192	168
+	170	183
+	175	184
+	178	193
+	65	74
+	85	166
+	125	228
+	146	229
+	247	98
+	139	210
+	242	84
+	48	14
+	159	204
+	62	73
+	251	97
+	205	146
+	79	141
+	161	202
+	58	46
+	214	157
+	44	18
+	254	94
+	74	141
+	191	174
+	134	206
+	115	186
+	76	110
+	63	62
+	197	158
+	98	162
+	223	137
+	253	102
+	117	182
+	230	122
+	118	200
+	53	42
+	200	158
+	97	187
+	209	136
+	66	86
+	72	99
+	49	38
+	151	212
+	61	52
+	67	74
+	88	142
+	186	173
+	90	169
+	33	8
+	185	177
+	241	112
+	64	80
+	176	191
+	219	144
+	258	96
+	55	43
+	68	70
+	226	124
+	34	5
+	229	137
+	94	162
+	120	189
+	259	79
+	235	113
+	221	119
+	60	51
+	45	19
+	41	8
+	50	38
+	38	9
+	57	47
+	52	28
+	35	2
+	40	16
+	36	8
+	32	2
+	30	3
+	31	1
+	27	1
+	29	1
+	260	3
-	131	199
-	179	187
-	184	170
-	137	206
-	62	65
-	78	151
-	163	196
-	145	238
-	209	152
-	221	142
-	139	197
-	140	210
-	207	144
-	167	202
-	202	135
-	147	204
-	232	118
-	129	206
-	169	177
-	123	216
-	165	171
-	96	184
-	121	180
-	181	180
-	84	130
-	99	202
-	110	222
-	103	192
-	148	211
-	88	151
-	238	108
-	75	96
-	240	103
-	63	63
-	134	207
-	122	223
-	216	133
-	150	189
-	190	165
-	247	104
-	168	195
-	149	226
-	94	157
-	186	179
-	160	213
-	259	85
-	251	90
-	171	163
-	157	194
-	175	195
-	234	106
-	154	221
-	223	129
-	126	203
-	204	139
-	114	192
-	135	190
-	138	212
-	115	217
-	69	84
-	156	206
-	104	193
-	217	120
-	111	213
-	65	80
-	195	146
-	59	43
-	68	95
-	193	152
-	73	119
-	172	184
-	254	86
-	146	200
-	97	177
-	142	234
-	125	233
-	143	191
-	215	93
-	192	158
-	208	128
-	174	170
-	159	178
-	82	149
-	205	158
-	119	221
-	66	70
-	177	187
-	219	138
-	74	129
-	77	142
-	95	173
-	180	156
-	189	166
-	206	150
-	225	121
-	198	161
-	87	144
-	166	187
-	178	176
-	155	211
-	203	156
-	194	165
-	242	102
-	71	107
-	81	146
-	211	145
-	256	106
-	133	218
-	106	182
-	187	153
-	164	197
-	199	164
-	188	182
-	173	174
-	57	54
-	250	101
-	144	194
-	151	229
-	185	185
-	253	108
-	176	197
-	102	191
-	231	102
-	224	121
-	117	202
-	90	140
-	161	185
-	116	231
-	64	87
-	80	126
-	200	144
-	51	32
-	246	96
-	83	153
-	93	163
-	100	200
-	257	94
-	101	193
-	132	243
-	220	127
-	182	163
-	112	207
-	98	178
-	153	207
-	252	89
-	226	120
-	120	200
-	214	125
-	197	159
-	130	223
-	56	41
-	60	43
-	91	157
-	124	243
-	233	110
-	128	188
-	86	153
-	127	213
-	158	219
-	249	80
-	245	95
-	236	107
-	237	104
-	210	141
-	183	183
-	52	49
-	89	153
-	70	90
-	229	127
-	152	190
-	213	146
-	241	109
-	92	157
-	113	192
-	235	115
-	218	132
-	105	212
-	141	206
-	108	199
-	107	186
-	222	122
-	228	120
-	49	33
-	162	180
-	72	118
-	55	38
-	136	193
-	230	114
-	53	42
-	33	5
-	201	155
-	79	134
-	196	142
-	258	98
-	227	110
-	243	100
-	46	29
-	47	23
-	212	128
-	44	15
-	244	102
-	58	60
-	85	136
-	61	65
-	170	179
-	248	105
-	118	201
-	191	161
-	48	21
-	76	117
-	39	11
-	239	115
-	109	190
-	50	25
-	255	90
-	67	72
-	54	40
-	38	6
-	40	9
-	41	17
-	45	19
-	42	12
-	35	5
-	43	15
-	34	9
-	37	8
-	36	5
-	260	3
-	30	5
-	28	1
-	32	2
-	31	3
