pos	5pC>T
1	0.0226342403082109
2	0.0299551569506726
3	0.0159422469544292
4	0.0147082856675927
5	0.0166751744087119
6	0.0177350822094957
7	0.0191496837666901
8	0.0159355723098012
9	0.0171666666666667
10	0.0182656826568266
11	0.01171875
12	0.0170113408939293
13	0.0146141215106732
14	0.0139148141863228
15	0.0171919770773639
16	0.0170483898742897
17	0.013939081053175
18	0.0141478029294274
19	0.0143629604596147
20	0.010291884595917
21	0.0161757193938362
22	0.0143761766215985
23	0.0122866894197952
24	0.0113597246127367
25	0.0133053221288515
