pos	3pG>A
1	0.0217052248505329
2	0.0297661233167966
3	0.0147469729897547
4	0.0136873350923483
5	0.0174613834788449
6	0.0197404496435752
7	0.0186611881527136
8	0.0161399932042134
9	0.0159798149705635
10	0.0192307692307692
11	0.0128968253968254
12	0.0163333333333333
13	0.0138633706363788
14	0.0143251639627201
15	0.0156118851771026
16	0.0164994046606566
17	0.0164388302474477
18	0.0134820239680426
19	0.0126495726495727
20	0.0111467657490289
21	0.0149539210572074
22	0.0130243572395129
23	0.0134043650111703
24	0.0120710467321952
25	0.0145303580695381
