# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	189	124
+	114	642
+	104	680
+	30	5
+	141	417
+	108	666
+	123	561
+	150	335
+	125	595
+	151	380
+	83	166
+	161	261
+	136	460
+	81	146
+	176	196
+	107	679
+	117	622
+	213	67
+	110	629
+	198	105
+	167	240
+	180	161
+	124	545
+	122	555
+	102	638
+	195	101
+	153	318
+	138	466
+	154	326
+	95	472
+	165	276
+	101	630
+	139	454
+	109	644
+	127	543
+	148	347
+	103	665
+	134	487
+	197	93
+	71	92
+	164	254
+	120	593
+	132	567
+	133	526
+	152	327
+	160	275
+	149	361
+	113	627
+	55	75
+	140	425
+	162	239
+	106	621
+	126	537
+	177	207
+	187	148
+	175	169
+	185	133
+	61	69
+	158	272
+	230	26
+	171	216
+	135	469
+	208	68
+	128	535
+	178	162
+	137	447
+	186	156
+	97	518
+	116	618
+	99	589
+	204	81
+	94	430
+	168	220
+	143	397
+	130	485
+	111	666
+	73	120
+	96	515
+	256	15
+	118	625
+	91	339
+	92	394
+	155	300
+	100	565
+	76	109
+	119	619
+	75	123
+	79	120
+	115	612
+	142	464
+	88	252
+	93	405
+	156	346
+	52	50
+	89	275
+	205	96
+	90	303
+	240	21
+	144	402
+	105	674
+	163	262
+	58	64
+	147	374
+	131	541
+	216	62
+	50	41
+	179	167
+	227	45
+	121	570
+	145	390
+	78	100
+	170	234
+	181	173
+	169	214
+	172	226
+	283	5
+	80	112
+	157	303
+	166	238
+	129	541
+	60	66
+	231	36
+	239	32
+	69	94
+	64	97
+	98	596
+	193	113
+	74	88
+	41	16
+	159	308
+	86	185
+	85	192
+	203	98
+	201	94
+	219	51
+	252	15
+	53	67
+	45	34
+	210	64
+	146	359
+	174	206
+	65	107
+	40	15
+	191	106
+	243	19
+	48	35
+	223	45
+	245	19
+	182	157
+	87	218
+	214	59
+	217	55
+	112	643
+	184	155
+	238	30
+	202	76
+	82	172
+	196	85
+	173	196
+	72	108
+	229	39
+	39	14
+	183	138
+	226	43
+	54	60
+	233	43
+	237	26
+	51	45
+	272	13
+	224	35
+	46	35
+	77	110
+	234	33
+	70	95
+	206	79
+	190	132
+	222	44
+	68	81
+	251	12
+	248	15
+	188	126
+	62	69
+	199	92
+	242	33
+	262	14
+	212	62
+	42	19
+	209	61
+	221	35
+	194	114
+	192	114
+	59	82
+	263	5
+	228	38
+	56	60
+	215	53
+	241	28
+	84	167
+	236	26
+	211	55
+	207	63
+	250	17
+	259	17
+	49	37
+	57	56
+	67	72
+	270	7
+	36	11
+	249	19
+	66	85
+	247	29
+	232	38
+	218	38
+	235	30
+	200	90
+	47	36
+	260	9
+	275	12
+	63	71
+	246	23
+	257	14
+	265	16
+	273	10
+	254	13
+	288	8
+	287	10
+	258	15
+	225	31
+	31	7
+	220	45
+	266	8
+	35	9
+	268	10
+	264	9
+	286	11
+	261	11
+	44	23
+	28	3
+	253	19
+	271	6
+	27	1
+	244	24
+	279	6
+	269	11
+	43	31
+	267	11
+	255	12
+	34	4
+	289	7
+	285	8
+	38	5
+	284	9
+	280	6
+	274	4
+	37	9
+	278	3
+	33	3
+	281	7
+	277	6
+	276	4
+	282	3
+	29	1
+	32	1
-	114	625
-	207	68
-	170	204
-	123	577
-	135	511
-	69	101
-	145	374
-	139	443
-	168	235
-	85	180
-	171	228
-	159	311
-	156	318
-	71	96
-	117	565
-	115	623
-	102	632
-	122	594
-	99	566
-	118	593
-	125	579
-	106	642
-	162	285
-	141	434
-	138	466
-	157	311
-	204	79
-	158	296
-	104	653
-	143	399
-	210	64
-	108	652
-	242	24
-	195	116
-	191	122
-	152	341
-	144	391
-	124	566
-	107	651
-	131	524
-	169	237
-	94	406
-	142	442
-	247	19
-	113	611
-	87	203
-	101	651
-	109	679
-	190	137
-	88	228
-	174	222
-	121	569
-	182	166
-	151	337
-	180	186
-	132	478
-	116	629
-	129	576
-	219	51
-	133	501
-	95	469
-	166	244
-	188	117
-	84	152
-	196	102
-	112	650
-	223	42
-	128	559
-	130	536
-	243	23
-	64	74
-	179	184
-	163	274
-	246	26
-	264	14
-	110	658
-	153	311
-	120	609
-	254	18
-	53	51
-	97	527
-	91	364
-	148	368
-	176	197
-	222	59
-	103	671
-	83	163
-	192	103
-	93	445
-	233	40
-	68	93
-	187	152
-	251	29
-	161	276
-	79	143
-	211	66
-	181	166
-	96	493
-	86	219
-	167	247
-	150	340
-	137	461
-	193	104
-	140	438
