Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
Lva-APnd_001-Ex1-9D-lcwgs-1-1.clmp.r1r2_fastp	30.7995	30.9831	34.1552	35.0274	35.2692	38.3409	38.5717	38.6983	38.708	38.8357	38.6393	38.7267	38.6164	38.5892	38.629	38.587	38.7407	38.5478	38.5188	38.6183	38.4697	38.4363	38.5486	38.5985	38.5241	38.5451	38.4777	38.4718	38.3328	38.4753	38.3401	38.4015	38.4112	38.3438	38.3561	38.2394	38.2038	38.1828	38.2113	38.134	38.1276	37.948	38.0048	37.9309	38.0809	37.7163	37.9309	37.9595	37.8788	37.9012	37.7296	37.7269	37.6345	37.5309	37.6098	37.7418	37.6118	37.464	37.4104	37.4707	37.5706	37.4637	37.3938	37.6571	37.3018	37.3407	37.2658	37.226	37.1867	37.1744	36.9992	37.0449	37.0725	37.0158	36.9047	36.0087	36.7509	36.99	37.1741	37.4617	37.3907	37.2817	37.1415	37.2938	37.2241	36.8576	36.9225	36.8719	36.9247	36.7471	36.9589	36.6291	36.5669	36.5617	36.5711	36.426	36.3057	35.9572	36.1822	36.0554	36.0351	35.8879	35.8866	36.0856	35.9208	35.9335	35.6059	35.4945	35.5675	35.1806	35.3894	34.9675	35.2032	35.1474	35.0347	35.0006	34.824	34.6865	34.6129	34.3943	34.031	34.062	34.2367	34.0547	33.6822	33.8433	33.8041	33.7516	33.6069	33.4882	33.1967	33.2422	32.7369	32.5531	32.4261	32.1959	31.5187	31.234	30.9703	30.5194	30.7351	30.2677	30.4986	29.8155	29.4404	28.9364	28.338	28.2023	29.7061	32.6595
Lva-APnd_002-Ex1-9E-lcwgs-1-1.clmp.r1r2_fastp	30.6538	31.0475	34.2217	35.2602	35.4751	38.6525	38.7262	38.8783	38.981	38.9389	38.9729	38.7955	39.0367	38.8516	38.8276	38.9493	38.8937	38.6905	38.8434	38.7819	38.7353	38.6973	38.7145	38.6982	38.7842	38.8588	38.6923	38.6747	38.667	38.5389	38.6638	38.4357	38.4525	38.5871	38.7298	38.6757	38.709	38.2977	38.3899	38.3237	38.3512	38.2133	38.3273	38.2739	38.1966	38.1169	38.2548	38.1764	38.1058	38.1214	38.0548	38.1294	38.1204	37.9423	37.9622	38.0295	38.0091	37.8017	37.8808	37.9326	37.9526	37.7468	37.7837	37.8077	37.7643	37.6393	37.8843	37.6797	37.5938	37.5774	37.6272	37.47	37.7082	37.6431	37.4864	36.5748	37.2987	37.5109	37.6724	38.0407	37.7363	37.8084	37.753	37.4955	37.4569	37.2689	37.4704	37.3171	37.2953	37.2814	37.3624	37.1167	37.0009	37.1171	36.7349	36.8888	36.8706	37.0795	37.1183	36.9382	36.6514	36.7679	36.4282	36.3635	36.0342	35.6454	35.8985	35.6579	35.5413	35.8	35.7164	35.6123	35.3209	35.6322	35.1824	35.5875	35.488	34.9429	34.9963	35.0075	34.597	34.57	34.295	34.6283	34.093	34.154	34.3946	33.9194	33.4282	33.3104	33.3203	33.7175	33.2926	33.0212	32.9508	32.4734	32.1605	31.5794	30.9	31.264	30.5016	30.3116	29.507	29.7419	29.2978	28.9275	28.6693	28.25	29.6314	32.4749
Lva-APnd_003-Ex1-9F-lcwgs-1-1.clmp.r1r2_fastp	30.8417	30.9823	34.5642	35.2304	35.6033	38.8881	38.8093	38.9315	38.8178	38.8826	38.8429	39.1119	39.085	38.9273	38.9163	38.7054	38.9444	38.7121	38.9578	38.7445	38.665	38.7903	38.7842	38.8667	38.8399	38.7946	38.9811	38.857	38.7194	38.3246	38.6216	38.7298	38.695	38.7003	38.485	38.5564	38.2916	38.4812	38.4044	38.4123	38.1919	38.4897	38.3263	38.4126	38.1788	38.1255	38.5057	38.2533	37.8943	37.9697	37.9623	37.8499	38.0875	37.855	38.089	38.1886	38.1416	38.0129	37.6103	37.7522	37.5801	37.7344	37.6426	37.7641	38.0394	37.5166	37.7248	37.5363	37.6017	37.751	37.4316	37.4936	37.4542	37.2783	37.3275	36.4065	37.2225	37.1718	37.8336	37.6401	37.6713	37.7749	37.5556	37.5397	37.2784	37.5333	37.227	37.1828	37.2109	37.0735	37.1032	37.0359	37.0216	36.9312	36.961	36.9688	36.9705	36.5106	36.7928	36.8639	36.2059	36.413	35.9492	36.4147	36.0944	36.3049	36.0852	35.819	35.7984	36.0921	35.9347	35.4614	35.6771	35.2047	35.3918	35.1382	35.8187	35.4921	35.2249	35.4202	35.2553	34.5415	35.1503	35.1529	35.1914	34.7936	34.2393	34.3178	33.7258	33.2118	32.3481	33.1441	33.6069	33.4631	33.429	32.7781	33.2658	32.9094	32.7881	32.1604	30.986	30.6821	29.6439	30.6473	30.1963	30.2414	28.7211	29.4937	29.2589	33.0223
Lva-APnd_004-Ex1-9G-lcwgs-1-1.clmp.r1r2_fastp	30.8328	31.0756	34.2572	35.0336	35.4396	38.502	38.844	38.9327	38.9504	38.9133	38.8682	38.9922	38.8237	38.7871	38.891	38.7514	38.869	38.7011	38.6576	38.8015	38.6955	38.716	38.6138	38.4568	38.6447	38.5524	38.6088	38.5276	38.5346	38.5015	38.5453	38.5625	38.3632	38.3848	38.3979	38.3975	38.4437	38.3192	38.3497	38.3975	38.3026	38.1267	38.1688	38.0168	38.182	38.0688	38.1566	38.1483	38.0865	37.8811	38.0515	37.9669	37.9724	37.9223	38.0546	37.9937	37.8293	37.6833	37.728	37.7007	37.5922	37.2775	37.4343	37.3561	37.6221	37.5029	37.5333	37.3484	37.341	37.5524	37.424	37.4591	37.1801	37.0316	37.0207	36.1334	37.0015	37.2423	37.4055	37.5254	37.5953	37.6544	37.628	37.5982	37.3138	37.2014	37.3322	37.3458	37.3198	37.1689	37.2016	36.9671	36.7969	36.8969	36.8354	36.9219	36.8172	36.5366	36.373	36.6637	36.378	35.9854	36.2612	35.9934	35.901	35.9826	35.9458	35.8855	35.6151	35.4224	35.5794	35.4409	35.4148	35.506	35.3324	35.1522	35.4622	35.0937	35.2758	34.7788	34.5617	34.5846	34.3955	33.6123	33.7724	34.0686	33.6818	33.8829	33.8651	33.1783	33.2766	32.5756	32.8927	32.2664	32.1943	31.8099	31.766	31.1528	31.2759	30.6228	30.6523	30.2505	29.8762	29.1309	29.226	28.5506	29.1226	29.4023	29.8961	32.4185
Lva-APnd_005-Ex1-9H-lcwgs-1-1.clmp.r1r2_fastp	30.6547	30.9331	34.1065	35.0995	35.3537	38.5378	38.7374	38.8133	38.879	38.9469	38.915	38.8671	38.6498	38.7786	38.7171	38.6601	38.7824	38.7316	38.8864	38.7792	38.7277	38.599	38.6981	38.5195	38.7013	38.6093	38.5681	38.5678	38.5845	38.6366	38.4796	38.5246	38.354	38.4175	38.2268	38.3002	38.3394	38.4629	38.0922	38.3887	38.2638	38.2723	38.3599	38.05	38.0513	38.2525	38.1311	38.1254	37.9162	38.0426	37.7717	37.8125	37.9157	37.8245	37.9065	37.9466	37.8338	37.7668	37.6557	37.651	37.5663	37.5096	37.4497	37.6858	37.4769	37.2632	37.2191	37.3101	37.3971	37.3762	37.2404	37.1026	37.0293	37.3038	37.0555	36.2182	37.0	37.2	37.1732	37.5084	37.3774	37.5866	37.277	37.3272	37.1797	37.1751	37.0302	37.2231	37.1177	36.9692	36.7387	36.562	36.5473	36.4102	36.8506	36.4485	36.6282	36.2194	36.0917	35.8666	36.0414	35.8827	36.1166	35.6533	35.7793	35.6053	35.664	35.4534	35.3729	35.2099	35.3637	35.1562	34.8335	35.0111	35.0845	34.7352	34.7473	34.7238	34.5834	34.0926	34.1665	34.2925	34.1186	34.0601	33.6099	33.5115	33.7481	33.6376	33.1964	33.1627	33.5492	32.6184	32.8173	32.3828	32.0172	32.1351	31.7642	31.3118	31.3931	30.733	30.2102	30.1098	29.8744	29.5298	28.9374	28.5613	28.3812	28.9921	29.3755	31.8273
Lva-APnd_006-Ex1-10A-lcwgs-1-1.clmp.r1r2_fastp	30.6591	30.8775	34.119	35.0092	35.1837	38.3329	38.6886	38.6747	38.7045	38.7958	38.7325	38.6711	38.7019	38.7003	38.6515	38.5403	38.5468	38.5311	38.5825	38.5645	38.3925	38.3544	38.393	38.3945	38.3799	38.4708	38.3752	38.452	38.4081	38.382	38.2915	38.3319	38.2638	38.2289	38.1991	38.3545	38.229	38.1208	38.0078	38.1416	38.117	38.1233	38.1162	37.9862	38.0311	37.953	37.8925	37.8925	37.7766	37.8178	37.7711	37.747	37.75	37.8003	37.7959	37.785	37.6456	37.5784	37.6388	37.6037	37.391	37.4427	37.3213	37.4709	37.4173	37.3859	37.2446	37.1914	37.1882	37.2041	37.1248	37.113	36.9924	36.9656	36.9511	36.0055	36.6996	37.0632	37.1637	37.2939	37.2439	37.2674	37.2051	37.1003	37.1056	36.986	36.877	37.0012	36.7797	36.9165	36.6338	36.8122	36.7775	36.6994	36.5039	36.5219	36.1405	36.2775	36.1919	36.2118	36.1493	35.9846	36.1045	35.8975	35.7923	35.4825	35.658	35.6737	35.5144	35.3393	35.2376	34.9844	35.0592	34.9328	34.9422	34.6311	34.6501	34.5481	34.5502	34.4503	34.3093	33.8416	33.7347	33.8295	33.6473	33.6433	33.2713	33.478	33.553	33.0586	33.2721	32.8756	32.5923	32.3268	32.2547	31.8195	31.6508	31.419	30.848	30.6593	30.4573	29.8887	29.6817	29.4956	29.0601	28.4993	28.5536	28.6879	28.7117	31.9614
Lva-APnd_007-Ex1-10B-lcwgs-1-1.clmp.r1r2_fastp	30.8566	30.9408	34.2282	35.1776	35.1113	38.538	38.6468	38.8795	38.7529	38.8943	38.7652	38.6309	38.6621	38.7688	38.7034	38.5952	38.4916	38.6029	38.6401	38.7759	38.4768	38.4359	38.4788	38.3486	38.4819	38.6493	38.44	38.5998	38.3405	38.4609	38.3344	38.3619	38.2792	38.1599	38.4939	38.1508	38.0699	38.0855	38.155	38.1906	37.8176	38.0334	38.275	38.0264	38.0684	38.0235	37.8158	37.6724	37.8472	37.8212	37.8088	37.7076	37.7501	37.624	37.546	37.3715	37.5927	37.5508	37.4339	37.5141	37.7454	37.262	37.1833	37.5034	37.4637	37.198	37.2521	37.2145	36.889	37.2252	37.0596	36.8751	36.7638	36.9958	36.9676	36.0205	36.4807	37.0008	37.2074	37.2821	37.3026	37.4796	37.1498	37.322	37.3504	37.2848	36.9283	36.6465	36.6315	36.6159	36.6644	36.1414	36.7355	36.6779	36.6825	36.7453	36.5276	35.9573	36.0295	36.5187	35.9988	35.8239	35.7928	35.3743	35.1599	35.574	35.2099	34.9826	35.2418	35.0828	35.0095	35.0404	34.8372	34.0316	34.769	34.3	34.433	34.1355	34.4618	34.166	33.8463	33.2659	33.67	33.4474	33.8096	34.0	33.4795	33.6094	33.1512	32.5604	32.514	32.21	32.9384	32.8254	32.1447	32.0284	31.8443	31.1762	31.1978	30.765	30.9734	29.186	29.3091	29.1947	28.6419	29.6312	29.3127	29.0684	28.3856	31.898
Lva-APnd_008-Ex1-10C-lcwgs-1-1.clmp.r1r2_fastp	30.8221	30.8807	34.39	35.0694	35.3358	38.5406	38.7341	38.9453	38.8827	39.02	39.0596	38.9971	38.9687	38.9829	38.8935	38.7072	38.8485	38.7776	38.7815	38.9462	38.588	38.6325	38.565	38.7004	38.5982	38.6544	38.7781	38.7674	38.5425	38.74	38.7424	38.3773	38.5166	38.2998	38.4008	38.462	38.6267	38.3058	38.3171	38.5824	38.2535	38.2798	38.4771	38.1212	38.1457	37.9286	38.0087	38.1871	38.1995	38.0083	37.7282	37.7768	37.9968	38.0317	38.0397	38.1391	37.8371	37.8317	37.6894	37.6997	37.7439	37.7797	37.7179	37.8164	37.77	37.6467	37.4661	37.2916	37.3861	37.4763	37.552	37.2824	37.3988	37.4541	37.2168	36.3531	37.2179	37.4108	37.1761	37.558	37.6674	37.6294	37.4471	37.3106	37.4827	37.3428	37.1023	37.1762	37.2516	36.8238	37.0829	37.0058	36.9141	36.666	36.7664	36.6323	36.3783	36.7	36.7751	36.4375	36.497	36.4243	36.5389	36.0258	35.5184	35.7517	35.5539	35.6975	35.4807	34.9359	35.1624	35.0974	35.3034	35.3101	35.0411	35.0668	35.1313	35.2383	35.1973	35.2594	34.8824	34.3067	34.1725	33.8877	34.0227	34.5326	33.7915	33.543	33.2025	33.599	32.864	33.5152	32.3559	32.3333	32.4957	31.6637	32.8825	32.3375	30.9525	31.683	30.5267	30.8814	30.3028	30.3986	30.3926	29.1221	29.2441	28.9328	28.6806	32.0747
Lva-APnd_009-Ex1-10D-lcwgs-1-1.clmp.r1r2_fastp	30.6624	30.7851	34.0588	34.7712	35.2368	38.1049	38.6935	38.7322	38.7088	38.6264	38.5699	38.5557	38.6033	38.5696	38.5463	38.5469	38.3816	38.5341	38.5406	38.4431	38.3521	38.4744	38.2471	38.4085	38.4236	38.41	38.4664	38.5566	38.3458	38.2728	38.3943	38.4212	38.2785	38.2864	38.255	38.2461	38.232	38.0202	38.1262	38.1157	38.1529	38.0917	37.9958	37.7557	38.0475	37.7366	37.9778	37.8702	37.7359	37.8317	37.7421	37.6678	37.6124	37.6158	37.7233	37.7632	37.5235	37.4118	37.5679	37.4472	37.3896	37.3084	37.1115	37.2925	37.1786	37.1786	37.1289	37.1004	36.8896	36.8474	36.7959	37.0238	37.0012	36.9992	36.8954	35.7675	36.5898	36.9406	37.1609	37.3172	36.9753	37.1784	37.1615	37.2659	37.2337	36.8595	36.8503	36.7292	36.692	36.852	36.5899	36.4506	36.3902	36.4794	36.2767	35.9597	35.9969	36.1111	36.0171	35.8624	35.6648	35.4885	35.4619	35.5367	35.4608	35.077	34.947	35.0997	34.9617	34.7654	34.9704	34.9465	34.8816	34.9819	34.7338	34.3931	34.7195	34.6683	34.2755	33.8683	33.6286	33.6086	33.7532	33.5247	33.1236	33.3246	33.4286	33.2485	32.9417	32.6242	32.3391	32.0516	32.4015	32.0286	31.4168	32.2268	31.2211	31.3366	30.0388	30.0715	30.0456	30.0195	29.7037	29.5381	29.1648	28.8995	28.3243	28.7766	29.5123	32.1029
Lva-APnd_010-Ex1-10E-lcwgs-1-1.clmp.r1r2_fastp	30.974	30.9071	34.3606	35.2119	35.2268	38.7361	38.8781	38.9903	39.055	38.9688	39.0357	39.0119	38.8714	38.9561	38.9621	38.8491	38.7204	38.6937	38.919	38.9546	38.8283	38.8335	38.8803	38.8721	38.9056	38.6446	38.7524	38.6052	38.5346	38.6052	38.5353	38.5257	38.3926	38.452	38.4091	38.5224	38.4895	38.2363	38.1617	38.2994	38.3182	38.4686	38.2487	38.536	38.42	38.4915	38.4342	38.2352	38.0986	38.2359	38.2006	38.0161	38.1966	37.6206	37.8388	37.826	37.7571	37.972	37.7391	37.8916	37.8576	37.9153	37.9314	37.8789	37.7784	37.9603	37.6237	37.6598	37.7894	37.8606	37.7677	37.2411	37.4446	37.7169	36.9013	36.436	37.4349	37.7779	37.7032	37.8499	38.0922	37.9607	37.5033	37.874	37.0628	37.1343	37.0484	37.2305	37.4946	37.0094	36.8071	36.8195	37.293	36.9948	36.4912	36.779	35.9926	36.592	36.4113	36.6667	36.144	36.1179	35.9232	36.3629	35.9731	35.7585	36.5327	36.2974	36.6247	36.1461	35.6257	35.6086	35.6493	35.2975	35.1706	35.0811	35.4092	34.6911	35.3333	34.6555	34.3082	34.7032	34.1429	34.1641	34.15	34.8008	33.9839	33.314	34.1398	33.9048	33.5351	33.16	33.3349	33.0977	32.3158	33.2167	32.93	32.6429	32.4375	31.6935	32.0	32.2229	30.7108	31.0361	30.8841	30.3145	29.5192	29.106	29.8947	33.3426
