pos	3pG>A
1	0.0289317507418398
2	0.0291666666666667
3	0.0145322434150772
4	0.0148367952522255
5	0.015015015015015
6	0.022289766970618
7	0.0239463601532567
8	0.00766283524904215
9	0.0196078431372549
10	0.0157397691500525
11	0.0159924741298213
12	0.0125968992248062
13	0.0114394661582459
14	0.0165692007797271
15	0.0218216318785579
16	0.0113960113960114
17	0.0136186770428016
18	0.0119165839126117
19	0.0129353233830846
20	0.00392927308447937
21	0.0109670987038883
22	0.0100502512562814
23	0.0103412616339193
24	0.0149700598802395
25	0.0135983263598326
