pos	5pC>T
1	0.0273972602739726
2	0.0294736842105263
3	0.0132743362831858
4	0.0201409869083585
5	0.0143003064351379
6	0.0253431890179514
7	0.0230769230769231
8	0.0102325581395349
9	0.020812685827552
10	0.0144927536231884
11	0.0122873345935728
12	0.0181644359464627
13	0.00938086303939963
14	0.017910447761194
15	0.0157845868152275
16	0.0125482625482625
17	0.0117878192534381
18	0.014344262295082
19	0.0142131979695431
20	0.00388349514563107
21	0.0140845070422535
22	0.014591439688716
23	0.0149402390438247
24	0.0129482071713147
25	0.015353121801433
