Sequence_Name	Extraction_ID
ChC0104506F	Cha-CPnd_045-Ex1-6F-lcwgs-1-1
ChC0107706G	Cha-CPnd_077-Ex1-6G-lcwgs-1-1
ChC0102206H	Cha-CPnd_022-Ex1-6H-lcwgs-1-1
ChC0106507A	Cha-CPnd_065-Ex1-7A-lcwgs-1-1
ChC0103207B	Cha-CPnd_032-Ex1-7B-lcwgs-1-1
ChC0101107C	Cha-CPnd_011-Ex1-7C-lcwgs-1-1
ChC0101007D	Cha-CPnd_010-Ex1-7D-lcwgs-1-1
ChC0101507E	Cha-CPnd_015-Ex1-7E-lcwgs-1-1
ChC0101407F	Cha-CPnd_014-Ex1-7F-lcwgs-1-1
ChC0104007G	Cha-CPnd_040-Ex1-7G-lcwgs-1-1
ChC0106407H	Cha-CPnd_064-Ex1-7H-lcwgs-1-1
ChC0105908A	Cha-CPnd_059-Ex1-8A-lcwgs-1-1
ChC0108208B	Cha-CPnd_082-Ex1-8B-lcwgs-1-1
ChC0108108C	Cha-CPnd_081-Ex1-8C-lcwgs-1-1
ChC0100908D	Cha-CPnd_009-Ex1-8D-lcwgs-1-1
ChC0101708E	Cha-CPnd_017-Ex1-8E-lcwgs-1-1
ChC0103308F	Cha-CPnd_033-Ex1-8F-lcwgs-1-1
ChC0101308G	Cha-CPnd_013-Ex1-8G-lcwgs-1-1
ChC0102608H	Cha-CPnd_026-Ex1-8H-lcwgs-1-1
