Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Pba-ABir_001-Ex1-7H-lcwgs-1-1.1	Pba-ABir_001-Ex1-7H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1083940.0	0.0	150.0	46.0	66.27516378169071	150.0	pass	fail	fail	pass	fail	fail	pass	pass	warn	fail	fail
Pba-ABir_001-Ex1-7H-lcwgs-1-1.2	Pba-ABir_001-Ex1-7H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1083940.0	0.0	150.0	46.0	67.37393349130869	150.0	pass	fail	fail	warn	fail	fail	pass	pass	warn	fail	fail
Pba-ABir_002-Ex1-8H-lcwgs-1-1.1	Pba-ABir_002-Ex1-8H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1747317.0	0.0	150.0	39.0	89.31470439575419	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	warn	fail
Pba-ABir_002-Ex1-8H-lcwgs-1-1.2	Pba-ABir_002-Ex1-8H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1747317.0	0.0	150.0	39.0	89.99709510873193	150.0	pass	warn	fail	pass	warn	pass	pass	pass	pass	fail	fail
Pba-ABir_003-Ex1-9H-lcwgs-1-1.1	Pba-ABir_003-Ex1-9H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	860687.0	0.0	150.0	45.0	77.34279587965047	150.0	pass	warn	fail	pass	warn	warn	pass	pass	pass	fail	fail
Pba-ABir_003-Ex1-9H-lcwgs-1-1.2	Pba-ABir_003-Ex1-9H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	860687.0	0.0	150.0	45.0	78.20174779458482	150.0	pass	warn	fail	pass	warn	warn	pass	pass	pass	fail	fail
Pba-ABir_004-Ex1-10H-lcwgs-1-1.1	Pba-ABir_004-Ex1-10H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	521704.0	0.0	150.0	42.0	79.16340679438616	150.0	pass	warn	fail	pass	warn	fail	pass	pass	pass	fail	fail
Pba-ABir_004-Ex1-10H-lcwgs-1-1.2	Pba-ABir_004-Ex1-10H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	521704.0	0.0	150.0	42.0	80.15515851289217	150.0	pass	warn	fail	pass	warn	fail	pass	pass	pass	fail	fail
Pba-ABir_005-Ex1-11H-lcwgs-1-1.1	Pba-ABir_005-Ex1-11H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1502738.0	0.0	150.0	45.0	81.654754666455	150.0	pass	fail	fail	pass	warn	fail	pass	pass	pass	fail	fail
Pba-ABir_005-Ex1-11H-lcwgs-1-1.2	Pba-ABir_005-Ex1-11H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1502738.0	0.0	150.0	45.0	82.39875961126556	150.0	pass	fail	fail	pass	warn	fail	pass	pass	pass	fail	fail
Pba-ABir_006-Ex1-12H-lcwgs-1-1.1	Pba-ABir_006-Ex1-12H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1601099.0	0.0	150.0	42.0	85.93116339438781	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	fail
Pba-ABir_006-Ex1-12H-lcwgs-1-1.2	Pba-ABir_006-Ex1-12H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1601099.0	0.0	150.0	42.0	86.97125742373329	150.0	pass	warn	fail	pass	pass	warn	pass	pass	pass	fail	fail
Pba-ABir_007-Ex1-5B-lcwgs-1-1.1	Pba-ABir_007-Ex1-5B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4148041.0	0.0	150.0	45.0	84.1358960196221	150.0	pass	pass	fail	pass	warn	fail	pass	pass	pass	fail	fail
