Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Sgr-AJol_001-Ex11A-lwgs-1-1	93.57728724425007	5.9723890650754825	0.4161268173777517	0.030597202423356805	0.0024565321500469297	0.000316187306441684	7.296630148654247e-05	0.00014593260297308494	7.296630148654247e-05	4.864420099102831e-05	9.728840198205662e-05	4.864420099102831e-05	0.0	2.4322100495514154e-05	2.4322100495514154e-05	0.0	2.4322100495514154e-05	0.0	0.0	2.4322100495514154e-05	0.0	0.0	2.4322100495514154e-05	0.0	0.0	0.0	2.4322100495514154e-05	0.0	2.4322100495514154e-05	0.0	0.00017025470346859907
Sgr-AJol_011-Ex111A-lwgs-1-1	95.68608291800847	4.083519770258072	0.21574053938113866	0.011499012455277482	0.0011320271329029645	0.00047664300332756393	0.0001787411262478365	0.0001787411262478365	0.0	0.00011916075083189098	5.958037541594549e-05	0.0	0.0	0.0	5.958037541594549e-05	5.958037541594549e-05	0.00011916075083189098	0.0	0.0	0.0	0.0	0.00011916075083189098	0.0	5.958037541594549e-05	0.0	5.958037541594549e-05	0.0	0.0	0.0	5.958037541594549e-05	0.00047664300332756393
Sgr-AJol_012-Ex112A-lwgs-1-1	95.3994978302646	4.356048288886594	0.22647370494913907	0.013389492691249776	0.0012751897801190264	0.0005100759120476105	0.0003825569340357079	0.00025503795602380526	0.0006375948900595132	0.00012751897801190263	0.00025503795602380526	0.0	0.0	0.0	0.00012751897801190263	0.0	0.00012751897801190263	0.00012751897801190263	0.00012751897801190263	0.0	0.0	0.00012751897801190263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005100759120476105
Sgr-AJol_013-Ex11B-lwgs-1-1	96.05278592375367	3.7348973607038123	0.1975366568914956	0.01032258064516129	0.0021114369501466276	0.00093841642228739	0.0007038123167155425	0.0	0.0002346041055718475	0.0002346041055718475	0.0	0.0	0.0	0.0	0.0	0.0	0.0002346041055718475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgr-AJol_014-Ex12B-lwgs-1-1	95.0003893508224	4.703115671803213	0.27645638838177145	0.017477525805307283	0.0015920122515725446	0.00017304480995353747	0.00010382688597212247	3.460896199070749e-05	0.0	0.00010382688597212247	0.0	3.460896199070749e-05	3.460896199070749e-05	6.921792398141498e-05	3.460896199070749e-05	0.00010382688597212247	3.460896199070749e-05	0.0	0.0	3.460896199070749e-05	0.0	0.0	3.460896199070749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017304480995353747
Sgr-AJol_015-Ex13B-lwgs-1-1	93.34068679053217	6.158300166558924	0.46030127893140976	0.03661386213292228	0.0033258333810926967	0.00038603423173397375	0.00010393229315914677	2.969494090261336e-05	4.4542411353920044e-05	0.0	2.969494090261336e-05	0.0	0.0	0.0	1.484747045130668e-05	1.484747045130668e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.484747045130668e-05	0.0	0.0	0.0	0.0	1.484747045130668e-05	0.0	2.969494090261336e-05	8.908482270784009e-05
Sgr-AJol_016-Ex14B-lwgs-1-1	94.79469885515182	4.888377302140368	0.2932553509208562	0.02105525136884022	0.001592832254853161	0.00024888003982080636	7.466401194624192e-05	4.977600796416128e-05	0.00012444001991040318	2.488800398208064e-05	0.0	2.488800398208064e-05	4.977600796416128e-05	0.0	2.488800398208064e-05	0.0	2.488800398208064e-05	2.488800398208064e-05	4.977600796416128e-05	2.488800398208064e-05	0.0	0.0	0.0	0.0	2.488800398208064e-05	0.0	0.0	0.0	0.0	0.0	0.00024888003982080636
Sgr-AJol_017-Ex15B-lwgs-1-1	94.24131698925362	5.379975741768293	0.35137220451136014	0.023954217567194985	0.002227689817518133	0.00034070550150277335	7.862434650064e-05	0.00010483246200085333	5.241623100042667e-05	5.241623100042667e-05	0.00010483246200085333	0.0	2.6208115500213333e-05	2.6208115500213333e-05	2.6208115500213333e-05	0.0	2.6208115500213333e-05	2.6208115500213333e-05	0.0	2.6208115500213333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6208115500213333e-05	0.00023587303950192
Sgr-AJol_018-Ex16B-lwgs-1-1	91.56940966675666	7.626717932215804	0.7220694546109895	0.07220694546109896	0.007197000716590256	0.0012143087628814836	0.00039983337314390314	0.00011846914759819352	0.00010366050414841933	0.00010366050414841933	4.442593034932257e-05	4.442593034932257e-05	5.923457379909676e-05	2.961728689954838e-05	4.442593034932257e-05	1.480864344977419e-05	0.0	0.0	1.480864344977419e-05	1.480864344977419e-05	1.480864344977419e-05	0.0	4.442593034932257e-05	2.961728689954838e-05	0.0	0.0	1.480864344977419e-05	0.0	1.480864344977419e-05	0.0	7.404321724887095e-05
Sgr-AJol_021-Ex19B-lwgs-1-1	93.7386650822858	5.8297490557525355	0.39965922152777505	0.028832146541572286	0.002326205753539141	0.00019207203469589235	0.00021341337188432482	6.402401156529745e-05	2.134133718843248e-05	2.134133718843248e-05	2.134133718843248e-05	2.134133718843248e-05	0.0	0.0	2.134133718843248e-05	0.0	2.134133718843248e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.134133718843248e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001493893603190274
