Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter	Snippy_mqc-generalstats-snippy-VariantTotal
Hte-AJol_014-Ex1-2B-lcwgs-1-T	9.792570000000001	0.972367	441336688.0	0.405352	93.84242166693481	90.8735210144825	
Hte-AJol_015-Ex1-3B-lcwgs-1-T	15.120700000000001	0.926706	174351445.0	0.58464	94.71650089226678	18.59547965560635	
Hte-AJol_016-Ex1-4B-lcwgs-1-T	9.69314	0.971693	375179750.0	0.395563	94.60832395533758	88.606105654121	
Hte-AJol_017-Ex1-5B-lcwgs-1-T	10.707	0.950532	91169482.0	0.487418	95.06480991989935	62.73279040665967	
Hte-AJol_018-Ex1-6B-lcwgs-1-T	7.37024	0.941541	34071611.0	0.520899	93.54466964220384	55.68187361283871	
Hte-AJol_019-Ex1-7B-lcwgs-1-T	6.59236	0.945726	31937568.0	0.467802	93.41968646251266	61.555125427813316	
Hte-AJol_020-Ex1-8B-lcwgs-1-T	11.0805	0.949918	125492632.0	0.568998	96.3822187522034	56.38232193558261	
Hte-AJol_021-Ex1-9B-lcwgs-1-T	11.0314	0.968403	404622000.0	0.40079	97.25952680306321	84.1032117956338	
Hte-AJol_022-Ex1-10B-lcwgs-1-T	9.01386	0.968201	364940712.0	0.397278	97.19855118561121	89.67999423583858	
Hte-AJol_023-Ex1-11B-lcwgs-1-T	9.80842	0.975316	421627286.0	0.391708	97.1549399310366	93.62816616439751	
Hte-AJol_024-Ex1-12B-lcwgs-1-T	9.9166	0.969656	502333013.0	0.398189	93.55038165945706	85.31376149983028	
Hte-AJol_025-Ex1-1C-lcwgs-1-T	10.8909	0.964905	432149831.0	0.405999	95.63116498400618	77.73628256204577	
Hte-AJol_026-Ex1-2C-lcwgs-1-T	13.8526	0.932508	322585375.0	0.564776	94.52552541055063	29.698396967697853	
Hte-AJol_027-Ex1-3C-lcwgs-1-T	14.127600000000001	0.932974	472129833.0	0.481363	94.5774518383239	19.284433960270054	
Hte-AJol_028-Ex1-4C-lcwgs-1-T	8.17699	0.960691	80064088.0	0.433967	92.9469004041108	78.15576164055803	
Hte-AJol_029-Ex1-5C-lcwgs-1-T	10.8672	0.967431	558882460.0	0.403169	96.67915657486064	79.7034896028799	
Hte-AJol_030-Ex1-6C-lcwgs-1-T	9.079429999999999	0.973781	216351998.0	0.403526	94.79490893640033	92.15551306564691	
Hte-AJol_031-Ex1-7C-lcwgs-1-T	11.7051	0.928088	76596316.0	0.541088	95.18825313223206	22.421514643683665	
Hte-AJol_032-Ex1-8C-lcwgs-1-T	9.37607	0.969207	225073394.0	0.406104	92.82923638895903	85.88475491264748	
Hte-AJol_033-Ex1-9C-lcwgs-1-T	10.7705	0.969397	337794576.0	0.395092	94.35353895487877	86.10970374401347	
Hte-AJol_034-Ex1-10C-lcwgs-1-T	8.781170000000001	0.96737	297583969.0	0.392196	92.46639235031445	86.20362144343395	
Hte-AJol_035-Ex1-11C-lcwgs-1-T	10.4132	0.963192	347145761.0	0.436876	92.78954368733375	81.08775482773424	
Hte-AJol_036-Ex1-12C-lcwgs-1-T	9.84654	0.966649	309458751.0	0.432072	93.39587990403365	82.4049899225976	
Hte-AJol_037-Ex1-1D-lcwgs-1-T	10.2777	0.96979	334796655.0	0.390232	96.50584620115636	84.26635884889419	
Hte-AJol_038-Ex1-2D-lcwgs-1-T	10.0121	0.969855	667574593.0	0.391512	94.29398627294151	84.99384385772412	
Hte-AJol_039-Ex1-3D-lcwgs-1-T	11.1135	0.964566	488435288.0	0.42362	95.03263747539563	78.45768672313663	
Hte-AJol_040-Ex1-4D-lcwgs-1-T	10.3451	0.965267	389198890.0	0.418043	92.64847811826358	82.50917048405987	
Hte-AJol_041-Ex1-5D-lcwgs-1-T	8.40104	0.967412	76534745.0	0.431247	90.03052545527281	87.13452072426209	
Hte-AJol_042-Ex1-6D-lcwgs-1-T	9.86502	0.973591	498106663.0	0.398234	93.73579730726736	90.51119903168625	
Hte-AJol_043-Ex1-7D-lcwgs-1-T	9.661010000000001	0.962717	156948410.0	0.424034	94.86788371438826	76.77488820556596	
Hte-AJol_044-Ex1-8D-lcwgs-1-T	10.6516	0.931305	56379580.0	0.561611	94.73247842024857	29.652535489274307	
Hte-AJol_045-Ex1-9D-lcwgs-1-T	12.0543	0.952604	196296059.0	0.490752	94.5384767677383	65.16297864347756	
Hte-AJol_046-Ex1-10D-lcwgs-1-T	9.68088	0.957516	388966060.0	0.430736	96.69913053267774	71.94823849735698	
Hte-AJol_047-Ex1-11D-lcwgs-1-T	10.2214	0.954655	109918141.0	0.488768	95.36042053903346	67.29577500580855	
Hte-AJol_048-Ex1-12D-lcwgs-1-T	9.689259999999999	0.975167	440368987.0	0.387336	92.43063277158342	92.21068854731874	
Hte-AJol_049-Ex1-1E-lcwgs-1-T	10.5291	0.975485	460332033.0	0.403133	95.60543427822951	93.96236431268554	
Hte-AJol_050-Ex1-2E-lcwgs-1-T	10.4436	0.971224	790601048.0	0.402431	94.7878793737432	88.57967576360284	
Hte-AJol_051-Ex1-3E-lcwgs-1-T	11.1839	0.969213	778109738.0	0.370627	96.14598073256077	83.19828766080958	
Hte-AJol_052-Ex1-4E-lcwgs-1-T	10.479199999999999	0.970558	480530432.0	0.407305	95.98878727033129	87.24300053347004	
Hte-AJol_053-Ex1-5E-lcwgs-1-T	10.825899999999999	0.969532	548224223.0	0.398823	93.51957400208772	85.01359261227914	
Hte-AJol_054-Ex1-6E-lcwgs-1-T	10.253	0.972181	385152331.0	0.414147	95.3106802345616	90.5612371717491	
Hte-AJol_055-Ex1-7E-lcwgs-1-T	10.4224	0.971094	618884691.0	0.391702	96.10860486407242	86.98533209512058	
Hte-AJol_056-Ex1-8E-lcwgs-1-T	10.2264	0.968801	383372723.0	0.394457	96.33348715702915	82.33237589934144	
Hte-AJol_057-Ex1-9E-lcwgs-1-T	11.6485	0.968956	712632031.0	0.402299	95.23300644795972	83.5229307191924	
Hte-AJol_058-Ex1-10E-lcwgs-1-T	11.481	0.940824	235827733.0	0.521157	96.48297001303544	53.42037538813784	
Hte-AJol_059-Ex1-11E-lcwgs-1-T	11.827300000000001	0.955147	258973931.0	0.476997	96.12973156787315	65.23941318207115	
Hte-AJol_060-Ex1-12E-lcwgs-1-T	10.967	0.967526	387286309.0	0.448533	94.00445363239113	85.19596887062264	
Hte-AJol_061-Ex1-1F-lcwgs-1-T	10.8491	0.970074	429917215.0	0.403839	94.50042237705922	87.20197510569804	
Hte-AJol_062-Ex1-2F-lcwgs-1-T	10.101799999999999	0.973304	687426724.0	0.394002	95.99789094380264	90.23469497399913	
Hte-AJol_063-Ex1-3F-lcwgs-1-T	10.9762	0.97104	576689780.0	0.402061	95.28128727695677	87.60379611538292	
Hte-AJol_064-Ex1-4F-lcwgs-1-T	10.6325	0.970597	548450940.0	0.391955	96.32308045604367	85.554199086832	
Hte-AJol_065-Ex1-5F-lcwgs-1-T	14.024000000000001	0.926326	94093213.0	0.578722	94.56749867844637	19.712477036370203	
Hte-AJol_066-Ex1-6F-lcwgs-1-T	14.646999999999998	0.930545	187030573.0	0.563397	96.26042465707431	27.90547363908023	
Hte-AJol_067-Ex1-7F-lcwgs-1-T	10.9225	0.96653	472218807.0	0.406347	96.75690895109663	80.98319114167887	
Hte-AJol_068-Ex1-8F-lcwgs-1-T	10.145	0.966044	261767023.0	0.415253	95.2133456653392	80.16754983858425	
Hte-AJol_069-Ex1-9F-lcwgs-1-T	11.1162	0.970009	472277309.0	0.389632	95.98085969411538	83.40129935387839	
Hte-AJol_070-Ex1-10F-lcwgs-1-T	9.28193	0.967725	349243243.0	0.396188	96.15293379468612	88.71587333894921	
Hte-AJol_071-Ex1-11F-lcwgs-1-T	11.488199999999999	0.932536	66642001.0	0.552864	95.84403040085408	26.799740002251376	
Hte-AJol_072-Ex1-12F-lcwgs-1-T	10.238700000000001	0.970016	355962016.0	0.403837	96.23205673227973	83.98946406460044	
Hte-AJol_073-Ex1-1G-lcwgs-1-T	10.944099999999999	0.967954	416761605.0	0.43807	86.4466722691065	90.17436325791456	
Hte-AJol_074-Ex1-2G-lcwgs-1-T	11.6274	0.948959	436776718.0	0.437401	95.64930182765524	51.72415926930919	
Hte-AJol_075-Ex1-3G-lcwgs-1-T	9.63696	0.967882	161247041.0	0.394228	86.76175855404688	88.41071348724904	
Hte-AJol_076-Ex1-4G-lcwgs-1-T	10.4135	0.969904	494867826.0	0.395578	94.38420456963246	86.75527131186965	
Hte-AJol_077-Ex1-5G-lcwgs-1-T	6.5227699999999995	0.956003	24754253.0	0.426405	92.83839379056703	77.99434412112004	
Hte-AJol_078-Ex1-6G-lcwgs-1-T	10.5229	0.96807	355913422.0	0.410569	95.75306695818749	85.63565331972366	
Hte-AJol_079-Ex1-7G-lcwgs-1-T	11.3464	0.961697	576544016.0	0.416225	97.15715689633377	72.56237568261227	
Hte-AJol_080-Ex1-8G-lcwgs-1-T	10.240499999999999	0.971326	551149050.0	0.392254	95.65482819677996	87.68737489110413	
Hte-AJol_081-Ex1-9G-lcwgs-1-T	11.214599999999999	0.96786	541282953.0	0.39665	94.66414791947717	83.66821576524991	
Hte-AJol_082-Ex1-10G-lcwgs-1-T	9.47101	0.962201	368035493.0	0.393004	94.89630447263855	81.6926280173091	
Hte-AJol_083-Ex1-11G-lcwgs-1-T	10.203199999999999	0.971435	398160758.0	0.400384	96.3690845040533	89.02533848308646	
Hte-AJol_084-Ex1-12G-lcwgs-1-T	10.0724	0.974833	397573122.0	0.393321	95.7887695081459	92.95083906442481	
Hte-AJol_085-Ex1-1H-lcwgs-1-T	10.2913	0.966027	245076093.0	0.438661	91.51459240637091	85.43238744108558	
Hte-AJol_086-Ex1-2H-lcwgs-1-T	9.96924	0.971765	445238393.0	0.393258	96.39962044298507	88.6973743882764	
Hte-AJol_087-Ex1-3H-lcwgs-1-T	11.5758	0.963012	628197849.0	0.430922	91.2464844598128	80.80180646738302	
Hte-AJol_088-Ex1-4H-lcwgs-1-T	11.0429	0.967754	833407356.0	0.430928	94.2160721753695	84.80732009221568	
Hte-AJol_089-Ex1-5H-lcwgs-1-T	10.1294	0.974208	370317856.0	0.390399	95.60009774223624	91.83881904808709	
Hte-AJol_090-Ex1-6H-lcwgs-1-T	11.5099	0.965319	574767594.0	0.418545	96.99258422073208	81.83188756138674	
Hte-AJol_091-Ex1-7H-lcwgs-1-T	10.172	0.967569	361521501.0	0.408362	94.19258454024984	83.11420374656085	
Hte-AJol_092-Ex1-8H-lcwgs-1-T	9.39238	0.965841	182032708.0	0.395893	91.34026747692471	80.42752017748003	
Hte-AJol_093-Ex1-9H-lcwgs-1-T	11.5467	0.966492	671345375.0	0.411873	93.03779699764958	82.10189175186756	
Hte-AJol_094-Ex1-10H-lcwgs-1-T	9.102549999999999	0.967117	333648059.0	0.393452	94.99358245320518	86.59234009133908	
Hte-AJol_095-Ex1-11H-lcwgs-1-T	11.0521	0.963221	543118376.0	0.407963	95.43828668468296	75.97714982482073	
Hte-AJol_096-Ex1-12H-lcwgs-1-T	9.84283	0.97318	412797197.0	0.384421	95.31377952533123	89.86888768349378	
Hte-AMvi_001-Ex1-2C1D-lcwgs-2and3-T	11.218	0.955972	35886229.0	0.442847	95.69310410941394	57.60784814980507	
Hte-AMvi_002-Ex1-2D-lcwgs-2-T	2.14907	0.93583	2003994.0	0.445465	80.22274721565981	69.62537968275396	
Hte-AMvi_003-Ex1-2E-lcwgs-2-T	0.677368	0.94132	3667369.0	0.425417	82.48211312604059	74.58938937137201	
Hte-AMvi_004-Ex1-1F-lcwgs-3-T	11.2316	0.961342	169012710.0	0.444272	96.86949461827383	66.21789389466714	
Hte-AMvi_005-Ex1-2G1G-lcwgs-2and3-T	10.401399999999999	0.952857	25182775.0	0.430893	93.18933878827988	60.46008921588009	
Hte-AMvi_006-Ex1-2H-lcwgs-2-T	0.955657	0.931536	2203855.0	0.445683	73.09139975853988	69.73581421774023	
Hte-AMvi_007-Ex1-3A-lcwgs-2-T	0.7722009999999999	0.935217	1539727.0	0.430659	83.95826166724	68.5471849558537	
Hte-AMvi_008-Ex1-3B-lcwgs-2-T	0.976385	0.94422	1879306.0	0.420348	88.77858880778588	72.39902676399026	
Hte-AMvi_009-Ex1-3C-lcwgs-2-T	1.2243499999999998	0.943982	1762870.0	0.419365	82.11082790522043	74.79939582743322	
Hte-AMvi_010-Ex1-3D-lcwgs-2-T	1.4395099999999998	0.934619	1362349.0	0.436281	79.98764669549104	69.22174181593577	
Hte-AMvi_011-Ex1-3E-lcwgs-2-T	1.06481	0.942816	2938796.0	0.427619	82.49009620826259	74.61233729485002	
Hte-AMvi_012-Ex1-3F-lcwgs-2-T	1.8933700000000002	0.94337	3486976.0	0.428259	85.7929571060476	73.09149699388672	
