Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	3.5967899999999995	0.93997	251038337.0	0.417767	99.54877153129456	0.1302339086398456
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	4.35353	0.944343	1107668485.0	0.413154	99.61862075911708	0.11761937228347188
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	4.14404	0.94142	2395356440.0	0.419388	99.56249076747828	0.08295765475127885
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	3.8177700000000003	0.942789	1356826124.0	0.417742	99.5734414443316	0.11192521696181201
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	3.9114799999999996	0.943183	860307434.0	0.413187	99.60667953455844	0.15067408288494266
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	3.94483	0.942712	1869073422.0	0.416441	99.58319242808076	0.08530808311207384
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	4.055899999999999	0.940972	2442757508.0	0.418615	99.54666382864413	0.07921697351669814
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	4.09885	0.943049	709172386.0	0.416156	99.57621357723326	0.07083706702098075
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	6.15373	0.940012	22623379435.0	0.415508	99.52756091888504	0.05403156852625022
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1r2_fastp	4.03111	0.941538	1540000441.0	0.417756	99.55997727270743	0.1145441580646541
