#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99634	0.00174	0.00000	0.00000	0.00000	0.00192
2	0.99574	0.00238	0.00000	0.00000	0.00000	0.00187
3	0.99591	0.00221	0.00000	0.00004	0.00000	0.00183
4	0.99613	0.00200	0.00000	0.00004	0.00000	0.00183
5	0.99613	0.00196	0.00000	0.00009	0.00000	0.00183
6	0.99647	0.00153	0.00004	0.00017	0.00000	0.00183
7	0.99668	0.00149	0.00000	0.00009	0.00009	0.00166
8	0.99642	0.00187	0.00017	0.00004	0.00000	0.00166
9	0.99672	0.00153	0.00013	0.00009	0.00000	0.00166
10	0.99685	0.00145	0.00000	0.00004	0.00000	0.00166
11	0.99660	0.00174	0.00000	0.00000	0.00000	0.00166
12	0.99638	0.00213	0.00004	0.00000	0.00000	0.00149
13	0.99694	0.00157	0.00004	0.00000	0.00000	0.00149
14	0.99655	0.00196	0.00004	0.00000	0.00000	0.00149
15	0.99723	0.00132	0.00000	0.00000	0.00000	0.00145
16	0.99672	0.00183	0.00013	0.00000	0.00000	0.00145
17	0.99685	0.00170	0.00000	0.00000	0.00000	0.00145
18	0.99660	0.00196	0.00000	0.00000	0.00000	0.00145
19	0.99702	0.00153	0.00004	0.00004	0.00000	0.00140
20	0.99749	0.00111	0.00000	0.00004	0.00000	0.00136
21	0.99719	0.00140	0.00009	0.00009	0.00000	0.00132
22	0.99715	0.00149	0.00009	0.00009	0.00000	0.00128
23	0.99753	0.00111	0.00000	0.00009	0.00000	0.00128
24	0.99732	0.00136	0.00000	0.00009	0.00000	0.00123
25	0.99749	0.00132	0.00009	0.00004	0.00000	0.00115
26	0.99753	0.00136	0.00004	0.00004	0.00000	0.00106
27	0.99808	0.00089	0.00004	0.00009	0.00000	0.00094
28	0.99723	0.00183	0.00000	0.00009	0.00000	0.00085
29	0.99779	0.00128	0.00004	0.00009	0.00000	0.00085
30	0.99774	0.00136	0.00004	0.00004	0.00000	0.00085
31	0.99762	0.00149	0.00000	0.00004	0.00000	0.00085
32	0.99740	0.00170	0.00000	0.00004	0.00000	0.00085
33	0.99791	0.00128	0.00000	0.00000	0.00000	0.00081
34	0.99825	0.00094	0.00004	0.00000	0.00000	0.00081
35	0.99796	0.00132	0.00000	0.00000	0.00000	0.00072
36	0.99762	0.00170	0.00004	0.00000	0.00000	0.00068
37	0.99800	0.00132	0.00000	0.00000	0.00000	0.00068
38	0.99796	0.00136	0.00000	0.00000	0.00000	0.00068
39	0.99804	0.00128	0.00000	0.00000	0.00000	0.00068
40	0.99761	0.00166	0.00000	0.00009	0.00000	0.00064
41	0.99791	0.00149	0.00004	0.00000	0.00000	0.00060
42	0.99834	0.00107	0.00004	0.00000	0.00000	0.00060
43	0.99808	0.00145	0.00004	0.00000	0.00000	0.00047
44	0.99830	0.00124	0.00004	0.00000	0.00000	0.00047
45	0.99842	0.00111	0.00004	0.00000	0.00000	0.00047
46	0.99749	0.00205	0.00000	0.00000	0.00000	0.00047
47	0.99774	0.00179	0.00004	0.00000	0.00000	0.00047
48	0.99778	0.00179	0.00000	0.00000	0.00000	0.00043
49	0.99800	0.00158	0.00004	0.00000	0.00000	0.00043
50	0.99808	0.00154	0.00000	0.00000	0.00000	0.00038
51	0.99795	0.00166	0.00000	0.00000	0.00000	0.00038
52	0.99812	0.00149	0.00004	0.00000	0.00000	0.00038
53	0.99863	0.00102	0.00000	0.00000	0.00000	0.00034
54	0.99812	0.00154	0.00004	0.00000	0.00000	0.00034
55	0.99795	0.00171	0.00009	0.00000	0.00000	0.00034
56	0.99829	0.00145	0.00004	0.00000	0.00000	0.00026
57	0.99748	0.00227	0.00000	0.00009	0.00000	0.00017
58	0.99803	0.00180	0.00009	0.00000	0.00000	0.00017
59	0.99803	0.00180	0.00004	0.00000	0.00000	0.00017
60	0.99812	0.00171	0.00000	0.00000	0.00000	0.00017
61	0.99799	0.00188	0.00004	0.00000	0.00000	0.00013
62	0.99812	0.00176	0.00009	0.00000	0.00000	0.00013
63	0.99842	0.00146	0.00000	0.00000	0.00000	0.00013
64	0.99807	0.00180	0.00009	0.00000	0.00000	0.00013
65	0.99803	0.00189	0.00000	0.00000	0.00000	0.00009
66	0.99760	0.00240	0.00000	0.00000	0.00000	0.00000
67	0.99803	0.00197	0.00000	0.00000	0.00000	0.00000
68	0.99781	0.00214	0.00000	0.00000	0.00000	0.00004
69	0.99755	0.00236	0.00004	0.00000	0.00000	0.00009
70	0.99820	0.00172	0.00000	0.00000	0.00000	0.00009
71	0.99777	0.00215	0.00000	0.00000	0.00000	0.00009
72	0.99802	0.00185	0.00000	0.00000	0.00004	0.00009
73	0.99841	0.00146	0.00004	0.00000	0.00004	0.00009
74	0.99789	0.00202	0.00000	0.00000	0.00000	0.00009
75	0.99794	0.00189	0.00000	0.00000	0.00009	0.00009
76	0.99824	0.00159	0.00000	0.00004	0.00004	0.00009
77	0.99875	0.00112	0.00004	0.00000	0.00004	0.00009
78	0.99793	0.00198	0.00000	0.00000	0.00000	0.00009
79	0.99768	0.00219	0.00000	0.00000	0.00004	0.00009
80	0.99755	0.00237	0.00004	0.00000	0.00000	0.00009
81	0.99789	0.00198	0.00000	0.00000	0.00004	0.00009
82	0.99797	0.00194	0.00000	0.00000	0.00000	0.00009
83	0.99741	0.00246	0.00000	0.00000	0.00004	0.00009
84	0.99836	0.00151	0.00000	0.00000	0.00004	0.00009
85	0.99732	0.00259	0.00000	0.00000	0.00000	0.00009
86	0.99763	0.00229	0.00009	0.00000	0.00000	0.00009
87	0.99745	0.00246	0.00000	0.00000	0.00000	0.00009
88	0.99767	0.00216	0.00000	0.00000	0.00004	0.00013
89	0.99788	0.00199	0.00000	0.00000	0.00000	0.00013
90	0.99801	0.00182	0.00000	0.00000	0.00004	0.00013
91	0.99736	0.00238	0.00000	0.00000	0.00000	0.00026
92	0.99749	0.00221	0.00000	0.00000	0.00000	0.00030
93	0.99692	0.00273	0.00000	0.00000	0.00000	0.00035
94	0.99779	0.00178	0.00000	0.00000	0.00000	0.00043
95	0.99727	0.00230	0.00000	0.00000	0.00000	0.00043
96	0.99687	0.00261	0.00000	0.00000	0.00000	0.00052
97	0.99700	0.00248	0.00004	0.00000	0.00000	0.00052
98	0.99682	0.00265	0.00000	0.00000	0.00000	0.00052
99	0.99721	0.00218	0.00000	0.00000	0.00000	0.00061
100	0.99673	0.00261	0.00000	0.00000	0.00000	0.00065
101	0.99695	0.00240	0.00000	0.00000	0.00000	0.00065
102	0.99651	0.00279	0.00004	0.00000	0.00004	0.00065
103	0.99685	0.00236	0.00009	0.00000	0.00013	0.00066
104	0.99690	0.00236	0.00000	0.00000	0.00004	0.00070
105	0.99672	0.00241	0.00000	0.00000	0.00013	0.00074
106	0.99702	0.00219	0.00004	0.00000	0.00000	0.00079
107	0.99684	0.00232	0.00000	0.00000	0.00004	0.00079
108	0.99583	0.00334	0.00000	0.00000	0.00000	0.00083
109	0.99662	0.00255	0.00000	0.00000	0.00000	0.00083
110	0.99670	0.00246	0.00000	0.00000	0.00000	0.00084
111	0.99648	0.00264	0.00000	0.00004	0.00000	0.00084
112	0.99626	0.00286	0.00000	0.00004	0.00000	0.00084
113	0.99705	0.00190	0.00000	0.00004	0.00018	0.00084
114	0.99523	0.00327	0.00000	0.00004	0.00062	0.00084
115	0.99589	0.00318	0.00000	0.00004	0.00004	0.00084
116	0.99558	0.00349	0.00000	0.00004	0.00000	0.00088
