pos	5pC>T
1	0.00779692289378925
2	0.0307564422277639
3	0.0122691731824988
4	0.0130476147329316
5	0.0117658177007041
6	0.0104405398523046
7	0.0102035950984599
8	0.0104501244062429
9	0.00844222910772823
10	0.0089493376478916
11	0.00858683926645092
12	0.00809233783380893
13	0.00842784776079258
14	0.0084765073144055
15	0.00814774579033134
16	0.00873282998271627
17	0.00963975380159305
18	0.00903059343899742
19	0.00979330264464302
20	0.00886717336228737
21	0.00903056847428546
22	0.00850425212606303
23	0.00813927198733891
24	0.00849189410108533
25	0.00910415149308084
