#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.97348	0.02335	0.00000	0.00000	0.00000	0.00317
2	0.96627	0.03056	0.00000	0.00000	0.00000	0.00317
3	0.97665	0.02047	0.00000	0.00000	0.00000	0.00288
4	0.97521	0.02191	0.00000	0.00000	0.00000	0.00288
5	0.98069	0.01528	0.00000	0.00115	0.00000	0.00288
6	0.98184	0.01470	0.00000	0.00086	0.00000	0.00259
7	0.97924	0.01787	0.00000	0.00029	0.00000	0.00259
8	0.98213	0.01499	0.00058	0.00029	0.00000	0.00259
9	0.98040	0.01672	0.00000	0.00058	0.00000	0.00231
10	0.98213	0.01499	0.00058	0.00058	0.00000	0.00231
11	0.98126	0.01585	0.00029	0.00058	0.00000	0.00231
12	0.98328	0.01384	0.00029	0.00086	0.00000	0.00202
13	0.98703	0.01067	0.00029	0.00029	0.00000	0.00202
14	0.98097	0.01643	0.00000	0.00058	0.00000	0.00202
15	0.98155	0.01585	0.00000	0.00058	0.00000	0.00202
16	0.98270	0.01413	0.00058	0.00115	0.00000	0.00202
17	0.98443	0.01268	0.00000	0.00086	0.00000	0.00202
18	0.98270	0.01441	0.00000	0.00086	0.00000	0.00202
19	0.98328	0.01355	0.00000	0.00115	0.00000	0.00202
20	0.98097	0.01557	0.00029	0.00144	0.00000	0.00202
21	0.98443	0.01182	0.00000	0.00173	0.00000	0.00202
22	0.98357	0.01441	0.00000	0.00000	0.00000	0.00202
23	0.98818	0.00980	0.00029	0.00000	0.00000	0.00202
24	0.98501	0.01268	0.00029	0.00029	0.00000	0.00202
25	0.98760	0.01038	0.00000	0.00000	0.00000	0.00202
26	0.98847	0.00894	0.00029	0.00058	0.00000	0.00202
27	0.98818	0.00980	0.00000	0.00000	0.00000	0.00202
28	0.98703	0.01095	0.00000	0.00000	0.00000	0.00202
29	0.98760	0.01067	0.00029	0.00000	0.00000	0.00173
30	0.98703	0.01153	0.00029	0.00000	0.00000	0.00144
31	0.98559	0.01297	0.00000	0.00000	0.00000	0.00144
32	0.99020	0.00836	0.00000	0.00000	0.00000	0.00144
33	0.98559	0.01268	0.00058	0.00029	0.00000	0.00144
34	0.98674	0.01153	0.00000	0.00029	0.00000	0.00144
35	0.98789	0.01067	0.00000	0.00000	0.00000	0.00144
36	0.98990	0.00866	0.00029	0.00000	0.00000	0.00144
37	0.99134	0.00693	0.00000	0.00029	0.00000	0.00144
38	0.98729	0.01097	0.00000	0.00029	0.00000	0.00144
39	0.98845	0.00982	0.00000	0.00029	0.00000	0.00144
40	0.98728	0.01098	0.00000	0.00029	0.00000	0.00145
41	0.98842	0.00984	0.00000	0.00029	0.00000	0.00145
42	0.98667	0.01188	0.00000	0.00000	0.00000	0.00145
43	0.98753	0.01102	0.00000	0.00000	0.00000	0.00145
44	0.99042	0.00813	0.00000	0.00000	0.00000	0.00145
45	0.98578	0.01277	0.00000	0.00000	0.00000	0.00145
46	0.98461	0.01423	0.00029	0.00000	0.00000	0.00116
47	0.99157	0.00726	0.00000	0.00000	0.00000	0.00116
48	0.98692	0.01192	0.00000	0.00000	0.00000	0.00116
49	0.98662	0.01251	0.00029	0.00000	0.00000	0.00087
50	0.98659	0.01224	0.00029	0.00029	0.00000	0.00087
51	0.98860	0.01052	0.00000	0.00000	0.00000	0.00088
52	0.99123	0.00819	0.00000	0.00000	0.00000	0.00058
53	0.99297	0.00674	0.00000	0.00000	0.00000	0.00029
54	0.98769	0.01202	0.00029	0.00000	0.00000	0.00029
55	0.98885	0.01027	0.00059	0.00059	0.00000	0.00029
56	0.98647	0.01324	0.00029	0.00029	0.00000	0.00000
57	0.98615	0.01356	0.00029	0.00029	0.00000	0.00000
58	0.98407	0.01563	0.00000	0.00029	0.00000	0.00000
59	0.98730	0.01241	0.00000	0.00030	0.00000	0.00000
60	0.99024	0.00976	0.00000	0.00000	0.00000	0.00000
61	0.98993	0.01007	0.00000	0.00000	0.00000	0.00000
62	0.99228	0.00772	0.00000	0.00000	0.00000	0.00000
63	0.98574	0.01426	0.00059	0.00000	0.00000	0.00000
64	0.98927	0.01073	0.00000	0.00000	0.00000	0.00000
65	0.99193	0.00777	0.00000	0.00030	0.00000	0.00000
66	0.99071	0.00899	0.00000	0.00030	0.00000	0.00000
67	0.98950	0.01050	0.00000	0.00000	0.00000	0.00000
68	0.99098	0.00902	0.00030	0.00000	0.00000	0.00000
