#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1513919	1344103	88.78	2868	0.19	1054	0.07	13469	0.89	152425	10.07
Ecoli	1513919	1513917	100.00	0	0.00	0	0.00	2	0.00	0	0.00
PhiX	1513919	1513919	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1513919	1513892	100.00	0	0.00	0	0.00	5	0.00	22	0.00
Vectors	1513919	1493535	98.66	8	0.00	1	0.00	636	0.04	19739	1.30
Bacteria_24k	1513919	1432891	94.65	288	0.02	220	0.01	8308	0.55	72212	4.77
Protists_1k	1513919	1308086	86.41	9805	0.65	20458	1.35	4765	0.31	170805	11.28
Viruses	1513919	1424170	94.07	117	0.01	25	0.00	7776	0.51	81831	5.41
Fungi_RefSeq_release	1513919	1355004	89.51	1717	0.11	365	0.02	14127	0.93	142706	9.43
Coral	1513919	1416377	93.55	289	0.02	104	0.01	13500	0.89	83649	5.53
Bird	1513919	1391915	91.94	1183	0.08	205	0.01	15679	1.04	104937	6.93
Plant	1513919	1390944	91.87	456	0.03	139	0.01	12384	0.82	109996	7.27

%Hit_no_genomes: 85.44
