#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	712302	614539	86.27	1395	0.20	508	0.07	7283	1.02	88577	12.44
Ecoli	712302	712302	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	712302	712302	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	712302	712297	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	712302	699703	98.23	3	0.00	1	0.00	362	0.05	12233	1.72
Bacteria_24k	712302	664396	93.28	100	0.01	59	0.01	4571	0.64	43176	6.06
Protists_1k	712302	594354	83.43	5247	0.74	11437	1.61	2494	0.35	98770	13.87
Viruses	712302	659561	92.60	51	0.01	15	0.00	4356	0.61	48319	6.78
Fungi_RefSeq_release	712302	619961	87.04	927	0.13	218	0.03	7923	1.11	83273	11.69
Coral	712302	654311	91.86	154	0.02	47	0.01	7629	1.07	50161	7.04
Bird	712302	640566	89.93	510	0.07	75	0.01	8550	1.20	62601	8.79
Plant	712302	640109	89.87	227	0.03	59	0.01	6791	0.95	65116	9.14

%Hit_no_genomes: 82.45
