#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1018624	893795	87.76	1978	0.19	655	0.06	9816	0.96	112380	11.03
Ecoli	1018624	1018624	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1018624	1018624	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1018624	1018610	100.00	0	0.00	0	0.00	0	0.00	14	0.00
Vectors	1018624	1003141	98.48	2	0.00	1	0.00	430	0.04	15050	1.48
Bacteria_24k	1018624	958751	94.12	162	0.02	115	0.01	5891	0.58	53705	5.27
Protists_1k	1018624	867488	85.17	7135	0.70	14715	1.44	3144	0.31	126142	12.38
Viruses	1018624	952425	93.50	77	0.01	27	0.00	5463	0.54	60632	5.95
Fungi_RefSeq_release	1018624	901309	88.48	1187	0.12	246	0.02	10502	1.03	105380	10.35
Coral	1018624	946399	92.90	205	0.02	55	0.01	9639	0.95	62326	6.12
Bird	1018624	928569	91.16	773	0.08	149	0.01	11071	1.09	78062	7.66
Plant	1018624	926723	90.98	315	0.03	77	0.01	9104	0.89	82405	8.09

%Hit_no_genomes: 84.22
