#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2388941	2129535	89.14	4458	0.19	1547	0.06	20102	0.84	233299	9.77
Ecoli	2388941	2388941	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2388941	2388941	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2388941	2388898	100.00	0	0.00	0	0.00	1	0.00	42	0.00
Vectors	2388941	2356135	98.62	5	0.00	2	0.00	890	0.04	31909	1.34
Bacteria_24k	2388941	2264842	94.81	416	0.02	267	0.01	12484	0.52	110932	4.64
Protists_1k	2388941	2074754	86.85	14899	0.62	31029	1.30	7005	0.29	261254	10.94
Viruses	2388941	2251571	94.25	178	0.01	54	0.00	11584	0.48	125554	5.26
Fungi_RefSeq_release	2388941	2145255	89.80	2617	0.11	585	0.02	21885	0.92	218599	9.15
Coral	2388941	2238322	93.69	475	0.02	133	0.01	20477	0.86	129534	5.42
Bird	2388941	2201063	92.14	1650	0.07	308	0.01	23466	0.98	162454	6.80
Plant	2388941	2199948	92.09	704	0.03	186	0.01	18637	0.78	169466	7.09

%Hit_no_genomes: 85.95
