#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13933	12581	90.30	22	0.16	7	0.05	102	0.73	1221	8.76
Ecoli	13933	13933	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	13933	13933	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13933	13932	99.99	0	0.00	0	0.00	0	0.00	1	0.01
Vectors	13933	13757	98.74	0	0.00	1	0.01	3	0.02	172	1.23
Bacteria_24k	13933	13293	95.41	3	0.02	6	0.04	75	0.54	556	3.99
Protists_1k	13933	12248	87.91	85	0.61	179	1.28	47	0.34	1374	9.86
Viruses	13933	13218	94.86	0	0.00	1	0.01	58	0.42	656	4.71
Fungi_RefSeq_release	13933	12642	90.73	18	0.13	5	0.04	124	0.89	1144	8.21
Coral	13933	13155	94.41	0	0.00	0	0.00	108	0.78	670	4.81
Bird	13933	12938	92.85	12	0.09	1	0.01	128	0.92	854	6.13
Plant	13933	12939	92.86	3	0.02	1	0.01	103	0.74	887	6.37

%Hit_no_genomes: 87.06
