#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	902134	798169	88.47	1611	0.18	603	0.07	8045	0.89	93706	10.39
Ecoli	902134	902133	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	902134	902134	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	902134	902130	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	902134	888903	98.54	5	0.00	0	0.00	371	0.04	12855	1.42
Bacteria_24k	902134	852388	94.49	166	0.02	90	0.01	4996	0.55	44494	4.93
Protists_1k	902134	775925	86.01	5925	0.66	12636	1.40	2712	0.30	104936	11.63
Viruses	902134	847162	93.90	71	0.01	18	0.00	4652	0.52	50231	5.57
Fungi_RefSeq_release	902134	804540	89.18	1054	0.12	204	0.02	8647	0.96	87689	9.72
Coral	902134	841721	93.31	176	0.02	45	0.00	8109	0.90	52083	5.77
Bird	902134	826873	91.66	579	0.06	110	0.01	9339	1.04	65233	7.23
Plant	902134	826441	91.60	287	0.03	65	0.01	7360	0.82	67981	7.54

%Hit_no_genomes: 85.11
