pos	3pG>A
1	0.0355359256372507
2	0.0680374205813197
3	0.0341740587826514
4	0.0289675767918089
5	0.0223174030658251
6	0.022235140241244
7	0.0219396888052508
8	0.0187562995749156
9	0.0168609943218759
10	0.0166706133080748
11	0.0156046814044213
12	0.0144200886752579
13	0.0141993163292138
14	0.013228096476917
15	0.0139738749294797
16	0.0131417018284107
17	0.0143502524581451
18	0.0127245508982036
19	0.0134281549538407
20	0.0116253370463687
21	0.00926168632590651
22	0.0119689596212022
23	0.0100756775783175
24	0.0113273562212989
25	0.0109123039540535
