# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	185	134
-	173	208
-	64	128
-	175	185
-	122	538
-	85	207
-	133	523
-	67	136
-	78	141
-	162	257
-	60	127
-	229	33
-	62	98
-	181	153
-	214	50
-	203	73
-	54	84
-	150	376
-	195	87
-	224	31
-	170	209
-	47	71
-	152	306
-	87	232
-	282	8
-	75	145
-	246	30
-	231	24
-	238	15
-	46	50
-	45	46
-	236	29
-	199	84
-	43	47
-	210	73
-	247	11
-	79	157
-	280	9
-	57	92
-	192	100
-	56	107
-	94	350
-	204	73
-	90	251
-	49	74
-	205	77
-	228	29
-	209	75
-	220	39
-	265	13
-	211	63
-	89	251
-	217	44
-	207	59
-	227	33
-	48	65
-	174	211
-	235	24
-	200	101
-	256	11
-	52	98
-	32	6
-	191	96
-	212	69
-	279	9
-	221	46
-	257	19
-	50	87
-	176	187
-	72	161
-	179	166
-	35	13
-	237	17
-	42	39
-	44	45
-	241	28
-	29	4
-	232	27
-	222	41
-	252	12
-	269	6
-	71	147
-	34	10
-	219	49
-	230	22
-	36	20
-	218	45
-	226	31
-	28	4
-	260	11
-	240	32
-	262	8
-	243	25
-	234	31
-	253	11
-	248	12
-	264	5
-	250	19
-	273	8
-	30	5
-	239	19
-	233	24
-	276	9
-	261	9
-	249	14
-	245	17
-	27	1
-	272	11
-	254	15
-	244	13
-	242	20
-	277	3
-	251	11
-	26	2
-	31	7
-	39	26
-	259	12
-	263	9
-	271	3
-	266	6
-	270	6
-	268	5
-	284	6
-	255	19
-	286	3
-	258	8
-	289	3
-	285	3
-	281	3
-	274	5
-	278	3
-	283	5
-	288	3
-	25	1
