#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1990982	1914628	96.16	2364	0.12	613	0.03	7518	0.38	65859	3.31
Ecoli	1990982	1990956	100.00	0	0.00	0	0.00	6	0.00	20	0.00
PhiX	1990982	1990982	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1990982	1989175	99.91	0	0.00	0	0.00	20	0.00	1787	0.09
Vectors	1990982	1980499	99.47	10	0.00	1	0.00	396	0.02	10076	0.51
Bacteria_24k	1990982	1920679	96.47	8572	0.43	9043	0.45	4933	0.25	47755	2.40
Protists_1k	1990982	1871962	94.02	9154	0.46	16774	0.84	6900	0.35	86192	4.33
Viruses	1990982	1951921	98.04	59	0.00	22	0.00	3291	0.17	35689	1.79
Fungi_RefSeq_release	1990982	1911731	96.02	1652	0.08	413	0.02	8475	0.43	68711	3.45
Coral	1990982	1939901	97.43	330	0.02	52	0.00	6788	0.34	43911	2.21
Bird	1990982	1928237	96.85	1113	0.06	387	0.02	8234	0.41	53011	2.66
Plant	1990982	1947945	97.84	290	0.01	34	0.00	4955	0.25	37758	1.90

%Hit_no_genomes: 92.61
