#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2195706	2104869	95.86	3482	0.16	817	0.04	10529	0.48	76009	3.46
Ecoli	2195706	2195691	100.00	0	0.00	0	0.00	2	0.00	13	0.00
PhiX	2195706	2195706	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2195706	2195415	99.99	0	0.00	0	0.00	5	0.00	286	0.01
Vectors	2195706	2187325	99.62	14	0.00	3	0.00	693	0.03	7671	0.35
Bacteria_24k	2195706	2130196	97.02	4874	0.22	5452	0.25	5806	0.26	49378	2.25
Protists_1k	2195706	2059709	93.81	12255	0.56	20007	0.91	6883	0.31	96852	4.41
Viruses	2195706	2153628	98.09	96	0.00	47	0.00	4148	0.19	37787	1.72
Fungi_RefSeq_release	2195706	2103984	95.83	2241	0.10	513	0.02	11446	0.52	77522	3.53
Coral	2195706	2135658	97.27	517	0.02	95	0.00	8704	0.40	50732	2.31
Bird	2195706	2121797	96.63	1484	0.07	348	0.02	10324	0.47	61753	2.81
Plant	2195706	2144533	97.67	471	0.02	85	0.00	6922	0.32	43695	1.99

%Hit_no_genomes: 92.64
