pos	3pG>A
1	0.0143225186673071
2	0.0142997336324127
3	0.0142876768786921
4	0.0124011418409846
5	0.0125361620057859
6	0.0114546997265956
7	0.0103531151784064
8	0.0118515817303309
9	0.0115609641937749
10	0.010425961583619
11	0.0103111765788989
12	0.0101544025594659
13	0.0104243884358784
14	0.0109540971168437
15	0.0103880651656599
16	0.0102926243884427
17	0.0102130008740857
18	0.0102807616061961
19	0.0107288198298187
20	0.0103021021857163
21	0.00938405630433783
22	0.00960735171261487
23	0.0102064486198098
24	0.00874199429666682
25	0.00907559880239521
