Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Dar-AJol_001-Ex1-1A-lcwgs-1-2.1	77.7601964137248	64.0	150.0	45.45454545454545	2855061.0
Dar-AJol_001-Ex1-1A-lcwgs-1-2.2	68.53647068242445	69.0	150.0	45.45454545454545	2855061.0
Dar-AJol_002-Ex1-1B-lcwgs-1-2.1	24.77756489327416	47.0	150.0	27.27272727272727	42623357.0
Dar-AJol_002-Ex1-1B-lcwgs-1-2.2	22.978787142282997	47.0	150.0	27.27272727272727	42623357.0
Dar-AJol_003-Ex1-1C-lcwgs-1-2.1	21.743445554112967	50.0	150.0	27.27272727272727	61205230.0
Dar-AJol_003-Ex1-1C-lcwgs-1-2.2	19.986280211244605	50.0	150.0	27.27272727272727	61205230.0
Dar-AJol_004-Ex1-1D-lcwgs-1-2.1	24.65627939359122	47.0	150.0	27.27272727272727	34766316.0
Dar-AJol_004-Ex1-1D-lcwgs-1-2.2	23.21522041977248	48.0	150.0	27.27272727272727	34766316.0
Dar-AJol_005-Ex1-1E-lcwgs-1-2.1	88.88407962173005	53.0	150.0	45.45454545454545	95400651.0
Dar-AJol_005-Ex1-1E-lcwgs-1-2.2	83.69662763015458	55.0	150.0	36.36363636363637	95400651.0
Dar-AJol_006-Ex1-1F-lcwgs-1-2.1	17.495014765581644	49.0	150.0	27.27272727272727	2464804.0
Dar-AJol_006-Ex1-1F-lcwgs-1-2.2	15.025316198197032	49.0	150.0	27.27272727272727	2464804.0
Dar-AJol_007-Ex1-1G-lcwgs-1-2.1	23.477663943933877	51.0	150.0	36.36363636363637	641886.0
Dar-AJol_007-Ex1-1G-lcwgs-1-2.2	17.267369150240384	52.0	150.0	36.36363636363637	641886.0
Dar-AJol_008-Ex1-1H-lcwgs-1-2.1	42.40403500684997	54.0	150.0	36.36363636363637	3459848.0
Dar-AJol_008-Ex1-1H-lcwgs-1-2.2	37.3660291992765	58.0	150.0	36.36363636363637	3459848.0
Dar-AJol_009-Ex1-2A-lcwgs-1-2.1	16.552765228801107	43.0	150.0	18.181818181818183	10140948.0
Dar-AJol_009-Ex1-2A-lcwgs-1-2.2	15.89524989308056	43.0	150.0	18.181818181818183	10140948.0
Dar-AJol_010-Ex1-2B-lcwgs-1-2.1	13.367377972045219	46.0	150.0	27.27272727272727	57994653.0
Dar-AJol_010-Ex1-2B-lcwgs-1-2.2	12.551997711240844	45.0	150.0	18.181818181818183	57994653.0
Dar-AJol_011-Ex1-2C-lcwgs-1-2.1	18.392371490880436	48.0	150.0	27.27272727272727	32498562.0
Dar-AJol_011-Ex1-2C-lcwgs-1-2.2	16.806249851126736	48.0	150.0	27.27272727272727	32498562.0
Dar-AJol_012-Ex1-2D-lcwgs-1-2.1	28.792579477361713	46.0	150.0	18.181818181818183	32867843.0
Dar-AJol_012-Ex1-2D-lcwgs-1-2.2	27.075646353879605	46.0	150.0	27.27272727272727	32867843.0
Dar-AJol_013-Ex1-2E-lcwgs-1-2.1	26.331106243798942	44.0	150.0	27.27272727272727	40330859.0
Dar-AJol_013-Ex1-2E-lcwgs-1-2.2	24.494935341376646	44.0	150.0	27.27272727272727	40330859.0
Dar-AJol_014-Ex1-2F-lcwgs-1-2.1	13.072179589310352	46.0	150.0	27.27272727272727	14407345.0
Dar-AJol_014-Ex1-2F-lcwgs-1-2.2	12.044240945012987	45.0	150.0	18.181818181818183	14407345.0
Dar-AJol_015-Ex1-2G-lcwgs-1-2.1	71.73386530070663	44.0	150.0	36.36363636363637	139202686.0
Dar-AJol_015-Ex1-2G-lcwgs-1-2.2	69.73989705564793	44.0	150.0	36.36363636363637	139202686.0
