# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	110	596
+	107	644
+	108	665
+	109	616
+	81	152
+	123	601
+	124	582
+	208	59
+	53	95
+	141	429
+	76	134
+	104	623
+	120	641
+	193	107
+	162	266
+	93	359
+	174	179
+	156	318
+	113	656
+	160	297
+	75	116
+	149	391
+	111	650
+	134	500
+	166	219
+	147	381
+	133	533
+	89	256
+	184	136
+	106	598
+	202	84
+	151	345
+	117	685
+	92	322
+	56	73
+	118	621
+	114	673
+	95	444
+	187	130
+	122	581
+	163	247
+	136	505
+	66	106
+	148	361
+	100	561
+	164	261
+	128	527
+	125	592
+	230	28
+	98	484
+	168	260
+	48	48
+	91	309
+	59	77
+	146	408
+	68	122
+	71	115
+	105	668
+	88	248
+	135	495
+	157	307
+	85	172
+	140	487
+	132	529
+	127	558
+	103	630
+	207	69
+	131	549
+	121	605
+	126	564
+	52	71
+	179	151
+	175	197
+	112	659
+	77	151
+	99	535
+	51	60
+	190	108
+	229	24
+	142	430
+	119	601
+	223	42
+	138	454
+	139	476
+	80	150
+	130	582
+	102	591
+	115	616
+	176	173
+	90	286
+	83	172
+	181	146
+	201	82
+	226	38
+	116	637
+	154	331
+	97	505
+	153	345
+	101	591
+	158	304
+	143	433
+	204	75
+	84	138
+	192	105
+	65	111
+	203	77
+	159	278
+	96	438
+	137	478
+	155	328
+	225	33
+	161	305
+	87	195
+	145	406
+	186	116
+	215	46
+	144	420
+	189	101
+	152	365
+	70	113
+	183	133
+	200	78
+	167	253
+	249	14
+	257	12
+	169	221
+	209	60
+	94	360
+	129	601
+	57	94
+	228	28
+	55	86
+	82	183
+	237	21
+	211	46
+	185	129
+	214	44
+	67	98
+	258	12
+	62	105
+	86	190
+	195	103
+	198	97
+	194	100
+	253	7
+	199	101
+	182	158
+	58	70
+	205	68
+	170	213
+	36	16
+	233	27
+	206	79
+	41	27
+	172	198
+	150	382
+	79	150
+	231	25
+	191	99
+	78	136
+	270	3
+	171	224
+	177	184
+	47	57
+	46	45
+	221	51
+	178	142
+	196	90
+	244	15
+	74	137
+	165	249
+	218	47
+	247	20
+	281	7
+	61	89
+	212	51
+	72	127
+	210	63
+	264	16
+	188	128
+	243	15
+	64	100
+	222	41
+	45	48
+	43	36
+	227	23
+	180	169
+	288	1
+	54	83
+	50	58
+	49	55
+	241	23
+	69	121
+	38	23
+	242	12
+	262	11
+	173	195
+	197	90
+	220	34
+	256	7
+	217	45
+	246	14
+	216	55
+	73	116
+	63	87
+	39	24
+	252	7
+	254	13
+	234	27
+	60	96
+	224	30
+	40	24
+	232	28
+	250	16
+	274	6
+	26	1
+	236	21
+	240	19
+	42	30
+	44	41
+	235	26
+	251	15
+	219	38
+	32	10
+	260	9
+	265	11
+	289	3
+	275	10
+	273	7
+	255	14
+	271	14
+	238	15
+	213	61
+	35	9
+	286	4
+	248	20
+	267	8
+	34	8
+	282	5
+	284	3
+	33	10
+	285	3
+	283	4
+	37	12
+	239	23
+	259	9
+	272	3
+	269	8
+	279	4
+	280	6
+	245	20
+	277	4
+	263	9
+	27	4
+	25	1
+	287	5
+	268	9
+	276	4
+	261	3
+	266	5
+	278	5
+	31	3
+	29	3
+	28	1
+	30	3
-	186	123
-	150	315
-	137	467
-	96	443
-	122	586
-	128	561
-	131	570
-	181	157
-	196	97
-	139	481
-	133	520
-	89	284
-	138	493
-	103	583
-	72	122
-	101	567
-	157	330
-	183	150
-	108	630
-	61	93
-	79	142
-	155	298
-	124	604
-	136	458
-	142	424
-	160	309
-	144	432
-	146	404
-	69	129
-	143	440
-	149	364
-	98	497
-	153	346
-	118	650
-	204	75
-	117	626
-	179	170
-	172	223
-	115	676
-	125	609
-	227	41
-	92	322
-	112	616
-	167	249
-	161	279
-	107	664
-	123	605
-	45	50
-	116	625
-	100	556
-	171	222
-	130	561
-	111	693
-	203	66
-	126	571
-	110	690
-	73	111
-	64	105
-	185	127
-	156	303
-	188	141
-	119	614
-	90	269
-	93	376
-	159	270
-	173	209
-	127	585
-	106	653
-	113	618
-	135	504
-	102	608
-	71	133
-	97	498
-	223	31
-	46	45
-	134	491
-	205	83
-	243	23
-	66	126
-	99	499
-	87	195
-	152	315
-	164	254
-	168	234
-	56	69
-	191	105
-	121	597
-	193	102
-	140	439
-	148	382
-	224	39
-	70	135
-	129	554
-	85	161
-	91	294
-	57	83
-	94	384
-	239	30
-	67	99
-	154	341
-	260	2
-	105	586
-	180	159
-	120	616
-	109	671
-	84	188
-	63	124
-	158	283
-	114	637
-	68	124
-	48	58
-	76	136
-	78	124
-	95	490
-	165	246
-	217	48
-	174	216
-	228	36
-	141	445
-	170	223
-	132	518
-	175	192
-	104	650
-	199	93
-	201	86
-	83	191
-	212	48
-	145	429
-	177	164
-	213	60
-	262	7
-	50	66
-	256	9
-	86	184
-	246	21
-	219	57
-	190	104
-	151	370
-	74	147
-	198	95
-	65	100
-	197	102
-	178	162
-	221	45
-	163	251
-	194	104
-	169	234
-	208	65
-	214	51
-	182	144
-	184	143
-	276	8
-	218	44
-	147	396
-	195	89
-	216	53
-	51	70
-	231	28
-	166	230
-	49	40
-	206	72
-	162	266
-	176	195
-	42	31
-	192	96
-	77	130
-	189	122
-	59	84
-	88	213
-	43	38
-	80	158
-	270	15
-	187	162
-	82	147
-	36	12
-	52	55
-	81	153
-	207	78
-	202	91
-	47	47
-	35	12
-	233	30
-	55	83
-	62	90
-	75	139
-	209	70
-	215	47
-	240	16
-	238	21
-	210	53
-	232	30
-	41	24
-	247	9
-	58	85
-	251	13
-	285	4
-	40	21
-	259	12
-	222	51
-	254	11
-	263	9
-	269	10
-	60	75
-	54	85
-	236	29
-	253	16
-	211	59
-	44	30
-	200	100
-	235	25
