Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Lva-APnd_001-Ex1-9D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_001-Ex1-9D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R1	0.10917030567685589	0.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_008-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R1	0.10454783063251437	0.10454783063251437
Lva-APnd_008-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R2	0.10454783063251437	0.2090956612650287
Lva-APnd_009-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_009-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_011-Ex1-10F-lcwgs-1-1.clmp.fp2_repr.R1	0.10070493454179255	99.89929506545998
Lva-APnd_011-Ex1-10F-lcwgs-1-1.clmp.fp2_repr.R2	0.2014098690835851	99.79859013091819
Lva-APnd_012-Ex1-10G-lcwgs-1-1.clmp.fp2_repr.R1	0.12568077084206117	0.0
Lva-APnd_012-Ex1-10G-lcwgs-1-1.clmp.fp2_repr.R2	0.12568077084206117	0.0
Lva-APnd_013-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R1	0.11474469305794606	0.22948938611589215
Lva-APnd_013-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R2	0.11474469305794606	0.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
