Sample	Unique Reads	Duplicate Reads
Lva-APnd_001-Ex1-9D-lcwgs-1-1.clmp.fp2_repr.R1	4785.0	8.0
Lva-APnd_001-Ex1-9D-lcwgs-1-1.clmp.fp2_repr.R2	4787.0	6.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.clmp.fp2_repr.R1	2048.0	3.0
Lva-APnd_002-Ex1-9E-lcwgs-1-1.clmp.fp2_repr.R2	2051.0	0.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.clmp.fp2_repr.R1	1528.0	0.0
Lva-APnd_003-Ex1-9F-lcwgs-1-1.clmp.fp2_repr.R2	1528.0	0.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.clmp.fp2_repr.R1	3658.0	5.0
Lva-APnd_004-Ex1-9G-lcwgs-1-1.clmp.fp2_repr.R2	3659.0	4.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R1	2855.0	7.0
Lva-APnd_005-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R2	2855.0	7.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R1	8516.0	7.0
Lva-APnd_006-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R2	8519.0	4.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R1	1832.0	0.0
Lva-APnd_007-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R2	1832.0	0.0
Lva-APnd_008-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R1	1912.0	1.0
Lva-APnd_008-Ex1-10C-lcwgs-1-1.clmp.fp2_repr.R2	1910.0	3.0
Lva-APnd_009-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R1	3165.0	5.0
Lva-APnd_009-Ex1-10D-lcwgs-1-1.clmp.fp2_repr.R2	3167.0	3.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.clmp.fp2_repr.R1	1265.0	0.0
Lva-APnd_010-Ex1-10E-lcwgs-1-1.clmp.fp2_repr.R2	1265.0	0.0
Lva-APnd_011-Ex1-10F-lcwgs-1-1.clmp.fp2_repr.R1	993.0	0.0
Lva-APnd_011-Ex1-10F-lcwgs-1-1.clmp.fp2_repr.R2	992.0	1.0
Lva-APnd_012-Ex1-10G-lcwgs-1-1.clmp.fp2_repr.R1	2380.0	7.0
Lva-APnd_012-Ex1-10G-lcwgs-1-1.clmp.fp2_repr.R2	2383.0	4.0
Lva-APnd_013-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R1	1740.0	3.0
Lva-APnd_013-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R2	1742.0	1.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R1	8367.0	17.0
Lva-APnd_014-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R2	8374.0	10.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R1	2014.0	6.0
Lva-APnd_015-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R2	2013.0	7.0
Lva-APnd_016-Ex1-11C-lcwgs-1-1.clmp.fp2_repr.R1	1812.0	2.0
Lva-APnd_016-Ex1-11C-lcwgs-1-1.clmp.fp2_repr.R2	1812.0	2.0
Lva-APnd_017-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R1	2974.0	0.0
Lva-APnd_017-Ex1-11D-lcwgs-1-1.clmp.fp2_repr.R2	2972.0	2.0
Lva-APnd_018-Ex1-11E-lcwgs-1-1.clmp.fp2_repr.R1	1259.0	0.0
Lva-APnd_018-Ex1-11E-lcwgs-1-1.clmp.fp2_repr.R2	1259.0	0.0
Lva-APnd_019-Ex1-11F-lcwgs-1-1.clmp.fp2_repr.R1	989.0	1.0
Lva-APnd_019-Ex1-11F-lcwgs-1-1.clmp.fp2_repr.R2	989.0	1.0
Lva-APnd_020-Ex1-11G-lcwgs-1-1.clmp.fp2_repr.R1	2332.0	3.0
Lva-APnd_020-Ex1-11G-lcwgs-1-1.clmp.fp2_repr.R2	2333.0	2.0
Lva-APnd_021-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R1	1747.0	2.0
Lva-APnd_021-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R2	1748.0	1.0
Lva-APnd_022-Ex1-12A-lcwgs-1-1.clmp.fp2_repr.R1	8991.0	15.0
Lva-APnd_022-Ex1-12A-lcwgs-1-1.clmp.fp2_repr.R2	8999.0	7.0
Lva-APnd_023-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R1	2314.0	7.0
Lva-APnd_023-Ex1-12B-lcwgs-1-1.clmp.fp2_repr.R2	2317.0	4.0
Lva-APnd_024-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R1	2020.0	3.0
Lva-APnd_024-Ex1-12C-lcwgs-1-1.clmp.fp2_repr.R2	2022.0	1.0
Lva-APnd_025-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R1	3402.0	1.0
Lva-APnd_025-Ex1-12D-lcwgs-1-1.clmp.fp2_repr.R2	3402.0	1.0
Lva-APnd_026-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R1	1320.0	1.0
Lva-APnd_026-Ex1-12E-lcwgs-1-1.clmp.fp2_repr.R2	1321.0	0.0
Lva-APnd_027-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R1	1050.0	2.0
Lva-APnd_027-Ex1-12F-lcwgs-1-1.clmp.fp2_repr.R2	1051.0	1.0
Lva-APnd_028-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R1	2457.0	3.0
Lva-APnd_028-Ex1-12G-lcwgs-1-1.clmp.fp2_repr.R2	2460.0	0.0
Lva-APnd_029-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R1	1847.0	0.0
Lva-APnd_029-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R2	1847.0	0.0
Lva-APnd_030-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	3000.0	1.0
Lva-APnd_030-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	3000.0	1.0
Lva-APnd_031-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	1088.0	23.0
Lva-APnd_031-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	1099.0	12.0
Lva-APnd_032-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R1	701.0	1.0
Lva-APnd_032-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R2	701.0	1.0
Lva-APnd_033-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1	999.0	2.0
Lva-APnd_033-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2	1001.0	0.0
Lva-APnd_034-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1	460.0	0.0
Lva-APnd_034-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2	460.0	0.0
Lva-APnd_035-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1	369.0	1.0
Lva-APnd_035-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R2	369.0	1.0
Lva-APnd_036-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R1	865.0	1.0
Lva-APnd_036-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R2	865.0	1.0
Lva-APnd_037-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R1	646.0	0.0
Lva-APnd_037-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R2	646.0	0.0
Lva-APnd_038-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1	3022.0	16.0
Lva-APnd_038-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2	3026.0	12.0
Lva-APnd_039-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1	1341.0	18.0
Lva-APnd_039-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2	1350.0	9.0
Lva-APnd_040-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R1	696.0	0.0
Lva-APnd_040-Ex1-2C-lcwgs-1-1.clmp.fp2_repr.R2	696.0	0.0
Lva-APnd_041-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R1	1210.0	2.0
Lva-APnd_041-Ex1-2D-lcwgs-1-1.clmp.fp2_repr.R2	1212.0	0.0
Lva-APnd_042-Ex1-2E-lcwgs-1-1.clmp.fp2_repr.R1	455.0	0.0
Lva-APnd_042-Ex1-2E-lcwgs-1-1.clmp.fp2_repr.R2	455.0	0.0
Lva-APnd_043-Ex1-2F-lcwgs-1-1.clmp.fp2_repr.R1	344.0	0.0
Lva-APnd_043-Ex1-2F-lcwgs-1-1.clmp.fp2_repr.R2	344.0	0.0
Lva-APnd_044-Ex1-2G-lcwgs-1-1.clmp.fp2_repr.R1	893.0	1.0
Lva-APnd_044-Ex1-2G-lcwgs-1-1.clmp.fp2_repr.R2	893.0	1.0
Lva-APnd_045-Ex1-2H-lcwgs-1-1.clmp.fp2_repr.R1	685.0	0.0
