# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	114	425
+	75	542
+	168	105
+	53	150
+	73	537
+	87	554
+	112	420
+	72	524
+	74	551
+	184	87
+	99	513
+	116	397
+	49	143
+	143	206
+	82	558
+	201	34
+	96	546
+	89	556
+	91	565
+	144	199
+	90	591
+	123	360
+	101	530
+	131	315
+	70	480
+	188	57
+	93	551
+	113	375
+	105	458
+	146	187
+	155	152
+	83	568
+	78	565
+	166	104
+	134	272
+	120	352
+	100	486
+	124	338
+	221	13
+	95	523
+	135	266
+	142	204
+	179	66
+	104	480
+	64	398
+	46	118
+	71	510
+	234	10
+	63	329
+	68	475
+	107	475
+	108	459
+	106	443
+	69	476
+	157	126
+	65	408
+	129	300
+	80	590
+	119	326
+	92	563
+	55	182
+	98	600
+	170	80
+	133	292
+	224	9
+	132	268
+	76	523
+	175	87
+	85	618
+	187	59
+	117	380
+	154	158
+	102	522
+	171	94
+	110	410
+	128	320
+	86	589
+	152	171
+	103	478
+	136	252
+	97	513
+	94	573
+	122	350
+	67	436
+	61	269
+	186	56
+	118	368
+	56	188
+	172	75
+	59	238
+	111	406
+	167	92
+	145	202
+	139	232
+	151	177
+	40	75
+	204	27
+	141	220
+	125	321
+	165	99
+	51	158
+	81	594
+	84	596
+	88	561
+	62	297
+	130	264
+	60	286
+	153	165
+	162	116
+	181	71
+	109	421
+	58	206
+	79	608
+	176	74
+	77	565
+	42	88
+	163	114
+	127	351
+	115	382
+	202	39
+	161	128
+	158	157
+	66	436
+	126	335
+	148	198
+	150	193
+	159	116
+	52	151
+	57	206
+	39	86
+	37	62
+	27	9
+	121	371
+	199	40
+	147	187
+	156	141
+	192	37
+	160	122
+	226	8
+	43	109
+	137	251
+	205	34
+	220	21
+	212	18
+	236	13
+	45	113
+	140	222
+	214	22
+	178	69
+	38	55
+	149	174
+	189	47
+	41	76
+	173	94
+	190	55
+	44	92
+	169	102
+	245	5
+	196	34
+	180	71
+	31	15
+	194	46
+	210	34
+	54	155
+	48	144
+	47	113
+	138	238
+	191	48
+	29	11
+	50	139
+	164	121
+	36	54
+	200	38
+	247	5
+	195	46
+	183	62
+	213	22
+	177	86
+	209	38
+	182	60
+	32	24
+	206	31
+	193	46
+	33	34
+	198	47
+	35	32
+	203	32
+	197	35
+	216	24
+	217	15
+	242	5
+	231	23
+	250	6
+	240	8
+	215	20
+	252	5
+	223	23
+	174	82
+	256	7
+	222	10
+	207	33
+	185	58
+	208	32
+	30	22
+	228	9
+	34	31
+	28	5
+	229	6
+	26	7
+	238	9
+	239	7
+	246	10
+	237	11
+	232	13
+	211	20
+	249	7
+	235	8
+	218	21
+	251	4
+	225	9
+	244	12
+	254	7
+	259	3
+	257	4
+	243	6
+	241	7
+	25	5
+	219	11
+	253	3
+	227	9
+	230	15
+	258	4
+	255	3
+	233	4
+	248	1
-	91	550
-	180	52
-	120	377
-	86	576
-	232	10
-	66	399
-	78	590
-	104	481
-	106	467
-	143	222
-	127	350
-	109	437
-	62	305
-	100	556
-	147	190
-	107	461
-	54	148
-	136	220
-	67	435
-	137	249
-	90	570
-	156	148
-	73	556
-	61	292
-	114	422
-	94	595
-	111	454
-	119	344
-	115	383
-	93	582
-	77	552
-	105	480
-	74	550
-	113	407
-	117	416
-	152	166
-	80	521
-	76	541
-	70	500
-	75	571
-	110	414
-	164	104
-	63	361
-	108	451
-	173	87
-	89	605
-	60	269
-	184	53
-	98	537
-	65	390
-	82	524
-	84	614
-	205	31
-	131	304
-	97	542
-	129	279
-	92	572
-	234	10
-	142	217
-	198	29
-	64	359
-	154	171
-	96	556
-	72	564
-	144	193
-	116	405
-	102	470
-	99	543
-	85	558
-	79	598
-	50	119
-	36	44
-	183	71
-	135	237
-	88	544
-	128	311
-	123	362
-	103	476
-	121	366
-	133	268
-	176	83
-	118	375
-	95	512
-	168	77
-	71	542
-	160	151
-	150	180
-	170	101
-	43	103
-	171	94
-	179	69
-	69	490
-	159	110
-	59	213
-	81	588
-	51	152
-	157	166
-	188	60
-	138	246
-	83	575
-	101	484
-	126	309
-	141	230
-	87	593
-	57	203
-	165	127
-	186	58
-	124	350
-	47	114
-	192	37
-	172	88
-	148	181
-	208	43
-	29	12
-	48	115
-	217	25
-	134	287
-	52	122
-	251	9
-	46	137
-	53	170
-	130	305
-	162	109
-	112	415
-	125	334
-	35	28
-	68	454
-	231	11
-	153	166
-	132	287
-	158	153
-	122	354
-	174	100
-	45	98
-	189	63
-	146	189
-	191	50
-	193	43
-	194	50
-	155	143
-	55	165
-	49	117
-	139	229
-	58	209
-	34	28
-	145	184
-	44	95
-	161	117
-	140	229
-	56	178
-	38	51
-	213	19
-	31	20
-	187	52
-	175	93
-	163	108
-	204	34
-	151	182
-	195	35
-	241	12
-	225	14
-	207	18
-	39	77
-	178	85
-	181	63
-	185	55
-	209	26
-	149	190
-	201	39
-	196	47
-	169	83
-	218	19
-	177	86
-	211	28
-	202	34
-	40	68
-	216	27
-	203	23
-	199	30
-	42	73
-	41	65
-	166	98
-	222	12
-	167	101
-	197	41
-	227	8
-	200	29
-	30	18
-	257	5
-	219	15
-	233	12
-	249	7
-	215	21
-	235	7
-	210	33
-	182	64
-	190	47
-	214	18
-	245	9
-	248	9
-	229	9
-	212	20
-	250	11
-	223	13
-	33	47
-	206	29
-	236	8
-	27	15
-	247	5
-	242	8
-	240	6
-	37	56
-	237	7
-	246	9
-	221	22
-	32	14
-	220	8
-	253	4
-	259	7
-	238	7
-	230	8
-	226	10
-	243	6
-	28	6
-	258	3
-	244	6
-	25	4
-	252	3
-	26	6
-	228	16
-	254	5
-	239	6
-	224	8
-	256	4
-	255	5
-	261	1
