Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.r1	Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5542854.0	0.0	33-150	46.0	96.57185190353418	114.94537489170742	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.r2	Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5542854.0	0.0	33-150	46.0	96.74725637601401	115.06566905785358	pass	pass	pass	pass	pass	pass	pass	warn	pass	warn	pass
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.r1	Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3782978.0	0.0	33-150	43.0	97.52151842325097	116.7352799831244	pass	pass	pass	pass	pass	pass	pass	warn	pass	warn	pass
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.r2	Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3782978.0	0.0	33-150	43.0	97.6304812754089	116.69461334430177	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.r1	Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3102453.0	0.0	33-150	45.0	97.74679036252166	109.1184688374006	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.r2	Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3102453.0	0.0	33-150	45.0	97.86760036892083	109.04134244741178	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.r1	Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6538396.0	0.0	33-150	45.0	97.39420410654627	119.03127188992529	pass	pass	pass	pass	pass	pass	pass	warn	pass	warn	pass
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.r2	Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6538396.0	0.0	33-150	45.0	97.51050480531939	119.01458966388698	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.r1	Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	877858.0	0.0	33-150	47.0	97.04077847262695	123.30628302071634	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.r2	Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	877858.0	0.0	33-150	47.0	97.385170498796	123.26941828860704	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
