Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.r1	3.4281480964658186	46.0	114.94537489170742	0.0	5542854.0
Dar-AJol_001-Ex1-1A-lcwgs-1-1.clmp.r2	3.2527436239859924	46.0	115.06566905785358	0.0	5542854.0
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.r1	2.478481576749033	43.0	116.7352799831244	0.0	3782978.0
Dar-AJol_002-Ex1-1B-lcwgs-1-1.clmp.r2	2.369518724591103	43.0	116.69461334430177	0.0	3782978.0
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.r1	2.253209637478335	45.0	109.1184688374006	0.0	3102453.0
Dar-AJol_003-Ex1-1C-lcwgs-1-1.clmp.r2	2.132399631079167	45.0	109.04134244741178	0.0	3102453.0
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.r1	2.605795893453731	45.0	119.03127188992529	0.0	6538396.0
Dar-AJol_004-Ex1-1D-lcwgs-1-1.clmp.r2	2.4894951946806145	45.0	119.01458966388698	0.0	6538396.0
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.r1	2.959221527373046	47.0	123.30628302071634	0.0	877858.0
Dar-AJol_005-Ex1-1E-lcwgs-1-1.clmp.r2	2.6148295012039995	47.0	123.26941828860704	0.0	877858.0
Dar-AJol_006-Ex1-1F-lcwgs-1-1.clmp.r1	2.263216189801696	44.0	103.95908701109148	0.0	1760810.0
Dar-AJol_006-Ex1-1F-lcwgs-1-1.clmp.r2	2.0935888752351843	44.0	103.98656073057286	0.0	1760810.0
Dar-AJol_007-Ex1-1G-lcwgs-1-1.clmp.r1	2.961484789723258	44.0	112.2105502012722	0.0	2560463.0
Dar-AJol_007-Ex1-1G-lcwgs-1-1.clmp.r2	2.7160040201438562	44.0	112.18310789884485	0.0	2560463.0
Dar-AJol_008-Ex1-1H-lcwgs-1-1.clmp.r1	3.500775028107867	45.0	131.450505723868	0.0	4068228.0
