pos	5pC>T
1	0.0105890727887524
2	0.0100647948164147
3	0.0100218818380744
4	0.009765625
5	0.00852645386969829
6	0.00936321470371494
7	0.00778364116094987
8	0.00830550184566708
9	0.0080578422405157
10	0.00682008184098209
11	0.00808933438846391
12	0.007898962718632
13	0.00801487844839038
14	0.00882186780235539
15	0.0076043956043956
16	0.00811667173054386
17	0.00824295010845987
18	0.00701311146926863
19	0.00853589843580744
20	0.00700903680846374
21	0.00759858509105201
22	0.0083636204405132
23	0.00751913151806371
24	0.00826804034457383
25	0.00895469456512102
