#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3255133	3132616	96.24	3032	0.09	698	0.02	7190	0.22	111597	3.43
Ecoli	3255133	3255086	100.00	0	0.00	0	0.00	9	0.00	38	0.00
PhiX	3255133	3255133	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3255133	3255133	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3255133	3218509	98.87	5	0.00	1	0.00	503	0.02	36115	1.11
Bacteria_24k	3255133	3171138	97.42	1217	0.04	3983	0.12	5595	0.17	73200	2.25
Protists_1k	3255133	3097883	95.17	8427	0.26	16752	0.51	3608	0.11	128463	3.95
Viruses	3255133	3173557	97.49	200	0.01	29	0.00	6509	0.20	74838	2.30
Fungi_RefSeq_release	3255133	3141149	96.50	1906	0.06	739	0.02	8930	0.27	102409	3.15
Coral	3255133	3185245	97.86	240	0.01	137	0.00	5909	0.18	63602	1.95
Bird	3255133	3164141	97.20	1889	0.06	306	0.01	16650	0.51	72147	2.22
Plant	3255133	3175098	97.54	250	0.01	64	0.00	5980	0.18	73741	2.27

%Hit_no_genomes: 94.60
