Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.fp2_r1_screen	6060815	327458.0	5.4	30.0	0.0	0.0	0.0	14.0	0.0	103727.0	1.71	251588.0	4.15	401592.0	6.62	240391.0	3.96	322774.0	5.33	256971.0	4.239999999999999	273027.0	4.5	271183.0	4.47	5633527	92.95
Sgr-AJol_001-Ex11A-lwgs-1-1.clmp.fp2_r2_screen	6060815	327488.0	5.4	34.0	0.0	0.0	0.0	5.0	0.0	103131.0	1.7	250849.0	4.13	402140.0	6.62	239475.0	3.9499999999999997	322678.0	5.33	256437.0	4.24	272425.0	4.49	270632.0	4.47	5632921	92.94
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.fp2_r1_screen	2055879	180338.0	8.76	37.0	0.0	0.0	0.0	8.0	0.0	58757.0	2.86	150327.0	7.31	215643.0	10.48	137542.0	6.69	177719.0	8.64	145250.0	7.07	153383.0	7.46	154103.0	7.5	1823359	88.69
Sgr-AJol_011-Ex111A-lwgs-1-1.clmp.fp2_r2_screen	2055879	179864.0	8.75	44.0	0.0	0.0	0.0	4.0	0.0	58161.0	2.82	149254.0	7.26	215481.0	10.479999999999999	136546.0	6.640000000000001	177328.0	8.63	144460.0	7.03	152604.0	7.42	153303.0	7.46	1823770	88.71
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.fp2_r1_screen	894502	81467.0	9.110000000000001	21.0	0.0	0.0	0.0	4.0	0.0	26047.0	2.92	66004.0	7.369999999999999	95404.0	10.67	63333.0	7.07	80149.0	8.95	66539.0	7.4399999999999995	70140.0	7.840000000000001	70026.0	7.83	793602	88.72
Sgr-AJol_012-Ex112A-lwgs-1-1.clmp.fp2_r2_screen	894502	81448.0	9.11	18.0	0.0	0.0	0.0	1.0	0.0	25705.0	2.88	65374.0	7.3100000000000005	95422.0	10.68	62883.0	7.0200000000000005	80018.0	8.94	66197.0	7.3999999999999995	69765.0	7.8	69735.0	7.8	793602	88.72
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.fp2_r1_screen	452120	23123.0	5.109999999999999	70.0	0.01	0.0	0.0	2.0	0.0	7800.0	1.73	19485.0	4.3	28596.0	6.33	17104.0	3.78	22725.0	5.03	18225.0	4.04	19483.0	4.3100000000000005	18955.0	4.19	420245	92.95
Sgr-AJol_013-Ex11B-lwgs-1-1.clmp.fp2_r2_screen	452120	23005.0	5.09	70.0	0.01	0.0	0.0	1.0	0.0	7617.0	1.68	19274.0	4.26	28479.0	6.3	16920.0	3.7399999999999998	22562.0	4.99	18027.0	3.99	19302.0	4.27	18718.0	4.13	420290	92.96
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.fp2_r1_screen	3817217	162450.0	4.26	265.0	0.01	0.0	0.0	13.0	0.0	49099.0	1.29	132372.0	3.46	205356.0	5.380000000000001	115568.0	3.02	159485.0	4.18	124678.0	3.27	133817.0	3.51	130010.0	3.4	3587802	93.99
Sgr-AJol_014-Ex12B-lwgs-1-1.clmp.fp2_r2_screen	3817217	162490.0	4.26	276.0	0.01	0.0	0.0	3.0	0.0	48690.0	1.28	131900.0	3.45	205693.0	5.380000000000001	115351.0	3.02	159440.0	4.17	124464.0	3.26	133681.0	3.49	130024.0	3.4	3587420	93.98
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.fp2_r1_screen	13196674	624388.0	4.73	227.0	0.0	0.0	0.0	71.0	0.0	177368.0	1.34	512031.0	3.88	796759.0	6.03	447914.0	3.4	615617.0	4.67	484020.0	3.67	516721.0	3.91	506230.0	3.84	12317775	93.34
Sgr-AJol_015-Ex13B-lwgs-1-1.clmp.fp2_r2_screen	13196674	624969.0	4.73	235.0	0.0	0.0	0.0	17.0	0.0	176592.0	1.34	511136.0	3.87	797649.0	6.04	447488.0	3.38	616055.0	4.67	483682.0	3.67	516381.0	3.91	506430.0	3.84	12317775	93.34
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.fp2_r1_screen	5933297	294466.0	4.96	74.0	0.0	0.0	0.0	26.0	0.0	89006.0	1.5	223718.0	3.77	364720.0	6.1499999999999995	212379.0	3.57	288473.0	4.869999999999999	227944.0	3.84	243838.0	4.109999999999999	238740.0	4.02	5543479	93.43
Sgr-AJol_016-Ex14B-lwgs-1-1.clmp.fp2_r2_screen	5933297	294341.0	4.95	73.0	0.0	0.0	0.0	5.0	0.0	88373.0	1.49	222754.0	3.7600000000000002	364983.0	6.15	211751.0	3.57	288538.0	4.869999999999999	227288.0	3.83	243474.0	4.1	238333.0	4.02	5543479	93.43
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.fp2_r1_screen	5656478	438866.0	7.76	298.0	0.0	0.0	0.0	24.0	0.0	155527.0	2.7399999999999998	360023.0	6.37	521916.0	9.23	335497.0	5.92	432371.0	7.65	355601.0	6.28	371722.0	6.569999999999999	374533.0	6.609999999999999	5095921	90.09
Sgr-AJol_017-Ex15B-lwgs-1-1.clmp.fp2_r2_screen	5656478	438043.0	7.75	311.0	0.0	0.0	0.0	9.0	0.0	154429.0	2.73	359064.0	6.35	522199.0	9.23	334339.0	5.9	431835.0	7.64	354540.0	6.27	370980.0	6.56	373782.0	6.61	5095921	90.09
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.fp2_r1_screen	12833881	1054345.0	8.21	124.0	0.0	0.0	0.0	96.0	0.0	357989.0	2.79	856088.0	6.68	1268241.0	9.879999999999999	792118.0	6.17	1043502.0	8.13	842586.0	6.57	884626.0	6.88	889364.0	6.92	11477339	89.43
Sgr-AJol_018-Ex16B-lwgs-1-1.clmp.fp2_r2_screen	12833881	1052269.0	8.19	125.0	0.0	0.0	0.0	31.0	0.0	356028.0	2.78	852724.0	6.64	1268683.0	9.89	789530.0	6.15	1041826.0	8.120000000000001	840585.0	6.55	882577.0	6.87	887945.0	6.92	11477339	89.43
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.fp2_r1_screen	7198214	494380.0	6.86	493.0	0.01	0.0	0.0	51.0	0.0	167067.0	2.33	388136.0	5.3999999999999995	607531.0	8.44	360392.0	5.0	485059.0	6.74	383151.0	5.319999999999999	406771.0	5.65	411952.0	5.72	6543176	90.9
Sgr-AJol_021-Ex19B-lwgs-1-1.clmp.fp2_r2_screen	7198214	493542.0	6.85	507.0	0.01	0.0	0.0	13.0	0.0	165691.0	2.3	386340.0	5.37	607801.0	8.45	359329.0	4.9799999999999995	484631.0	6.73	382377.0	5.31	405582.0	5.64	410934.0	5.71	6543896	90.91
Sgr-AJol_022-Ex110B-lwgs-1-1.clmp.fp2_r1_screen	12263272	1249060.0	10.19	647.0	0.0	0.0	0.0	66.0	0.0	435218.0	3.55	1056764.0	8.62	1449300.0	11.82	984368.0	8.02	1238254.0	10.090000000000002	1038668.0	8.47	1084524.0	8.83	1083427.0	8.83	10711968	87.35
Sgr-AJol_022-Ex110B-lwgs-1-1.clmp.fp2_r2_screen	12263272	1245570.0	10.15	622.0	0.0	0.0	0.0	16.0	0.0	430256.0	3.5100000000000002	1049689.0	8.56	1448006.0	11.8	978837.0	7.97	1234693.0	10.07	1033216.0	8.42	1079549.0	8.790000000000001	1078921.0	8.79	10714420	87.37
Sgr-AJol_023-Ex111B-lwgs-1-1.clmp.fp2_r1_screen	2244031	164485.0	7.34	17.0	0.0	0.0	0.0	5.0	0.0	51843.0	2.31	127240.0	5.68	196318.0	8.75	123089.0	5.4799999999999995	161586.0	7.2	130820.0	5.84	139104.0	6.19	137976.0	6.16	2036682	90.76
Sgr-AJol_023-Ex111B-lwgs-1-1.clmp.fp2_r2_screen	2244031	164007.0	7.300000000000001	16.0	0.0	0.0	0.0	3.0	0.0	51089.0	2.2699999999999996	126562.0	5.64	196180.0	8.73	122533.0	5.449999999999999	161217.0	7.1899999999999995	130171.0	5.8	138383.0	6.16	137732.0	6.13	2036906	90.77
Sgr-AJol_024-Ex112B-lwgs-1-1.clmp.fp2_r1_screen	85880	7768.0	9.05	3.0	0.0	0.0	0.0	0.0	0.0	2879.0	3.35	6342.0	7.38	8968.0	10.440000000000001	6056.0	7.05	7678.0	8.94	6371.0	7.42	6753.0	7.86	6659.0	7.75	76330	88.88
Sgr-AJol_024-Ex112B-lwgs-1-1.clmp.fp2_r2_screen	85880	7722.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	2861.0	3.33	6311.0	7.35	8971.0	10.44	6005.0	6.99	7597.0	8.85	6347.0	7.390000000000001	6692.0	7.79	6651.0	7.75	76373	88.93
Sgr-AJol_025-Ex11C-lwgs-1-1.clmp.fp2_r1_screen	2921946	144716.0	4.949999999999999	141.0	0.0	0.0	0.0	11.0	0.0	38655.0	1.32	109549.0	3.75	181943.0	6.2299999999999995	101451.0	3.47	141558.0	4.8500000000000005	109329.0	3.74	117763.0	4.03	115588.0	3.95	2725299	93.27
